announcement_id,published_at,title,description,category,url,explicit_pairs,spot_explicit_pairs,candidate_symbols,non_spot,parsing_confidence,request_id
2252,2019-07-17T08:07:57+00:00,Chiliz (CHZ) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Chiliz (CHZ) is now available on KuCoin. Supported trading pair includes CHZ/BTC.,new-listings,https://www.kucoin.com/announcement/en-chiliz-chz-gets-listed-on-kucoin?lang=en_US,CHZ-BTC,CHZ-BTC,CHZ;COMING,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2248,2019-07-17T08:00:02+00:00,W Green Pay (WGP) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet the winner of the Recommend All Your Favourite Projects Campaign coming to our trading platform. W Green Pay (WGP) is now available on KuCoin. Supported trading pairs include WGP/BTC and WGP/USDT.,new-listings,https://www.kucoin.com/announcement/en-w-green-pay-wgp-gets-listed-on-kucoin?lang=en_US,WGP-BTC;WGP-USDT,WGP-BTC;WGP-USDT,WGP,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2241,2019-07-15T09:57:35+00:00,Sero (SERO) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet the winner of the Recommend All Your Favourite Projects Campaign coming to our trading platform. Sero (SERO) is now available on KuCoin. Supported trading pairs include SERO/BTC and SERO/USDT.,new-listings,https://www.kucoin.com/announcement/en-sero-gets-listed-on-kucoin?lang=en_US,SERO-BTC;SERO-USDT,SERO-BTC;SERO-USDT,SERO,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2235,2019-07-14T12:19:32+00:00,ARPA (ARPA) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. ARPA (ARPA) is now available on KuCoin. Supported trading pair includes ARPA/USDT.,new-listings,https://www.kucoin.com/announcement/en-arpa-gets-listed-on-kucoin?lang=en_US,ARPA-USDT,ARPA-USDT,ARPA;COMING,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2224,2019-07-12T08:00:02+00:00,BOLT (BOLT) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. BOLT (BOLT) is now available on KuCoin. Supported trading pairs include BOLT/BTC and BOLT/USDT.,new-listings,https://www.kucoin.com/announcement/en-bolt-gets-listed-on-kucoin?lang=en_US,BOLT-BTC;BOLT-USDT,BOLT-BTC;BOLT-USDT,BOLT;COMING,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2216,2019-07-11T08:00:02+00:00,The Forbidden Forest (FORESTPLUS) Gets Listed on KuCoin! World Premiere!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. The Forbidden Forest (FORESTPLUS) is now available on KuCoin. Supported trading pairs include FORESTPLUS/BTC and FORESTPLUS/USDT.,new-listings,https://www.kucoin.com/announcement/en-the-forbidden-forest-forestplus-gets-listed-on-kucoin-world-premiere?lang=en_US,FORESTPLUS-BTC;FORESTPLUS-USDT,FORESTPLUS-BTC;FORESTPLUS-USDT,COMING;FORESTPLUS,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2200,2019-07-09T08:00:02+00:00,Origo (OGO) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Origo (OGO) is now available on KuCoin. Supported trading pairs include OGO/BTC and OGO/USDT.,new-listings,https://www.kucoin.com/announcement/en-origo-ogo-gets-listed-on-kucoin?lang=en_US,OGO-BTC;OGO-USDT,OGO-BTC;OGO-USDT,COMING;OGO,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2161,2019-07-05T00:03:02+00:00,Wirex Token (WXT) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Wirex Token (WXT) is now available on KuCoin. Supported trading pairs include WXT/BTC and WXT/USDT.,new-listings,https://www.kucoin.com/announcement/en-wirex-token-wxt-gets-listed-on-kucoin?lang=en_US,WXT-BTC;WXT-USDT,WXT-BTC;WXT-USDT,COMING;WXT,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2158,2019-07-04T08:00:02+00:00,Cardano (ADA) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Cardano (ADA) is now available on KuCoin. Supported trading pairs include ADA/BTC and ADA/USDT.,new-listings,https://www.kucoin.com/announcement/en-cardano-ada-gets-listed-on-kucoin?lang=en_US,ADA-BTC;ADA-USDT,ADA-BTC;ADA-USDT,ADA;COMING,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2150,2019-07-03T08:00:02+00:00,Zcash (ZEC) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Zcash (ZEC) is now available on KuCoin. Supported trading pairs include ZEC/BTC and ZEC/USDT.,new-listings,https://www.kucoin.com/announcement/en-zcash-zec-gets-listed-on-kucoin?lang=en_US,ZEC-BTC;ZEC-USDT,ZEC-BTC;ZEC-USDT,COMING;ZEC,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-07-01_2019-10-01_p1
2828,2019-11-06T09:00:33+00:00,MarcoPolo (MAP) Gets Listed on KuCoin! World Premiere!,"KuCoin is extremely proud to announce yet another great project coming to our trading platform. Marcopolo (MAP) is now available on KuCoin. Supported trading pairs include MAP/BTC, MAP/USDT.",new-listings,https://www.kucoin.com/announcement/en-marcopolo-gets-lists-on-kucoin-world-premiere?lang=en_US,MAP-BTC;MAP-USDT,MAP-BTC;MAP-USDT,COMING;MAP,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-10-01_2020-01-01_p1
2721,2019-10-16T08:01:02+00:00,Roobee (ROOBEE) Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Roobee(ROOBEE) is now available on KuCoin. Supported trading pair includes ROOBEE/BTC.,new-listings,https://www.kucoin.com/announcement/en-roobee-gets-listed-on-kucoin?lang=en_US,ROOBEE-BTC,ROOBEE-BTC,COMING;ROOBEE,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-10-01_2020-01-01_p1
2677,2019-10-01T08:01:59+00:00,Akropolis (AKRO) Gets Listed on KuCoin!,"KuCoin is extremely proud to announce yet another great project coming to our trading platform. Akropolis (AKRO) is now available on KuCoin. Supported trading pairs include AKRO/BTC, AKRO/USDT.",new-listings,https://www.kucoin.com/announcement/en-akropolis-akro-gets-listed-on-kucoin?lang=en_US,AKRO-BTC;AKRO-USDT,AKRO-BTC;AKRO-USDT,AKRO;COMING,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2019-10-01_2020-01-01_p1
3449,2020-03-16T08:54:53+00:00,KuCoin Will Add the SUTER/BTC  Trading Pair,"Per request of the Suterusu (SUTER) project, KuCoin will open trading service for the SUTER/BTCtrading pair at 18:00 on March 17, 2020 (UTC+8).",new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-suterbtc-trading-pair?lang=en_US,SUTER-BTC,SUTER-BTC,SUTER,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-01-01_2020-04-01_p1
3410,2020-03-06T07:50:47+00:00,Vid (VI)  Gets Listed on KuCoin!,KuCoin is extremely proud to announce yet another great project coming to our trading platform. Vid (VI) is now available on KuCoin. Supported trading pair includes VI/USDT.,new-listings,https://www.kucoin.com/announcement/en-vi-gets-listed-on-kucoin?lang=en_US,VI-USDT,VI-USDT,COMING;VI,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-01-01_2020-04-01_p1
3406,2020-03-04T04:00:00+00:00,KuCoin Adds the PMGT/BTC Trading Pair,KuCoin Adds the PMGT/BTC Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-adds-the-pmgt-btc-trading-pair?lang=en_US,PMGT-BTC,PMGT-BTC,PMGT,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-01-01_2020-04-01_p1
3361,2020-02-28T09:45:46+00:00,Verasity (VRAB) Gets Listed on KuCoin!,"KuCoin is extremely proud to announce yet another great project coming to our trading platform. Verasity (VRAB) is now available on KuCoin. Supported trading pairs include VRAB/ETH, VRAB/BNB.",new-listings,https://www.kucoin.com/announcement/en-verasity-vrab-gets-listed-on-kucoin?lang=en_US,VRAB-ETH,VRAB-ETH,COMING;VRAB,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-01-01_2020-04-01_p1
3727,2020-05-08T10:09:35+00:00,KuCoin Will Add the SENSO/BTC Trading Pair,KuCoin Will Add the SENSO/BTC Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-add-the-sensobtc-trading-pair?lang=en_US,SENSO-BTC,SENSO-BTC,SENSO,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-04-01_2020-07-01_p1
3654,2020-04-28T03:59:58+00:00,WOM Protocol (WOM) Gets Listed on KuCoin!,WOM/USDT Gets Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-wom-gets-listed-on-kucoin?lang=en_US,WOM-USDT,WOM-USDT,WOM,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-04-01_2020-07-01_p1
4430,2020-08-14T07:50:26+00:00,KuCoin Will Add the SUKU/USDT Trading Pair,KuCoin Will Add the SUKU/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-suku-btc-trading-pair?lang=en_US,SUKU-USDT,SUKU-USDT,SUKU,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-07-01_2020-10-01_p1
4422,2020-08-11T10:43:08+00:00,KuCoin Will Add the KAI/ETH Trading Pair,KuCoin Will Add the KAI/ETH Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-kai-eth-trading-pair?lang=en_US,KAI-ETH,KAI-ETH,KAI,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-07-01_2020-10-01_p1
4329,2020-07-31T10:00:00+00:00,KuCoin Will Add the MKR/USDT Trading Pair,KuCoin Will Add the MKR/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-mkr-usdt-trading-pair?lang=en_US,MKR-USDT,MKR-USDT,MKR,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-07-01_2020-10-01_p1
4027,2020-07-01T06:56:57+00:00,KuCoin Will Add the CRO/USDT Trading Pair,KuCoin Will Add the CRO/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-cro-usdt-trading-pair?lang=en_US,CRO-USDT,CRO-USDT,CRO,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-07-01_2020-10-01_p1
5393,2020-11-23T07:11:52+00:00,KuCoin Has Added the USDC/USDT Trading Pair,"KuCoin has opened the trading service for the trading pair USDC/USDT at 15:00 on November 23, 2020 (UTC+8).",new-listings,https://www.kucoin.com/announcement/en-kucoin-has-added-the-usdc-usdt-trading-pair?lang=en_US,USDC-USDT,USDC-USDT,,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-10-01_2021-01-01_p1
5339,2020-11-17T09:58:38+00:00,KuCoin Will Add the VIDT/USDT Trading Pair,KuCoin Will Add the VIDT/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-vidt-usdt-trading-pair?lang=en_US,VIDT-USDT,VIDT-USDT,VIDT,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-10-01_2021-01-01_p1
5325,2020-11-16T08:16:10+00:00,BCH Trading Pairs: BCH/USDT and BCH/BTC are Available！,"BCH Trading Pair: BCH/USDT and BCH/BTC will be available at 16:30:00 on November 16, 2020 (UTC+8)",new-listings,https://www.kucoin.com/announcement/en-bch-gets-listed-on-kucoin?lang=en_US,BCH-BTC;BCH-USDT,BCH-BTC;BCH-USDT,BCH,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-10-01_2021-01-01_p1
5161,2020-11-03T02:16:36+00:00,KuCoin Will Add the PRE/USDT Trading Pair,KuCoin Will Add the PRE/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-pre-usdt-trading-pair?lang=en_US,PRE-USDT,PRE-USDT,PRE,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2020-10-01_2021-01-01_p1
6428,2021-03-01T12:32:05+00:00,KuCoin Will Add the HTR/BTC Trading Pair,KuCoin Will Add the HTR/BTC Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-htr-btc-trading-pair?lang=en_US,HTR-BTC,HTR-BTC,HTR,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-01-01_2021-04-01_p1
6430,2021-03-01T07:47:16+00:00,"KCS Market to Add ADA/KCS, LUNA/KCS, BSV/KCS Trading Pairs","KCS Market to Add ADA/KCS, LUNA/KCS, BSV/KCS Trading Pairs",new-listings,https://www.kucoin.com/announcement/en-kcs-market-to-add-ada-kcs-luna-kcs-bsv-kcs-trading-pairs?lang=en_US,ADA-KCS;BSV-KCS;LUNA-KCS,ADA-KCS;BSV-KCS;LUNA-KCS,ADA;BSV;LUNA,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-01-01_2021-04-01_p1
6421,2021-02-26T09:16:12+00:00,KCS Market to Add BCH/KCS Trading Pair,KCS Market to Add BCH/KCS Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kcs-market-to-add-bch-kcs-trading-pair?lang=en_US,BCH-KCS,BCH-KCS,BCH,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-01-01_2021-04-01_p1
6077,2021-02-01T10:34:13+00:00,KuCoin Will Add the PROPS/BTC Trading Pair,KuCoin Will Add the PROPS/BTC Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-props-btc-trading-pair?lang=en_US,PROPS-BTC,PROPS-BTC,PROPS,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-01-01_2021-04-01_p1
6016,2021-01-26T11:10:59+00:00,"USDC Market to Add XRP/USDC,BSV/USDC and EOS/USDC Trading Pairs","USDC Market to Add XRP/USDC,BSV/USDC and EOS/USDC Trading Pairs",new-listings,https://www.kucoin.com/announcement/en-usdc-market-to-add-3-new-trading-pairs?lang=en_US,BSV-USDC;EOS-USDC;XRP-USDC,BSV-USDC;EOS-USDC;XRP-USDC,BSV;EOS;XRP,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-01-01_2021-04-01_p2
7837,2021-05-27T06:37:15+00:00,KuCoin Will Add the FCL/ETH Trading Pair,KuCoin Will Add the FCL/ETH Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-fcl-eth-trading-pair?lang=en_US,FCL-ETH,FCL-ETH,FCL,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2021-04-01_2021-07-01_p1
47803,2022-11-08T08:01:19+00:00,KuCoin Will Add the AMB/USDT Trading Pair,KuCoin Will Add the AMB/USDT Trading Pair,new-listings,https://www.kucoin.com/announcement/en-kucoin-will-add-the-amb-trading-pair?lang=en_US,AMB-USDT,AMB-USDT,AMB,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2022-10-01_2023-01-01_p1
68822,2023-04-24T13:42:52+00:00,KuCoin Convert Adds 15 Trading Pairs,"New trading pairs: TRX/USDC, FLOKI/USDC, MATIC/USDC, NEAR/USDC, VRA/USDC, KCS/USDC, ARB/USDC, XMR/USDC, AVAX/USDC, ETH/BTC, XRP/BTC, DOGE/BTC, BNB/BTC, LTC/BTC, ADA/BTC.",new-listings,https://www.kucoin.com/announcement/convert-notice-23004024?lang=en_US,ADA-BTC;ARB-USDC;AVAX-USDC;BNB-BTC;DOGE-BTC;ETH-BTC;FLOKI-USDC;KCS-USDC;LTC-BTC;MATIC-USDC;NEAR-USDC;TRX-USDC;VRA-USDC;XMR-USDC;XRP-BTC,ADA-BTC;ARB-USDC;AVAX-USDC;BNB-BTC;DOGE-BTC;ETH-BTC;FLOKI-USDC;KCS-USDC;LTC-BTC;MATIC-USDC;NEAR-USDC;TRX-USDC;VRA-USDC;XMR-USDC;XRP-BTC,ADA;ARB;AVAX;BNB;DOGE;ETH;FLOKI;KCS;LTC;MATIC;NEAR;TRX;VRA;XMR;XRP,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2023-04-01_2023-07-01_p1
125943,2024-09-30T08:29:08+00:00,SKY/USDT Trading Pair Opening Time Update,"Trading: 12:00 on October 2, 2024 (UTC)",new-listings,https://www.kucoin.com/announcement/en-sky-usdt-trading-pair-opening-time-update?lang=en_US,SKY-USDT,SKY-USDT,SKY;UTC,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2024-07-01_2024-10-01_p1
119687,2024-08-21T08:53:34+00:00,DOGS/USDT Trading Time Adjusted – Trade to Enjoy 100 USDT in Spot Deduction Coupon!,"Trading: 12:00 on August 26, 2024 (UTC)",new-listings,https://www.kucoin.com/announcement/en-dogs-usdt-trading-time-adjusted-trade-to-enjoy-100-usdt-in-spot-deduction-coupon?lang=en_US,DOGS-USDT,DOGS-USDT,DOGS;UTC,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2024-07-01_2024-10-01_p1
117011,2024-07-30T09:44:57+00:00,ETH/BTC Pair is Now Supported on KuCoin Dual Investment,ETH/BTC Pair is Now Supported on KuCoin Dual Investment,new-listings,https://www.kucoin.com/announcement/en-eth-btc-pair-is-now-supported-on-kucoin-dual-investment?lang=en_US,ETH-BTC,ETH-BTC,ETH,False,HIGH_EXPLICIT_PAIR,announcement_new-listings_2024-07-01_2024-10-01_p2
