candidate_pair,classification,end_exclusive,endpoint,error,first_open_time,last_open_time,probe_stage,probe_year,quote_volume_present,raw_byte_count,raw_path,raw_payload_sha256,reason,request_id,response_code,row_count,spot_only,start,status,url
OPUL-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,51,data\research\rd18_p0a\raw\klines_e1\e1_OPUL-USDT_2020.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_OPUL-USDT_2020,400100,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=OPUL-USDT&type=1day
OPUL-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,51,data\research\rd18_p0a\raw\klines_e1\e1_OPUL-USDT_2021.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_OPUL-USDT_2021,400100,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=OPUL-USDT&type=1day
OPUL-USDT,NO_HISTORICAL_KLINES_FOUND,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2022,False,51,data\research\rd18_p0a\raw\klines_e1\e1_OPUL-USDT_2022.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_OPUL-USDT_2022,400100,0,True,2022-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=OPUL-USDT&type=1day
OPUL-USDT,NO_HISTORICAL_KLINES_FOUND,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2023,False,51,data\research\rd18_p0a\raw\klines_e1\e1_OPUL-USDT_2023.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_OPUL-USDT_2023,400100,0,True,2023-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=OPUL-USDT&type=1day
OPUL-USDT,NO_HISTORICAL_KLINES_FOUND,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2024,False,51,data\research\rd18_p0a\raw\klines_e1\e1_OPUL-USDT_2024.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_OPUL-USDT_2024,400100,0,True,2024-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=OPUL-USDT&type=1day
ORAI-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2018.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORAI-USDT_2018,200000,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORAI-USDT&type=1day
ORAI-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2019.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORAI-USDT_2019,200000,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORAI-USDT&type=1day
ORAI-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2020.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORAI-USDT_2020,200000,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORAI-USDT&type=1day
ORAI-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2021.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORAI-USDT_2021,200000,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORAI-USDT&type=1day
ORAI-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,2022-01-15T00:00:00+00:00,2022-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2022,True,611,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2022.json,6ced6e6f178c755c6ddc3a851c8492d6f28cf956f715d5c2b89da078a4b8d6eb,,e1_ORAI-USDT_2022,200000,7,True,2022-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORAI-USDT&type=1day
ORAI-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,2023-01-15T00:00:00+00:00,2023-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2023,True,560,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2023.json,5c4f9d32d69e8cbcce5309d65f9810898089e0e3f6c4d9fe1df0ebbec84a1635,,e1_ORAI-USDT_2023,200000,7,True,2023-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORAI-USDT&type=1day
ORAI-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2024,True,563,data\research\rd18_p0a\raw\klines_e1\e1_ORAI-USDT_2024.json,7535fa9c5fbcc1480f9f6e79aa152ea9b8aaa16a0fc5cdd2da04d94736844fc6,,e1_ORAI-USDT_2024,200000,7,True,2024-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORAI-USDT&type=1day
ORBS-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2018.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORBS-USDT_2018,200000,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORBS-USDT&type=1day
ORBS-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2019.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORBS-USDT_2019,200000,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORBS-USDT&type=1day
ORBS-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2020.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORBS-USDT_2020,200000,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORBS-USDT&type=1day
ORBS-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2021.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORBS-USDT_2021,200000,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORBS-USDT&type=1day
ORBS-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,2022-01-15T00:00:00+00:00,2022-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2022,True,655,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2022.json,0f40029a733284aa535b2241d208980b5d66c403420dca7cb694a8d0d57141bd,,e1_ORBS-USDT_2022,200000,7,True,2022-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORBS-USDT&type=1day
ORBS-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,2023-01-15T00:00:00+00:00,2023-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2023,True,626,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2023.json,4999d6859adb2bfeb9e07fef00ac8f775ab872bfa5bbbc9004ff8b9245ec5aeb,,e1_ORBS-USDT_2023,200000,7,True,2023-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORBS-USDT&type=1day
ORBS-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2024,True,636,data\research\rd18_p0a\raw\klines_e1\e1_ORBS-USDT_2024.json,0e7f4acb30e67a364b937f3a62047c6617d910bf1a12e5ddcf292fd28be7ebe0,,e1_ORBS-USDT_2024,200000,7,True,2024-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORBS-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2018.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2018,400100,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2019.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2019,400100,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2020.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2020,400100,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2021.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2021,400100,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2022,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2022.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2022,400100,0,True,2022-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2023,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2023.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2023,400100,0,True,2023-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORC-USDT&type=1day
ORC-USDT,NO_HISTORICAL_KLINES_FOUND,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2024,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORC-USDT_2024.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORC-USDT_2024,400100,0,True,2024-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORC-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2018.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2018,200000,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORCA-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2019.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2019,200000,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORCA-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2020.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2020,200000,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORCA-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2021.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2021,200000,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORCA-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2022,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2022.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2022,200000,0,True,2022-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORCA-USDT&type=1day
ORCA-USDT,NO_HISTORICAL_KLINES_FOUND,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2023,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2023.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORCA-USDT_2023,200000,0,True,2023-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORCA-USDT&type=1day
ORCA-USDT,CONFIRMED_HISTORICAL_KLINE_ONLY,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,E1_EXISTENCE_SCAN,2024,True,592,data\research\rd18_p0a\raw\klines_e1\e1_ORCA-USDT_2024.json,ce99a859402d531c0f63c4fbafe6217d78616ca89a5b1ca09173c9f70186fdd5,,e1_ORCA-USDT_2024,200000,7,True,2024-01-15T00:00:00+00:00,SUCCESS,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORCA-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2018.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2018,200000,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2019.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2019,200000,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2020.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2020,200000,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2021.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2021,200000,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2022,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2022.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2022,200000,0,True,2022-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2023,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2023.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2023,200000,0,True,2023-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORDER-USDT&type=1day
ORDER-USDT,NO_HISTORICAL_KLINES_FOUND,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2024,False,27,data\research\rd18_p0a\raw\klines_e1\e1_ORDER-USDT_2024.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_ORDER-USDT_2024,200000,0,True,2024-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORDER-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2018.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2018,400100,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2019.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2019,400100,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2020-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2020,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2020.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2020,400100,0,True,2020-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1579651200&startAt=1579046400&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2021-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2021,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2021.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2021,400100,0,True,2021-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1611273600&startAt=1610668800&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2022-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2022,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2022.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2022,400100,0,True,2022-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1642809600&startAt=1642204800&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2023-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2023,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2023.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2023,400100,0,True,2023-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1674345600&startAt=1673740800&symbol=ORN-USDT&type=1day
ORN-USDT,NO_HISTORICAL_KLINES_FOUND,2024-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2024,False,51,data\research\rd18_p0a\raw\klines_e1\e1_ORN-USDT_2024.json,60c8a7ca4ffde72c5aaa41b7a3622210ae7583d117471013b27b6df03bdbacce,,e1_ORN-USDT_2024,400100,0,True,2024-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1705881600&startAt=1705276800&symbol=ORN-USDT&type=1day
OSMO-USDT,NO_HISTORICAL_KLINES_FOUND,2018-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2018,False,27,data\research\rd18_p0a\raw\klines_e1\e1_OSMO-USDT_2018.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_OSMO-USDT_2018,200000,0,True,2018-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1516579200&startAt=1515974400&symbol=OSMO-USDT&type=1day
OSMO-USDT,NO_HISTORICAL_KLINES_FOUND,2019-01-22T00:00:00+00:00,/api/v1/market/candles,,,,E1_EXISTENCE_SCAN,2019,False,27,data\research\rd18_p0a\raw\klines_e1\e1_OSMO-USDT_2019.json,d7c740a3f69ef9ae408107ea8a40424e3ebe7599b068a2b3d660ac40035c1c36,,e1_OSMO-USDT_2019,200000,0,True,2019-01-15T00:00:00+00:00,EMPTY_VALID_RESPONSE,https://api.kucoin.com/api/v1/market/candles?endAt=1548115200&startAt=1547510400&symbol=OSMO-USDT&type=1day
