announcement_id,published_at,title,description,category,url,explicit_pairs,spot_explicit_pairs,candidate_symbols,non_spot,parsing_confidence,request_id
11764,2022-01-24T12:37:53+00:00,Acala (ACA) Gets Listed on KuCoin! World Premiere!,"Trading: January 25, 2022 (UTC) (The trading will start once the deposits meet the minimum liquidity requirement. )",new-listings,https://www.kucoin.com/announcement/en-acala-aca-gets-listed-on-kucoin-world-premiere?lang=en_US,,,ACA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11756,2022-01-24T09:01:22+00:00,Space Falcon (FCON) Gets Listed on KuCoin! World Premiere!,"Trading: 12:00 on January 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-space-falcon-fcon-gets-listed-on-kucoin-world-premiere?lang=en_US,,,FCON;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11669,2022-01-19T09:59:33+00:00,Ertha (ERTHA) Gets Listed on KuCoin!,"Trading: 10:00 on January 21, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-ertha-gets-listed-on-kucoin?lang=en_US,,,ERTHA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11645,2022-01-19T09:25:59+00:00,Astar Network (ASTR) Gets Listed on KuCoin!,"Trading: 09:00 on January 20, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-astr-gets-listed-on-kucoin?lang=en_US,,,ASTR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11633,2022-01-18T09:50:32+00:00,Frontrow (FRR) Gets Listed on KuCoin!,"Trading: 10:00 on January 19, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-frr-gets-listed-on-kucoin?lang=en_US,,,FRR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11636,2022-01-18T02:42:10+00:00,Gari Network (GARI) Gets Listed on KuCoin! World Premiere!,"Trading: 13:00 on January 18, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-gari-gets-listed-on-kucoin-world-premiere?lang=en_US,,,GARI;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11556,2022-01-12T10:00:39+00:00,Creditcoin(CTC) Gets Listed on KuCoin!,"Trading: 10:00 on January 13, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-creditcoin-ctc-gets-listed-on-kucoin?lang=en_US,,,CTC;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11554,2022-01-12T06:02:08+00:00,Deesse (LOVE) Gets Listed on KuCoin! World Premiere!,"Trading: 13:00 on January 12, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-deesse-love-gets-listed-on-kucoin-world-premiere?lang=en_US,,,LOVE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11492,2022-01-10T10:00:12+00:00,Pledge (PLGR) Gets Listed on KuCoin! World Premiere!,"Trading: 10:00 on January 12, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-plgr-gets-listed-on-kucoin-world-premiere?lang=en_US,,,PLGR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11529,2022-01-10T08:00:51+00:00,Glimmer (GLMR) Gets Listed on KuCoin! World Premiere!,"Trading: 14:00 January 11, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-glimmer-glmr-gets-listed-on-kucoin-world-premiere?lang=en_US,,,GLMR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11463,2022-01-06T09:42:11+00:00,ClearDAO (CLH) Gets Listed on KuCoin! World Premiere!,"Trading: 13:00 on January 7, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-cleardao-clh-gets-listed-on-kucoin-world-premiere?lang=en_US,,,CLH;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11454,2022-01-04T10:00:05+00:00,Good Games Guild (GGG) Gets Listed on KuCoin!,"Trading: 10:00 on January 5, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-good-games-guild-ggg-gets-listed-on-kucoin?lang=en_US,,,GGG;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11452,2022-01-04T09:30:11+00:00,Revuto (REVU) Gets Listed on KuCoin! World Premiere!,"Trading: 12:00 on January 7, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-revuto-revu-gets-listed-on-kucoin-world-premiere?lang=en_US,,,REVU;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
11445,2022-01-04T08:59:45+00:00,Helium (HNT) Gets Listed on KuCoin!,"Trading: 9:00 on January 5, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-helium-hnt-gets-listed-on-kucoin?lang=en_US,,,HNT;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-01-01_2022-04-01_p1
25067,2022-06-29T10:00:25+00:00,REV3AL (REV3L) Gets Listed on KuCoin! World Premiere!,"Trading: 10:00 on June 30, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-rev3l-gets-listed-on-kucoin-world-premiere?lang=en_US,,,REV3L;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
25868,2022-06-29T09:00:15+00:00,Wemix (WEMIX) Gets Listed on KuCoin!,"Trading: 09:00 on June 30, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-wemix-gets-listed-on-kucoin?lang=en_US,,,UTC;WEMIX,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
24171,2022-06-27T10:04:01+00:00,Casper (CSPR) Gets Listed on KuCoin!,"Trading: 10:00 on June 29, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-casper-cspr-gets-listed-on-kucoin?lang=en_US,,,CSPR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
24661,2022-06-23T09:54:47+00:00,Forta (FORT) Gets Listed on KuCoin!,"Trading: 10:00 on June 24, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-forta-fort-gets-listed-on-kucoin?lang=en_US,,,FORT;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
24219,2022-06-22T08:00:24+00:00,Moonwell (WELL) Gets Listed on KuCoin! World Premiere!,"Trading: 08:00 on June 23, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-moonwell-gets-Listed-on-kucoin-world-premiere?lang=en_US,,,UTC;WELL,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
23136,2022-06-16T10:00:08+00:00,ICON (ICX) Gets Listed on KuCoin!,"Trading: 10:00 on June 17, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-icon-icx-gets-listed-on-kucoin?lang=en_US,,,ICX;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19121,2022-06-08T10:03:05+00:00,Inflation Hedging Coin (IHC) Gets Listed on KuCoin!,"Trading: 10:00 on June 10, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-inflation-hedging-coin-ihc-gets-listed-on-kucoin?lang=en_US,,,IHC;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
20976,2022-06-06T10:00:16+00:00,Dotmoovs (MOOV) Gets Listed on KuCoin!,"Trading: 10:00 on June 07, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-dotmoovs-moov-gets-listed-on-kucoin?lang=en_US,,,MOOV;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
20342,2022-06-01T08:17:58+00:00,Everscale (EVER) Gets Listed on KuCoin!,"Trading: 10:00 on June 2, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-everscale-ever-gets-listed-on-kucoin?lang=en_US,,,EVER;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
20531,2022-05-31T13:45:03+00:00,Optimism (OP) Gets Listed on KuCoin! World Premiere!,"Trading: 17:30 on May 31, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-op-gets-listed-on-kucoin-world-premiere?lang=en_US,,,OP;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
20190,2022-05-31T10:03:37+00:00,Rare Ball Shares (RBS) Gets Listed on KuCoin!,"Trading: 10:00 on June 1, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-rare-ball-shares-rbs-gets-listed-on-kucoin?lang=en_US,,,RBS;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
20181,2022-05-31T08:07:03+00:00,Super Rare Ball Shares (SRBS) Gets Listed on KuCoin!,"Trading: 8:00 on June 1, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-super-rare-ball-shares-srbs-gets-listed-on-kucoin?lang=en_US,,,SRBS;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19732,2022-05-28T08:24:08+00:00,Terra (LUNA) Gets Listed on KuCoin! World Premiere!,Trading: The trading will start once the deposits meet the minimum liquidity requirement.,new-listings,https://www.kucoin.com/announcement/en-terra-luna-gets-listed-on-kucoin-world-premier?lang=en_US,,,LUNA,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19494,2022-05-26T15:59:09+00:00,Terra Classic (LUNC) & Terra Classic USD (USTC) Get Listed on KuCoin!,Terra Classic (LUNC) & Terra Classic USD (USTC) Get Listed on KuCoin!,new-listings,https://www.kucoin.com/announcement/en-lunc-and-ustc-get-listed-on-kucoin?lang=en_US,,,LUNC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19231,2022-05-26T09:26:48+00:00,DOSE (DOSE) Gets Listed on KuCoin!,"Trading: 10:00 on May 27, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-dose-gets-listed-on-kucoin?lang=en_US,,,DOSE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19307,2022-05-26T09:03:59+00:00,KuCoin Leveraged Tokens (ETF) Market Adds GMT3L/3S,KuCoin Leveraged Tokens (ETF) Market Adds GMT3L/3S,new-listings,https://www.kucoin.com/announcement/en-ETF-526-01?lang=en_US,,,ETF,True,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19146,2022-05-26T09:00:19+00:00,Concordium (CCD) Gets Listed on KuCoin!,"Trading: 9:00 on May 27, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-concordium-ccd-gets-listed-on-kucoin?lang=en_US,,,CCD;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
18188,2022-05-25T10:00:43+00:00,Bit.Store (STORE) Gets Listed on KuCoin!,"Trading: 10:00 on May 26, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-bit-store-store-gets-listed-on-kucoin?lang=en_US,,,STORE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
19124,2022-05-25T09:06:32+00:00,KuCoin Leveraged Tokens (ETF) Market Adds APE3L/3S,KuCoin Leveraged Tokens (ETF) Market Adds APE3L/3S,new-listings,https://www.kucoin.com/announcement/en-ETF-525?lang=en_US,,,ETF,True,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
18144,2022-05-24T10:00:04+00:00,Secret (SCRT) Gets Listed on KuCoin!,"Trading: 10:00 on May 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-secret-scrt-gets-listed-on-kucoin?lang=en_US,,,SCRT;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
18511,2022-05-24T08:00:12+00:00,Alchemy Pay (ACH) Gets Listed on KuCoin!,"Trading: 08:00 on May 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-alchemy-pay-ach-gets-listed-on-kucoin?lang=en_US,,,ACH;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
18193,2022-05-23T10:00:07+00:00,AFKDAO (AFK) Gets Listed on KuCoin! World Premiere!,"Trading: 10:00 on May 24, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-afk-gets-listed-on-kucoin-world-premiere?lang=en_US,,,AFK;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
18330,2022-05-22T10:56:35+00:00,Pikaster (MLS) Gets Listed on KuCoin! World Premiere!,"Trading: 12:00 on May 23, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-pikaster-mls-gets-listed-on-kucoin-world-premiere?lang=en_US,,,MLS;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
17784,2022-05-18T10:00:59+00:00,Mobox (MBOX) Gets Listed on KuCoin!,"Trading: 10:00 on May 19, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-mobox-mbox-gets-listed-on-kucoin?lang=en_US,,,MBOX;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
17810,2022-05-16T10:17:57+00:00,Decentralized USD (USDD) Gets Listed on KuCoin!,"Trading: 10:00 on May 17, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-usdd-gets-listed-on-kucoin?lang=en_US,,,UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16926,2022-05-12T10:00:10+00:00,Dusk Network (DUSK) Gets Listed on KuCoin!,"Trading: 10:00 on May 13, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-dusk-network-dusk-gets-listed-on-kucoin?lang=en_US,,,DUSK;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16031,2022-05-12T09:06:13+00:00,MovieBloc (MBL) Gets Listed on KuCoin!,"Trading: 09:00 on May 13, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-mbl-gets-listed-on-kucoin?lang=en_US,,,MBL;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16671,2022-05-12T08:07:27+00:00,Celestial (CELT) Gets Listed on KuCoin!,"Trading: 8:00 on May 13, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-celestial-celt-gets-listed-on-kucoin?lang=en_US,,,CELT;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16549,2022-05-11T09:00:06+00:00,Kylin Network (KYL) Gets Listed on KuCoin!,"Trading: 9:00 on May 12, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-kylin-network-kyl-gets-listed-on-kucoin?lang=en_US,,,KYL;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16271,2022-05-10T11:00:29+00:00,DeFine (DFA) Gets Listed on KuCoin!,"Trading: 11:00 on May 11, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-define-dfa-gets-listed-on-kucoin?lang=en_US,,,DFA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16466,2022-05-10T10:00:15+00:00,BiFi (BIFI) Gets Listed on KuCoin!,"Trading: 10:00 on May 11, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-bifi-bifi-gets-listed-on-kucoin?lang=en_US,,,BIFI;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16300,2022-05-10T10:00:03+00:00,KaraStar (KARA) Gets Listed on KuCoin! World Premiere!,"Trading: 10:00 on May 16, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-karastar-kara-gets-listed-on-kucoin-world-premiere?lang=en_US,,,KARA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16352,2022-05-10T09:01:59+00:00,Bifrost (BFC) Gets Listed on KuCoin!,"Trading: 9:00 on May 11, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-bifrost-bfc-gets-listed-on-kucoin?lang=en_US,,,BFC;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16121,2022-05-09T10:00:16+00:00,Acala (aUSD) Gets Listed on KuCoin! World Premiere!,"Trading: 10:00 on May 10, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-acala-ausd-gets-listed-on-kucoin-world-premiere?lang=en_US,,,AUSD;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
16330,2022-05-09T08:59:09+00:00,Boba Network (BOBA) Gets Listed on KuCoin!,"Trading: 9:00 on May 10, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-boba-network-gets-listed-on-kucoin?lang=en_US,,,BOBA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
14460,2022-05-07T09:00:07+00:00,Sinverse (SIN) Gets Listed on KuCoin!,"Trading: 9:00 on May 9, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-sinverse-sin-gets-listed-on-kucoin?lang=en_US,,,SIN;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15979,2022-05-06T12:12:48+00:00,Akash Network (AKT) Gets Listed on KuCoin!,"Trading: 8:00 on May 7, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-akash-network-akt-gets-listed-on-kucoin?lang=en_US,,,AKT;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15984,2022-05-06T10:02:54+00:00,Gamium (GMM) Gets Listed on KuCoin!,"Trading: 11:00 on May 7, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-gamium-gmm-gets-listed-on-kucoin?lang=en_US,,,GMM;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15823,2022-05-06T01:00:08+00:00,FreshCut Diamond (FCD) Gets Listed on KuCoin! World Premiere!,"Trading: 13:00 on May 12, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-freshcut-diamond-fcd-gets-listed-on-kucoin-world-premiere?lang=en_US,,,FCD;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15745,2022-05-05T11:00:26+00:00,H2O DAO (H2O) Gets Listed on KuCoin!,"Trading: 11:00 on May 6, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-h2o-dao-h2o-gets-listed-on-kucoin?lang=en_US,,,H2O;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15772,2022-05-05T10:01:13+00:00,Fusion (FSN) Gets Listed on KuCoin!,"Trading: 10:00 on May 6, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-fusion-fsn-gets-listed-on-kucoin?lang=en_US,,,FSN;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15713,2022-05-05T09:00:12+00:00,Biswap (BSW) Gets Listed on KuCoin!,"Trading: 9:00 on May 6, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-biswap-bsw-gets-listed-on-kucoin?lang=en_US,,,BSW;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15740,2022-05-05T08:00:07+00:00,Step App (FITFI) Gets Listed on KuCoin!,"Trading: 08:00 on May 6, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-step-app-gets-listed-on-kucoin?lang=en_US,,,FITFI;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15669,2022-05-04T10:00:19+00:00,Project Galaxy (GAL) Gets Listed on KuCoin!,"Trading: 13:00 on May 5, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-project-galaxy-gal-gets-listed-on-kucoin?lang=en_US,,,GAL;GALAXY;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15236,2022-05-04T10:00:11+00:00,Aurigami (PLY) Gets Listed on KuCoin! World Premiere!,"Trading: 12:00 on May 5, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-aurigami-ply-gets-listed-on-kucoin-world-premiere?lang=en_US,,,PLY;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15307,2022-04-28T10:30:27+00:00,Green Satoshi Token (GST) Gets Listed on KuCoin!,"Trading: 8:00 on April 29, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-green-satoshi-token-gst-gets-listed-on-kucoin?lang=en_US,,,GST;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15053,2022-04-28T10:01:29+00:00,Bitgert (BRISE) Gets Listed on KuCoin!,"Trading: 10:00 on April 29, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-bitgert-gets-listed-on-kucoin?lang=en_US,,,BRISE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15205,2022-04-28T09:01:22+00:00,Decentral Games (DG) Gets Listed on KuCoin!,"Trading: 9:00 on April 29, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-decentral-games-dg-gets-listed-on-kucoin?lang=en_US,,,DG;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
13888,2022-04-27T09:58:53+00:00,SYSCOIN (SYS) Gets Listed on KuCoin!,"Trading: 11:00 on April 28, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-sys-gets-listed-on-kucoin?lang=en_US,,,SYS;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
15031,2022-04-27T09:00:33+00:00,PolkaFoundry (PKF) Gets Listed on KuCoin!,"Trading: 9:00 on April 28, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-polkafoundry-pkf-gets-listed-on-kucoin?lang=en_US,,,PKF;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p1
14988,2022-04-27T08:58:00+00:00,OVR (OVR) Gets Listed on KuCoin!,"Trading: 10:00 on April 28, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-ovr-gets-listed-on-kucoin?lang=en_US,,,OVR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14954,2022-04-27T08:00:07+00:00,Pastel (PSL) Gets Listed on KuCoin!,"Trading: 08:00 on April 28, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-pastel-gets-listed-on-kucoin?lang=en_US,,,PSL;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14752,2022-04-26T10:59:08+00:00,Plutonians (PLD) Gets Listed on KuCoin!,"Trading: 11:00 on April 27, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-plutonians-pld-gets-listed-on-kucoin?lang=en_US,,,PLD;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14655,2022-04-26T09:02:44+00:00,EpiK Protocol (EPK) Gets Listed on KuCoin!,"Trading: 9:00 on April 27, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-epik-protocol-epk-gets-listed-on-kucoin?lang=en_US,,,EPK;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13911,2022-04-25T10:00:27+00:00,CoolHash (COOHA) Gets Listed on KuCoin! World Premiere!,"Trading: 08:00 on April 27, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-cooha-gets-listed-on-kucoin-world-premiere?lang=en_US,,,COOHA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14592,2022-04-25T06:41:23+00:00,Position Exchange (POSI) Gets Listed on KuCoin!,"Trading: 8:00 on April 26, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-position-exchange-posi-gets-listed-on-kucoin?lang=en_US,,,POSI;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14188,2022-04-24T10:00:06+00:00,AURORA (AURORA) Gets Listed on KuCoin!,"Trading: 10:00 on April 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-aurora-gets-listed-on-kucoin?lang=en_US,,,AURORA;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14481,2022-04-24T09:01:57+00:00,CUBE (ITAMCUBE) Gets Listed on KuCoin!,"Trading: 9:00 on April 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-cube-itamcube-gets-listed-on-kucoin?lang=en_US,,,ITAMCUBE;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14264,2022-04-24T08:01:25+00:00,Celer Network (CELR) Gets Listed on KuCoin!,"Trading: 08:00 on April 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-celer-network-gets-listed-on-kucoin?lang=en_US,,,CELR;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
14194,2022-04-22T09:01:17+00:00,Orbitau (TAUM) Gets Listed on KuCoin!,"Trading: 09:00 on April 25, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-orbitau-taum-gets-listed-on-kucoin?lang=en_US,,,TAUM;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13823,2022-04-22T04:45:12+00:00,Plato Farm (PLATO) Gets Listed on KuCoin!,"Trading: 14:00 on April 22, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-plato-farm-plato-gets-listed-on-kucoin?lang=en_US,,,PLATO;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13727,2022-04-21T12:00:04+00:00,Blockchain Brawlers (BRWL) Gets Listed on KuCoin!,"Trading: 12:00 on April 22, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-brwl-gets-listed-on-kucoin?lang=en_US,,,BRWL;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13808,2022-04-21T08:59:45+00:00,SwftCoin (SWFTC) Gets Listed on KuCoin!,"Trading: 9:00 on April 22, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-swftcoin-swftc-gets-listed-on-kucoin?lang=en_US,,,SWFTC;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13716,2022-04-21T08:00:52+00:00,IDEX (IDEX) Gets Listed on KuCoin!,"Trading: 8:00 on April 22, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-idex-idex-gets-listed-on-kucoin?lang=en_US,,,IDEX;UTC,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
13815,2022-04-21T02:00:19+00:00,X World Games (XWG) Gets Listed on KuCoin!,"Trading: 09:00 on April 21, 2022 (UTC)",new-listings,https://www.kucoin.com/announcement/en-x-world-games-gets-listed-on-kucoin?lang=en_US,,,UTC;XWG,False,MEDIUM_SYMBOL,announcement_new-listings_2022-04-01_2022-07-01_p2
