transport_direction,universe_id,landmark_age_hours,removed_pair,train_row_count,train_unique_pairs,evaluation_row_count,evaluation_unique_pairs,lopo_support_pass,lopo_fit_status,spearman_predicted_vs_actual,bottom_minus_top_actual_mean_rcv,continuous_pass,negative_rcv_auc,classification_pass,predicted_negative_subset_row_count,predicted_negative_subset_unique_pairs,predicted_negative_subset_signal_days,predicted_negative_subset_mean_rcv,predicted_negative_subset_negative_fraction,negative_subset_pass
CALIBRATE_2023_EVALUATE_2022,C2,24,GRAM-USDT,123,11,45,8,True,PASS,-0.05691699604743082,-0.008013653373812143,False,0.44666666666666666,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,KAS-USDT,121,11,45,8,True,PASS,-0.019235836627140974,-0.008013653373812143,False,0.4666666666666667,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LINK-USDT,119,11,45,8,True,PASS,-0.05349143610013175,-0.008013653373812137,False,0.4488888888888889,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LTC-USDT,117,11,45,8,True,PASS,-0.07852437417654808,0.024700183681079242,False,0.4311111111111111,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,LUNC-USDT,124,12,43,7,True,PASS,-0.010570824524312895,-0.011716043510771563,False,0.4642857142857143,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,OP-USDT,120,11,45,8,True,PASS,-0.06271409749670619,-0.008013653373812137,False,0.44222222222222224,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,SHIB-USDT,115,11,45,8,True,PASS,-0.05296442687747035,-0.008013653373812143,False,0.44666666666666666,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,SOL-USDT,101,11,38,7,True,PASS,0.08064339643287012,-0.028932341983135705,True,0.5138461538461538,True,7,5,7,-0.05470508680802498,0.7142857142857143,False
CALIBRATE_2023_EVALUATE_2022,C2,24,XMR-USDT,117,11,45,8,True,PASS,-0.03978919631093544,-0.008013653373812143,False,0.45555555555555555,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,24,XRP-USDT,108,11,41,7,True,PASS,-0.056097560975609764,0.023433300512541395,False,0.47802197802197804,False,6,5,6,-0.03478403344845828,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ADA-USDT,124,12,40,7,True,PASS,-0.2868667917448406,0.04014998691564487,False,0.43260188087774293,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ATOM-USDT,124,12,42,7,True,PASS,-0.27769224536099185,0.03131398025266427,False,0.46944444444444444,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,AVAX-USDT,124,12,40,7,True,PASS,-0.2542213883677299,0.012070401077901496,False,0.44345238095238093,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,BTC-USDT,100,11,38,7,True,PASS,-0.15286136338767917,0.013787905848990051,False,0.5286195286195287,True,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,DOGE-USDT,119,11,45,8,True,PASS,-0.26969696969696966,0.03353252310621713,False,0.4639423076923077,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,ETH-USDT,104,11,33,7,True,PASS,-0.3830213903743316,0.05383626292217278,False,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,GRAM-USDT,123,11,45,8,True,PASS,-0.2686429512516469,0.03353252310621713,False,0.45913461538461536,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,KAS-USDT,121,11,45,8,True,PASS,-0.23781291172595517,0.023233286604702995,False,0.49038461538461536,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LINK-USDT,119,11,45,8,True,PASS,-0.27799736495388666,0.03161256069619177,False,0.4519230769230769,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LTC-USDT,117,11,45,8,True,PASS,-0.27114624505928847,0.023233286604702995,False,0.4567307692307692,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,LUNC-USDT,124,12,43,7,True,PASS,-0.318936877076412,0.03828308925376784,False,0.43333333333333335,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,OP-USDT,120,11,45,8,True,PASS,-0.2602108036890646,0.023233286604702995,False,0.46875,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,SHIB-USDT,115,11,45,8,True,PASS,-0.2681159420289855,0.03161256069619177,False,0.4543269230769231,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,SOL-USDT,101,11,38,7,True,PASS,0.001860261533670229,-0.024717369219676072,True,0.5993265993265994,True,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,XMR-USDT,117,11,45,8,True,PASS,-0.2685111989459815,0.03161256069619176,False,0.45913461538461536,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,C2,48,XRP-USDT,108,11,41,7,True,PASS,-0.22247386759581886,0.047848820335353655,False,0.47988505747126436,False,5,4,5,-0.036553003280435044,1.0,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ADA-USDT,60,10,19,6,True,PASS,0.0912280701754386,-0.05375530004275807,True,,False,13,6,9,-0.029764424709086062,0.6153846153846154,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ATOM-USDT,60,10,19,6,True,PASS,-0.05263157894736842,-0.016320579136438876,False,,False,12,6,7,-0.019972127528315713,0.5833333333333334,False
CALIBRATE_2023_EVALUATE_2022,C2,72,AVAX-USDT,60,10,17,6,True,PASS,0.06862745098039216,-0.013675969087701936,True,,False,11,6,7,-0.014610642469461053,0.6363636363636364,False
CALIBRATE_2023_EVALUATE_2022,C2,72,BTC-USDT,47,9,18,6,True,PASS,0.16004132230854426,-0.04800037917192873,True,,False,5,4,5,-0.07558169372600186,0.8,False
CALIBRATE_2023_EVALUATE_2022,C2,72,DOGE-USDT,57,9,21,7,True,PASS,-0.011688311688311687,-0.04765239901676605,False,,False,14,7,9,-0.029882041315826422,0.6428571428571429,False
CALIBRATE_2023_EVALUATE_2022,C2,72,ETH-USDT,50,9,17,6,True,PASS,-0.18627450980392157,0.02721019765283036,False,,False,12,6,9,-0.04520472573088443,0.75,False
CALIBRATE_2023_EVALUATE_2022,C2,72,KAS-USDT,59,9,21,7,True,PASS,0.02727272727272727,-0.02717438782180004,True,,False,14,7,9,-0.029882041315826422,0.6428571428571429,False
CALIBRATE_2023_EVALUATE_2022,C2,72,LINK-USDT,58,9,21,7,True,PASS,-0.24025974025974026,0.06352623149458404,False,,False,15,7,10,-0.023877432796741052,0.6,True
CALIBRATE_2023_EVALUATE_2022,C2,72,LTC-USDT,57,9,21,7,True,PASS,-0.20656058250842924,0.0238246966430969,False,,False,14,7,9,-0.029882041315826422,0.6428571428571429,False
CALIBRATE_2023_EVALUATE_2022,C2,72,SHIB-USDT,55,9,21,7,True,PASS,-0.06363636363636363,-0.027174387821800032,False,,False,14,7,9,-0.029882041315826422,0.6428571428571429,False
CALIBRATE_2023_EVALUATE_2022,C2,72,SOL-USDT,49,9,17,6,True,PASS,0.14950980392156862,-0.048389722332569246,True,,False,13,6,9,-0.033055636713186516,0.6923076923076923,False
CALIBRATE_2023_EVALUATE_2022,C2,72,XMR-USDT,56,9,21,7,True,PASS,0.05714285714285714,-0.04765239901676605,True,,False,14,7,9,-0.029882041315826422,0.6428571428571429,False
CALIBRATE_2023_EVALUATE_2022,C2,72,XRP-USDT,52,9,19,6,True,PASS,0.0824561403508772,-0.033164684424028514,True,,False,9,5,6,-0.04133250538848463,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ADA-USDT,60,10,19,6,True,PASS,0.2176393364409256,-0.05284963675978844,True,,False,13,6,8,-0.019123396518610072,0.6153846153846154,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ATOM-USDT,60,10,19,6,True,PASS,0.14385964912280702,-0.030733734475162706,True,,False,13,6,6,-0.00921229841069687,0.46153846153846156,False
CALIBRATE_2023_EVALUATE_2022,C2,96,AVAX-USDT,60,10,17,6,True,PASS,0.1606376758094136,-0.03467772524821064,True,,False,12,6,7,-0.004642786721814933,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,96,BTC-USDT,47,9,18,6,True,PASS,0.1393908291074418,-0.038232299599816284,True,,False,13,6,7,-0.01725750049475825,0.5384615384615384,False
CALIBRATE_2023_EVALUATE_2022,C2,96,DOGE-USDT,57,9,21,7,True,PASS,0.15069828660992324,-0.024233394873466072,True,0.5,False,16,7,8,-0.009930228798682404,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,96,ETH-USDT,50,9,17,6,True,PASS,0.2734519214160247,-0.031550012923551404,True,,False,14,6,9,-0.023906080298400165,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,C2,96,KAS-USDT,59,9,21,7,True,PASS,0.20266321302713813,-0.04749124188552486,True,0.5363636363636364,True,15,7,8,-0.01528197547497116,0.5333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,96,LINK-USDT,58,9,21,7,True,PASS,0.20785970566885964,-0.04749124188552486,True,0.5454545454545454,True,15,7,8,-0.01528197547497116,0.5333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,96,LTC-USDT,57,9,21,7,True,PASS,0.2052614593479989,-0.04749124188552486,True,0.5363636363636364,True,15,7,8,-0.01528197547497116,0.5333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,96,SHIB-USDT,55,9,21,7,True,PASS,0.20149505839428858,-0.04749124188552486,True,0.5318181818181819,True,15,7,8,-0.01528197547497116,0.5333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,96,SOL-USDT,49,9,17,6,True,PASS,0.1593137254901961,-0.04011605319069961,True,,False,13,6,8,-0.014014483149123949,0.5384615384615384,False
CALIBRATE_2023_EVALUATE_2022,C2,96,XMR-USDT,56,9,21,7,True,PASS,0.17408250349766993,-0.024233394873466076,True,0.509090909090909,True,15,7,8,-0.01528197547497116,0.5333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,96,XRP-USDT,52,9,19,6,True,PASS,0.24835456537412073,-0.033372810656559365,True,,False,14,6,7,-0.011744392119808546,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,120,ADA-USDT,60,10,19,6,True,PASS,-0.16666666666666666,0.007185699867346546,False,,False,16,6,10,0.0006877464001868996,0.4375,False
CALIBRATE_2023_EVALUATE_2022,C2,120,ATOM-USDT,60,10,19,6,True,PASS,-0.29473684210526313,0.01785865221238834,False,,False,16,6,8,0.012592755368822692,0.3125,False
CALIBRATE_2023_EVALUATE_2022,C2,120,AVAX-USDT,60,10,17,6,True,PASS,-0.3382352941176471,0.028727610169779892,False,,False,14,6,8,0.017548223694935708,0.35714285714285715,False
CALIBRATE_2023_EVALUATE_2022,C2,120,BTC-USDT,47,9,18,6,True,PASS,-0.3168214654282766,0.06309885623466724,False,,False,14,6,9,0.00810930765221631,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,C2,120,DOGE-USDT,57,9,21,7,True,PASS,-0.23376623376623373,0.011753824306504436,False,,False,17,7,9,0.011952555811098206,0.35294117647058826,False
CALIBRATE_2023_EVALUATE_2022,C2,120,ETH-USDT,50,9,17,6,True,PASS,-0.012254901960784315,-0.009159208621402551,False,,False,13,6,9,-0.0109402994971235,0.46153846153846156,False
CALIBRATE_2023_EVALUATE_2022,C2,120,KAS-USDT,59,9,21,7,True,PASS,-0.20519480519480518,0.011753824306504438,False,,False,17,7,9,0.011952555811098206,0.35294117647058826,False
CALIBRATE_2023_EVALUATE_2022,C2,120,LINK-USDT,58,9,21,7,True,PASS,-0.087012987012987,-0.0027456847382300574,False,,False,18,7,10,0.0055093595199242435,0.3888888888888889,False
CALIBRATE_2023_EVALUATE_2022,C2,120,LTC-USDT,57,9,21,7,True,PASS,-0.2532467532467532,0.01942956317896155,False,,False,16,7,9,0.01194027388975075,0.375,False
CALIBRATE_2023_EVALUATE_2022,C2,120,SHIB-USDT,55,9,21,7,True,PASS,-0.12467532467532469,0.011753824306504434,False,,False,16,7,9,0.008459455502070178,0.375,False
CALIBRATE_2023_EVALUATE_2022,C2,120,SOL-USDT,49,9,17,6,True,PASS,-0.002450980392156863,-0.00798061681582744,False,,False,13,6,7,0.012030412039185043,0.3076923076923077,False
CALIBRATE_2023_EVALUATE_2022,C2,120,XMR-USDT,56,9,21,7,True,PASS,-0.16498864137465732,0.011753824306504436,False,,False,18,7,10,0.0055093595199242435,0.3888888888888889,False
CALIBRATE_2023_EVALUATE_2022,C2,120,XRP-USDT,52,9,19,6,True,PASS,-0.12631578947368421,0.010201381891046734,False,,False,16,6,9,0.005963581549089013,0.375,False
CALIBRATE_2023_EVALUATE_2022,C2,144,ADA-USDT,60,10,19,6,True,PASS,-0.02982456140350877,-0.012597123094439578,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,144,ATOM-USDT,60,10,19,6,True,PASS,-0.15614035087719297,0.0026143425696478753,False,,False,7,5,4,-0.002051215954453788,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,C2,144,AVAX-USDT,60,10,17,6,True,PASS,-0.26960784313725494,0.036063774528365414,False,,False,7,5,4,0.010057690232504298,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,C2,144,BTC-USDT,47,9,18,6,True,PASS,-0.08565531475748193,0.0151851617393504,False,,False,1,1,1,0.016253320991068,0.0,False
CALIBRATE_2023_EVALUATE_2022,C2,144,DOGE-USDT,57,9,21,7,True,PASS,-0.03766233766233767,-0.002104450910592578,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,144,ETH-USDT,50,9,17,6,True,PASS,-0.14950980392156862,0.010853313213308485,False,,False,10,6,7,-0.02303799409989358,0.6,False
CALIBRATE_2023_EVALUATE_2022,C2,144,KAS-USDT,59,9,21,7,True,PASS,-0.0935064935064935,-0.002104450910592578,False,,False,9,7,5,-0.0027902351467546022,0.4444444444444444,False
CALIBRATE_2023_EVALUATE_2022,C2,144,LINK-USDT,58,9,21,7,True,PASS,-0.17012987012987013,0.014571113498085831,False,,False,12,7,7,-0.0061355369487457,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,144,LTC-USDT,57,9,21,7,True,PASS,-0.11168831168831168,0.01053043927134723,False,,False,7,6,5,-0.011667616721411946,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,C2,144,SHIB-USDT,55,9,21,7,True,PASS,-0.13190386150341823,0.011000684826584308,False,,False,6,5,4,-0.0007770918695099525,0.3333333333333333,False
CALIBRATE_2023_EVALUATE_2022,C2,144,SOL-USDT,49,9,17,6,True,PASS,-0.03431372549019608,-0.009604871727459021,False,,False,5,4,4,-0.04328459785641582,0.6,False
CALIBRATE_2023_EVALUATE_2022,C2,144,XMR-USDT,56,9,21,7,True,PASS,-0.07012987012987014,0.01649750149060492,False,,False,8,6,5,-0.011421159689250053,0.5,False
CALIBRATE_2023_EVALUATE_2022,C2,144,XRP-USDT,52,9,19,6,True,PASS,0.0,-0.0015325808745136216,False,,False,11,5,9,-0.0200581717967553,0.5454545454545454,False
CALIBRATE_2023_EVALUATE_2022,D2,24,ADA-USDT,127,12,40,7,True,PASS,-0.11838649155722329,-0.007229621896608845,False,0.3504273504273504,False,5,5,5,-0.0244482194519203,0.4,False
CALIBRATE_2023_EVALUATE_2022,D2,24,ATOM-USDT,127,12,42,7,True,PASS,-0.013208005834211166,-0.012903315101390976,False,0.48214285714285715,False,6,5,6,-0.037744512359929615,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,24,AVAX-USDT,125,11,40,7,True,PASS,-0.10131332082551595,0.004098433199921415,False,0.4301994301994302,False,6,5,6,0.016991622848573352,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,24,BTC-USDT,102,11,38,7,True,PASS,-0.06532443374548638,-0.00367041700624985,False,0.4707692307692308,False,6,5,6,-0.02452485429784908,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,24,DOGE-USDT,122,11,45,8,True,PASS,-0.07878787878787878,-0.0006054403166213529,False,0.44,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,ETH-USDT,107,11,33,7,True,PASS,-0.08790106951871658,0.004774588694208902,False,0.44214876033057854,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,INJ-USDT,125,11,45,8,True,PASS,-0.047694334650856374,-0.009232683037366185,False,0.45555555555555555,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,LINK-USDT,122,11,45,8,True,PASS,-0.0606060606060606,-0.0006054403166213494,False,0.45111111111111113,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,LTC-USDT,115,11,45,8,True,PASS,-0.09644268774703557,0.020361346542868468,False,0.42444444444444446,False,6,6,6,-0.0210349788739031,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,24,LUNC-USDT,127,12,43,7,True,PASS,-0.04152823920265781,-0.0026871090654629476,False,0.45476190476190476,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,OP-USDT,123,11,45,8,True,PASS,-0.05612648221343873,-0.009232683037366178,False,0.45555555555555555,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,SHIB-USDT,120,11,45,8,True,PASS,-0.045849802371541494,-0.009232683037366185,False,0.46,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,SOL-USDT,103,11,38,7,True,PASS,-0.05547652916073969,0.002666666853395571,False,0.4646153846153846,False,3,3,3,-0.0076932694811431,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,24,XMR-USDT,122,11,45,8,True,PASS,-0.05955204216073781,-0.0006054403166213529,False,0.45111111111111113,False,7,6,7,-0.0267831684955326,0.5714285714285714,False
CALIBRATE_2023_EVALUATE_2022,D2,24,XRP-USDT,111,11,41,7,True,PASS,-0.09138028668452788,0.03156508824187896,False,0.4642857142857143,False,3,3,3,-0.0017723116582004327,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,48,ADA-USDT,127,12,40,7,True,PASS,-0.2840525328330206,0.02856906764949787,False,0.43573667711598746,False,2,2,2,-0.0096077181113081,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,ATOM-USDT,127,12,42,7,True,PASS,-0.2422007941009643,0.026438198356607767,False,0.5,False,2,2,2,-0.0096077181113081,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,AVAX-USDT,125,11,40,7,True,PASS,-0.21369606003752348,0.012070401077901496,False,0.48214285714285715,False,2,2,2,0.08838175211030405,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,BTC-USDT,102,11,38,7,True,PASS,-0.167304956778641,0.03028967474426157,False,0.5387205387205387,True,1,1,1,-0.0126838042069117,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,DOGE-USDT,122,11,45,8,True,PASS,-0.24729907773386034,0.02742659118780113,False,0.4807692307692308,False,4,3,3,0.054085443372550925,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,ETH-USDT,107,11,33,7,True,PASS,-0.285427807486631,0.03216628220051014,False,,False,4,3,3,0.054085443372550925,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,INJ-USDT,125,11,45,8,True,PASS,-0.2387351778656126,0.023233286604702988,False,0.4879807692307692,False,1,1,1,-0.0065316320157045,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,LINK-USDT,122,11,45,8,True,PASS,-0.24295125164690382,0.023233286604702995,False,0.4879807692307692,False,3,3,3,0.0546932333378988,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,48,LTC-USDT,115,11,45,8,True,PASS,-0.24611330698287215,0.023233286604702988,False,0.4831730769230769,False,1,1,1,-0.0065316320157045,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,LUNC-USDT,127,12,43,7,True,PASS,-0.28858350951374206,0.03351812058262172,False,0.4641025641025641,False,2,2,2,-0.0096077181113081,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,OP-USDT,123,11,45,8,True,PASS,-0.2333333333333333,0.02742659118780113,False,0.4855769230769231,False,2,2,2,0.08838175211030405,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,SHIB-USDT,120,11,45,8,True,PASS,-0.24987647828042292,0.03353252310621713,False,0.4735576923076923,False,4,4,3,0.0473629027116902,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,SOL-USDT,103,11,38,7,True,PASS,-0.20625889046941678,0.024190788632557816,False,0.5185185185185185,True,1,1,1,-0.0065316320157045,1.0,False
CALIBRATE_2023_EVALUATE_2022,D2,48,XMR-USDT,122,11,45,8,True,PASS,-0.25006587615283266,0.023233286604702995,False,0.4831730769230769,False,4,3,3,0.054085443372550925,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,48,XRP-USDT,111,11,41,7,True,PASS,-0.2193379790940767,0.03213654506305749,False,0.47701149425287354,False,5,4,4,0.0415405409064869,0.6,False
CALIBRATE_2023_EVALUATE_2022,D2,72,ADA-USDT,60,11,19,6,True,PASS,0.3543859649122807,-0.04481580918508108,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,ATOM-USDT,60,11,19,6,True,PASS,0.30526315789473685,-0.019757180516819232,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,AVAX-USDT,59,10,17,6,True,PASS,0.2303921568627451,-0.018766031961870384,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,BTC-USDT,48,10,18,6,True,PASS,0.32524526791736413,-0.04525098373931388,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,DOGE-USDT,57,10,21,7,True,PASS,0.30129870129870134,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,ETH-USDT,49,10,17,6,True,PASS,0.22058823529411767,-0.004696949928916498,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,INJ-USDT,59,10,21,7,True,PASS,0.3038961038961039,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,LINK-USDT,58,10,21,7,True,PASS,0.30129870129870134,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,LTC-USDT,57,10,21,7,True,PASS,0.2702176173695175,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,SHIB-USDT,55,10,21,7,True,PASS,0.28051948051948056,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,SOL-USDT,49,10,17,6,True,PASS,0.16421568627450983,-0.048389722332569246,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,XMR-USDT,57,10,21,7,True,PASS,0.3038961038961039,-0.026927784403775155,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,72,XRP-USDT,52,10,19,6,True,PASS,0.30877192982456136,-0.03206957903043625,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,96,ADA-USDT,60,11,19,6,True,PASS,0.1878016854772503,-0.03035207858451945,True,,False,3,3,3,-0.08342093333911833,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,96,ATOM-USDT,60,11,19,6,True,PASS,0.09649122807017543,-0.035703135297707814,True,,False,2,2,2,-0.08219043107472775,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,96,AVAX-USDT,59,10,17,6,True,PASS,0.17044761020998847,-0.021382485859300908,True,,False,4,4,4,-0.008536936531618425,0.25,False
CALIBRATE_2023_EVALUATE_2022,D2,96,BTC-USDT,48,10,18,6,True,PASS,0.12700053318678028,-0.04162328556692544,True,,False,3,3,3,-0.08342093333911833,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,96,DOGE-USDT,57,10,21,7,True,PASS,0.15589477925164472,-0.027146560090664393,True,0.4818181818181818,False,3,3,3,-0.08342093333911833,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,96,ETH-USDT,49,10,17,6,True,PASS,0.15573270860912616,-0.028384354722897014,True,,False,5,5,5,-0.046438254486371185,0.4,False
CALIBRATE_2023_EVALUATE_2022,D2,96,INJ-USDT,59,10,21,7,True,PASS,0.16888601085594843,-0.027146560090664393,True,0.4909090909090909,False,3,3,3,-0.08342093333911833,0.6666666666666666,False
CALIBRATE_2023_EVALUATE_2022,D2,96,LINK-USDT,58,10,21,7,True,PASS,0.153296532930784,-0.027146560090664393,True,0.4818181818181818,False,4,4,4,-0.06070999805219875,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,96,LTC-USDT,57,10,21,7,True,PASS,0.14550179396820176,-0.02509955330199566,True,0.4818181818181818,False,1,1,1,0.0336626641559267,0.0,False
CALIBRATE_2023_EVALUATE_2022,D2,96,SHIB-USDT,55,10,21,7,True,PASS,0.14035090682137114,-0.027146560090664396,True,0.4772727272727273,False,2,2,2,-0.0261096368559864,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,96,SOL-USDT,49,10,17,6,True,PASS,0.007352941176470588,-0.03431145904111853,True,,False,0,0,0,,,False
CALIBRATE_2023_EVALUATE_2022,D2,96,XMR-USDT,57,10,21,7,True,PASS,0.16628776453508773,-0.027146560090664393,True,0.4909090909090909,False,1,1,1,0.0336626641559267,0.0,False
CALIBRATE_2023_EVALUATE_2022,D2,96,XRP-USDT,52,10,19,6,True,PASS,0.09214568679958543,-0.015805965931309576,True,,False,4,3,4,-0.059777480779148344,0.5,False
CALIBRATE_2023_EVALUATE_2022,D2,120,ADA-USDT,60,11,19,6,True,PASS,0.1280701754385965,-0.014898899699052757,True,,False,7,5,5,-0.0025889349314364607,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,D2,120,ATOM-USDT,60,11,19,6,True,PASS,-0.007017543859649123,-0.002855230598211734,False,,False,7,5,5,0.01025433196649503,0.2857142857142857,False
CALIBRATE_2023_EVALUATE_2022,D2,120,AVAX-USDT,59,10,17,6,True,PASS,0.009803921568627453,0.022914611143696494,False,,False,9,6,5,0.016267726277352453,0.3333333333333333,False
CALIBRATE_2023_EVALUATE_2022,D2,120,BTC-USDT,48,10,18,6,True,PASS,0.054695562435500514,-0.004469676741520376,True,,False,7,5,6,-0.001307503353367889,0.42857142857142855,False
CALIBRATE_2023_EVALUATE_2022,D2,120,DOGE-USDT,57,10,21,7,True,PASS,0.08181818181818182,-0.006977868761454482,True,,False,8,6,6,6.492385948272256e-05,0.375,False
CALIBRATE_2023_EVALUATE_2022,D2,120,ETH-USDT,49,10,17,6,True,PASS,0.09558823529411767,-0.012372414190184769,True,,False,6,5,5,-0.029732476302512603,0.5,False
