record_type,decision_time,period,scope,asset,flag,current_seed_only,is_substitution_asset,substitution_role,gap_class
C2_MEMBER,2023-11-20T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2023-11-20T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-11-20T00:00:00+00:00,POST_WARMUP,TOP_6,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2023-11-20T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2023-11-20T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_6,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_6,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-11-27T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_6,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-11-27T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_6,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_6,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_6,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2023-12-04T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_6,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-12-11T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_6,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2023-12-18T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_6,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2023-12-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_6,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_6,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_6,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,ARB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_6,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,ARB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,ARB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-01-29T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-01-29T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,ARB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-02-05T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
