decision_time,year,period,post_warmup,metric,c2_count,d2_count,intersection_size,union_size,exact_match,jaccard,symmetric_difference_size,substitution_count,shared_slot_percentage,c2_only,d2_only
2020-06-22T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,TRX-USDT
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,TRX-USDT
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ATOM-USDT
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,16,34,False,0.47058823529411764,18,18.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,TRX-USDT
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,XRP-USDT
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,TRX-USDT
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ATOM-USDT
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,16,34,False,0.47058823529411764,18,18.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,TRX-USDT
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,XRP-USDT
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,XTZ-USDT
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;KPOL-USDT,ATOM-USDT;TRX-USDT
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,15,35,False,0.42857142857142855,20,20.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ADA-USDT
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,XTZ-USDT
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;KPOL-USDT,LTC-USDT;TRX-USDT
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,15,35,False,0.42857142857142855,20,20.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,SENSO-USDT
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;XLM-USDT,LTC-USDT;TRX-USDT
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,15,35,False,0.42857142857142855,20,20.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,XTZ-USDT
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,SENSO-USDT
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;XLM-USDT,LTC-USDT;TRX-USDT
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,14,36,False,0.3888888888888889,22,22.0,0.4666666666666667,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,XTZ-USDT
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,ATOM-USDT
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,TRX-USDT
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,14,36,False,0.3888888888888889,22,22.0,0.4666666666666667,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,XTZ-USDT
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,ATOM-USDT
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,TRX-USDT
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,14,36,False,0.3888888888888889,22,22.0,0.4666666666666667,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,LTC-USDT
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,ATOM-USDT
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,TRX-USDT
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,20,15,35,False,0.42857142857142855,20,20.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,ADA-USDT
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ZEC-USDT
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,21,15,36,False,0.4166666666666667,21,21.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,4,8,False,0.5,4,2.0,0.6666666666666666,BCHSV-USDT;XTZ-USDT,ADA-USDT;ATOM-USDT
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,8,8,True,1.0,0,0.0,1.0,,
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ZEC-USDT
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,21,15,36,False,0.4166666666666667,21,21.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,8,8,True,1.0,0,0.0,1.0,,
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ZEC-USDT
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,21,15,36,False,0.4166666666666667,21,21.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,8,8,True,1.0,0,0.0,1.0,,
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ZEC-USDT
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,21,15,36,False,0.4166666666666667,21,21.0,0.5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,8,8,True,1.0,0,0.0,1.0,,
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,COMP-USDT,SENSO-USDT
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,21,14,37,False,0.3783783783783784,23,23.0,0.4666666666666667,AVA-USDT;BCHSV-USDT;CHR-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,8,8,True,1.0,0,0.0,1.0,,
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;COMP-USDT,SENSO-USDT;XTZ-USDT
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,22,15,37,False,0.40540540540540543,22,22.0,0.5,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,XTZ-USDT
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,SENSO-USDT
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,22,15,37,False,0.40540540540540543,22,22.0,0.5,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,LTC-USDT
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,SENSO-USDT
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,22,15,37,False,0.40540540540540543,22,22.0,0.5,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ADA-USDT
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,LTC-USDT
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,XTZ-USDT
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,23,16,37,False,0.43243243243243246,21,21.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,LTC-USDT
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,TRX-USDT
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,XTZ-USDT
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,23,16,37,False,0.43243243243243246,21,21.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,TRX-USDT
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,XTZ-USDT
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,ZEC-USDT
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,25,16,39,False,0.41025641025641024,23,23.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,LTC-USDT
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,6,6,True,1.0,0,0.0,1.0,,
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,XTZ-USDT
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,8,12,False,0.6666666666666666,4,2.0,0.8,BCHSV-USDT;VET-USDT,TRX-USDT;ZEC-USDT
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,26,16,40,False,0.4,24,24.0,0.5333333333333333,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;SUKU-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
2020-11-16T00:00:00+00:00,2020,POST_WARMUP,True,HYSTERESIS,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,LTC-USDT
2020-11-23T00:00:00+00:00,2020,POST_WARMUP,True,TOP_4,4,4,4,4,True,1.0,0,0.0,1.0,,
2020-11-23T00:00:00+00:00,2020,POST_WARMUP,True,TOP_6,6,6,5,7,False,0.7142857142857143,2,1.0,0.8333333333333334,BCHSV-USDT,ATOM-USDT
2020-11-23T00:00:00+00:00,2020,POST_WARMUP,True,TOP_8,8,8,7,9,False,0.7777777777777778,2,1.0,0.875,BCHSV-USDT,DOT-USDT
2020-11-23T00:00:00+00:00,2020,POST_WARMUP,True,TOP_10,10,10,9,11,False,0.8181818181818182,2,1.0,0.9,BCHSV-USDT,XTZ-USDT
2020-11-23T00:00:00+00:00,2020,POST_WARMUP,True,TOP_30,30,29,19,40,False,0.475,21,21.0,0.6333333333333333,BCHSV-USDT;COMP-USDT;COTI-USDT;DASH-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;SUKU-USDT;VSYS-USDT;WIN-USDT;XEM-USDT
