trade_count,final_equity,net_return,net_pnl,profit_factor,win_rate,maximum_drawdown,turnover,mean_holding_hours,policy_id,portfolio_id,universe_id,cost_multiplier,minimum_cash,atomic_replacement_count
515,87143.37966347006,-0.12856620336529945,-12856.620336529944,0.8886124057125415,0.5495145631067961,0.283951521167779,102.84907405927677,54.071844660194174,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,C2,1.0,7621.952288114713,0.0
515,74468.0916010706,-0.25531908398929404,-25531.9083989294,0.776071043146173,0.5106796116504855,0.3526110099652866,95.45302395729908,54.071844660194174,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,C2,2.0,7047.06652924043,0.0
116,97559.04269287863,-0.02440957307121372,-2440.957307121367,0.9500860958358943,0.5258620689655172,0.22387917164857815,38.27873224645998,63.18103448275862,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,1.0,8778.116493574213,0.0
116,92598.65533569192,-0.07401344664308085,-7401.344664308082,0.8522444487338622,0.5172413793103449,0.2313225598610899,37.339330712329016,63.18103448275862,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,C2,2.0,8496.249995325992,0.0
563,79279.84658919706,-0.20720153410802944,-20720.153410802945,0.8416950967592385,0.5364120781527532,0.36107024169256435,107.82083450118942,55.225577264653644,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,D2,1.0,6657.931042440987,0.0
563,66318.06755170018,-0.33681932448299823,-33681.93244829982,0.7372713649525184,0.5044404973357016,0.44583167995194073,99.29331937945177,55.225577264653644,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,UNION_FOCUS,D2,2.0,6128.795997636902,0.0
529,86549.1444846581,-0.13450855515341897,-13450.8555153419,0.8871950248691036,0.5368620037807184,0.29161078920970823,104.75368243109943,54.05293005671078,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,D2,1.0,7621.952288114713,0.0
529,73661.39055524339,-0.2633860944475661,-26338.609444756614,0.7760305765037879,0.502835538752363,0.3616657874654737,97.09418072320086,54.05293005671078,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,MOMENTUM_BREAKOUT,D2,2.0,7047.06652924043,0.0
124,103061.84154493688,0.03061841544936872,3061.8415449368767,1.0631911343661768,0.532258064516129,0.22413449459685786,40.39439137687893,63.53225806451613,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,1.0,8387.651076366426,0.0
124,97530.21458278013,-0.02469785417219872,-2469.7854172198713,0.9503472629452523,0.5161290322580645,0.24669826549118842,39.34326847421992,63.53225806451613,FULL_FAMILY_SPECIALIST_REPLACEMENT_BRAIN,RELATIVE_STRENGTH_ROTATION,D2,2.0,8101.915178166826,0.0
