policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_degraded_rs_positions
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-06 23:00:00+00:00,74938.59870462448,54627.02415030493,20311.574554319548,0.2710428925203016,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-07 23:00:00+00:00,74812.6258219402,54627.02415030493,20185.60167163526,0.2698154415763797,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-08 23:00:00+00:00,74281.80898859513,54627.02415030493,19654.7848382902,0.26459755229315834,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-09 23:00:00+00:00,73538.94486126874,66647.13320591193,6891.811655356807,0.09371648815954885,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-10 23:00:00+00:00,73474.46653784251,66647.13320591193,6827.3333319305875,0.09292116913042461,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-11 23:00:00+00:00,73308.4809109653,66647.13320591193,6661.347705053377,0.09086735425801176,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-12 23:00:00+00:00,73395.80298326253,66647.13320591193,6748.669777350599,0.0919489875857015,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-13 23:00:00+00:00,74172.69705682204,66774.24802409323,7398.449032728813,0.0997462587488362,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-14 23:00:00+00:00,74325.84523025076,66774.24802409323,7551.597206157524,0.10160122878877144,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-15 23:00:00+00:00,73474.7228367266,60158.36000701242,13316.362829714179,0.18123733327045566,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-16 23:00:00+00:00,73802.22614626534,60158.36000701242,13643.86613925291,0.18487065840280673,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-17 23:00:00+00:00,74989.24791827053,60158.36000701242,14830.887911258105,0.19777352517819663,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-18 23:00:00+00:00,74730.19001863133,53393.05670582484,21337.133312806487,0.28552226760679755,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-19 23:00:00+00:00,75495.62280418628,53393.05670582484,22102.566098361436,0.2927661932889682,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-20 23:00:00+00:00,75134.36822135799,60595.92855980458,14538.439661553408,0.193499193587691,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-21 23:00:00+00:00,77772.46360583774,47105.192208055654,30667.271397782082,0.39432043137026385,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-22 23:00:00+00:00,75832.85997875466,54517.12475456273,21315.735224191933,0.28108837290541,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-23 23:00:00+00:00,76870.13017458381,54517.12475456273,22353.00542002109,0.29078922293033715,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-24 23:00:00+00:00,75428.34513837856,47673.80047543056,27754.544662948007,0.3679590823851479,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-25 23:00:00+00:00,76315.66336899213,54125.22838845783,22190.434980534294,0.2907716974592991,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-26 23:00:00+00:00,76676.09497071872,54125.22838845783,22550.866582260904,0.2941055695503623,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-27 23:00:00+00:00,77337.20127600779,60703.00964216814,16634.19163383966,0.2150865477336592,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-28 23:00:00+00:00,77538.95139317171,77538.95139317171,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-29 23:00:00+00:00,77538.95139317171,77538.95139317171,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-30 23:00:00+00:00,77538.95139317171,77538.95139317171,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-03-31 23:00:00+00:00,77461.16366614396,35717.17033840497,41743.99332773899,0.5389022234116537,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-01 23:00:00+00:00,77056.63586807348,15077.841225751983,61978.794642321496,0.8043278031035985,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-02 23:00:00+00:00,76002.53899890665,15077.841225751983,60924.69777315466,0.8016139799491581,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-03 23:00:00+00:00,76280.1384248528,55241.69852302077,21038.43990183204,0.2758049518035158,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-04 23:00:00+00:00,76368.85068266632,55210.71930431116,21158.131378355152,0.27705185018788664,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-05 23:00:00+00:00,76468.25614671476,55210.71930431116,21257.536842403606,0.27799165187732444,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-06 23:00:00+00:00,76020.51064241465,46220.47566237929,29800.034980035365,0.3919999317053893,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-07 23:00:00+00:00,76047.80085515771,46233.78514376677,29814.015711390934,0.3920431015247286,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-08 23:00:00+00:00,75881.28281112981,60149.249734323195,15732.033076806623,0.20732428991697466,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-09 23:00:00+00:00,76201.84778120936,60149.249734323195,16052.598046886174,0.21065890807499013,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-10 23:00:00+00:00,76174.96434055289,66890.8906022437,9284.073738309198,0.12187828138393603,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-11 23:00:00+00:00,76617.74810702913,53136.93868439036,23480.80942263877,0.3064669740728725,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-12 23:00:00+00:00,76798.95642903159,53136.93868439036,23662.01774464122,0.308103375942443,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-13 23:00:00+00:00,77858.0351941079,62902.495805872444,14955.539388235455,0.1920872951770462,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-14 23:00:00+00:00,78099.86150820667,48867.10627570451,29232.755232502153,0.374299706401277,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-15 23:00:00+00:00,77674.51525738662,48867.10627570451,28807.408981682114,0.37087336671782595,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-16 23:00:00+00:00,78825.72672698717,34842.88189678113,43982.844830206035,0.5579757606617517,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-17 23:00:00+00:00,78230.5038528207,41667.78213932423,36562.721713496474,0.4673716761723012,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-18 23:00:00+00:00,78347.46095156396,56691.57246036017,21655.888491203797,0.2764083000033903,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-19 23:00:00+00:00,76915.48719260377,70177.78334986478,6737.703842738987,0.08759879302158133,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-20 23:00:00+00:00,76902.75654985874,76902.75654985874,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-21 23:00:00+00:00,76902.75654985874,76902.75654985874,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-22 23:00:00+00:00,76902.75654985874,76902.75654985874,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-23 23:00:00+00:00,76902.75654985874,76902.75654985874,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-24 23:00:00+00:00,76902.75654985874,76902.75654985874,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-25 23:00:00+00:00,77293.75174856282,63042.39725231185,14251.35449625097,0.18437912734021164,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-26 23:00:00+00:00,77157.58092577787,63042.39725231185,14115.183673466021,0.18293968660116747,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-27 23:00:00+00:00,77527.78016616381,63042.39725231185,14485.382913851961,0.18684119270287008,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-28 23:00:00+00:00,77897.83971234527,56038.29955150882,21859.540160836455,0.2806180536142923,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-29 23:00:00+00:00,77813.77001368286,56038.29955150882,21775.47046217404,0.2798408361186589,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-04-30 23:00:00+00:00,77814.8207856728,56038.29955150882,21776.52123416398,0.2798505607838328,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-01 23:00:00+00:00,77066.0871896976,62937.159131849454,14128.928057848143,0.18333522010881248,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-02 23:00:00+00:00,76997.4847041094,76997.4847041094,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-03 23:00:00+00:00,76997.4847041094,76997.4847041094,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-04 23:00:00+00:00,76925.24010532518,63120.613023311285,13804.627082013903,0.17945510554289804,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-05 23:00:00+00:00,77905.84112411071,49229.15099696178,28676.690127148933,0.3680942239165931,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-06 23:00:00+00:00,76469.48349620748,35298.10600774124,41171.37748846624,0.5384027144698597,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-07 23:00:00+00:00,76667.80975222493,35298.10600774124,41369.70374448369,0.5395967861633497,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-08 23:00:00+00:00,74831.54269615182,48808.143205420674,26023.399490731146,0.34775976216870624,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-09 23:00:00+00:00,74803.8744585652,61575.645297520576,13228.229161044632,0.1768388236143024,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-10 23:00:00+00:00,74847.37890346153,61575.645297520576,13271.733605940955,0.17731727951434204,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-11 23:00:00+00:00,74433.7505007853,74433.7505007853,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-12 23:00:00+00:00,74433.7505007853,74433.7505007853,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-13 23:00:00+00:00,74433.7505007853,74433.7505007853,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-14 23:00:00+00:00,74433.7505007853,74433.7505007853,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-15 23:00:00+00:00,74440.29341175398,61020.75223297912,13419.541178774873,0.18027254546871455,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-16 23:00:00+00:00,73989.12969747529,41023.835636348726,32965.294061126566,0.44554239515877736,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-17 23:00:00+00:00,74801.71492319662,41023.835636348726,33777.87928684789,0.4515655733498845,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-18 23:00:00+00:00,74937.96924409279,47512.924494958264,27425.044749134533,0.36596994855577025,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-19 23:00:00+00:00,75377.90590133157,54120.24174506586,21257.664156265713,0.28201452271825705,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-20 23:00:00+00:00,75610.0337115806,54120.24174506586,21489.791966514746,0.2842187856771623,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-21 23:00:00+00:00,74846.9441237749,54120.24174506586,20726.702378709033,0.2769211571875686,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-22 23:00:00+00:00,75058.43013486505,54592.75470483754,20465.6754300275,0.2726632490614946,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-23 23:00:00+00:00,75263.04123215716,68455.65868734487,6807.382544812296,0.09044788030574227,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-24 23:00:00+00:00,75049.83338810051,68455.65868734487,6594.174700755646,0.08786394856675568,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-25 23:00:00+00:00,75040.29072262654,75040.29072262654,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-26 23:00:00+00:00,75040.29072262654,75040.29072262654,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-27 23:00:00+00:00,75040.29072262654,75040.29072262654,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-28 23:00:00+00:00,75796.90893004888,54747.45167152932,21049.457258519564,0.27770865007101536,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-29 23:00:00+00:00,75812.10942855448,54747.45167152932,21064.657757025154,0.2778534711117165,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-30 23:00:00+00:00,76345.85392846435,54747.45167152932,21598.402256935035,0.28290209809130723,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-05-31 23:00:00+00:00,75606.69124571593,54747.45167152932,20859.239574186613,0.27589144863376824,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-01 23:00:00+00:00,75940.29847462187,54747.45167152932,21192.846803092543,0.27907247178090666,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-02 23:00:00+00:00,76787.19631556406,54747.45167152932,22039.744644034738,0.2870236927711278,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-03 23:00:00+00:00,76933.84602615515,54747.45167152932,22186.394354625827,0.28838275350335574,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-04 23:00:00+00:00,76652.87381292203,62899.744818239706,13753.12899468232,0.17942091810214475,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-05 23:00:00+00:00,75330.21005523534,62899.744818239706,12430.465236995631,0.16501301706023494,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-06 23:00:00+00:00,75678.50201356239,62899.744818239706,12778.75719532269,0.1688558422183436,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-07 23:00:00+00:00,74810.3974107383,74810.3974107383,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-08 23:00:00+00:00,74811.40993973402,61332.14229173083,13479.267648003191,0.18017662892414021,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-09 23:00:00+00:00,74946.86592199765,61332.14229173083,13614.72363026682,0.18165834505256828,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-10 23:00:00+00:00,74433.46821059062,61332.14229173083,13101.325918859802,0.1760139119380132,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-11 23:00:00+00:00,74426.0820759348,74426.0820759348,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-12 23:00:00+00:00,74426.0820759348,74426.0820759348,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-13 23:00:00+00:00,74330.05227770709,54352.250139986696,19977.802137720388,0.26877153352564087,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-14 23:00:00+00:00,73429.64742140121,54352.250139986696,19077.397281414513,0.25980510531301243,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-15 23:00:00+00:00,73611.71401957457,54352.250139986696,19259.463879587882,0.26163585695703906,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-16 23:00:00+00:00,73769.42359401565,53555.45041805629,20213.97317595936,0.2740156041777608,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-17 23:00:00+00:00,74367.51181721567,53555.45041805629,20812.06139915938,0.2798542117465533,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-18 23:00:00+00:00,73753.13978326687,53555.45041805629,20197.689365210586,0.27385531551014786,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-19 23:00:00+00:00,74298.83723021393,46902.60847075995,27396.228759453978,0.3687302490961889,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-20 23:00:00+00:00,75016.44374357871,54039.109308836414,20977.334434742294,0.27963648218845244,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-21 23:00:00+00:00,76362.41211119943,47271.38774854396,29091.024362655477,0.3809599979672321,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-22 23:00:00+00:00,75706.90984927551,47271.38774854396,28435.522100731563,0.37560008930946587,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-23 23:00:00+00:00,76456.03237848783,48688.16627215295,27767.866106334874,0.36318738028247227,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-24 23:00:00+00:00,75833.35046442243,48688.16627215295,27145.184192269473,0.3579583920006906,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-25 23:00:00+00:00,75961.29144198971,48688.16627215295,27273.12516983677,0.35903977739326315,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-26 23:00:00+00:00,75853.42795291106,54953.10724690088,20900.320706010178,0.2755356121675194,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-27 23:00:00+00:00,76231.2231922694,54953.10724690088,21278.11594536853,0.27912599397363913,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-28 23:00:00+00:00,76028.01013174301,62550.90846665203,13477.101665090975,0.17726495329468123,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-29 23:00:00+00:00,75985.80979471383,62302.777915166065,13683.031879547765,0.18007351525915652,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-06-30 23:00:00+00:00,77971.75644508755,48508.183163776135,29463.57328131142,0.37787494632189617,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-01 23:00:00+00:00,77144.47915208476,48508.183163776135,28636.295988308637,0.3712034393524681,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-02 23:00:00+00:00,78946.31295155582,48508.183163776135,30438.129787779697,0.38555479856871316,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-03 23:00:00+00:00,77533.27027878098,41434.363496503,36098.906782277976,0.46559246956151407,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-04 23:00:00+00:00,77832.65346762293,27437.23158668763,50395.421880935304,0.6474843094216098,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-05 23:00:00+00:00,76089.04234343891,13742.103578117692,62346.93876532121,0.8193944468890708,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-06 23:00:00+00:00,75666.88770674773,35538.556492041535,40128.331214706195,0.5303288192614228,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-07 23:00:00+00:00,75393.51503677611,62034.12054402892,13359.394492747184,0.17719553845222127,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-08 23:00:00+00:00,75338.38439672948,75338.38439672948,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-09 23:00:00+00:00,75242.6138409093,68549.4542327792,6693.159608130091,0.08895437394402467,1,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-10 23:00:00+00:00,75109.72100123417,48267.88068051395,26841.84032072023,0.35736839337053555,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-11 23:00:00+00:00,75503.62975552879,21036.697628551025,54466.932126977765,0.721381638251496,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-12 23:00:00+00:00,75278.79693086466,27600.897248960842,47677.89968190382,0.6333509783065577,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-13 23:00:00+00:00,84487.75961836964,14080.622342024788,70407.13727634486,0.8333412744564797,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-14 23:00:00+00:00,81608.77904548257,14080.622342024788,67528.15670345779,0.8274619163928759,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-15 23:00:00+00:00,82289.17107685786,14080.622342024788,68208.54873483308,0.8288885140321377,5,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-16 23:00:00+00:00,83005.97230058306,27302.144381794307,55703.827918788746,0.6710821688477163,4,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-17 23:00:00+00:00,82633.88539996414,47874.95121237149,34758.93418759266,0.4206377809702718,3,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-18 23:00:00+00:00,82560.00795769384,67314.1122166012,15245.895741092641,0.1846644170492944,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-19 23:00:00+00:00,82981.8871813708,67314.1122166012,15667.77496476959,0.18880957636604534,2,
ROUTER_TIME_FAIL_72_CONTROL,RELATIVE_STRENGTH_ROTATION,D2,1.0,2023-07-20 23:00:00+00:00,82772.9482750694,74708.01650892664,8064.9317661427685,0.09743439051296747,1,
