run_id,execution_order,path,bytes,sha256,evidence_role
105_RD19_P2_V06_STRESS_2023_D2_1x,105,runs/105/105_RD19_P2_V06_STRESS_2023_D2_1x/equity-curve.parquet,80276,f37d2be02bb2fb42e1b9828be64fdc90fbd8e8c30f65dbf5a8642514149c2d01,RUN_ARTIFACT
105_RD19_P2_V06_STRESS_2023_D2_1x,105,runs/105/105_RD19_P2_V06_STRESS_2023_D2_1x/run-metrics.json,1288,eb3c3c9d20c7b26c1d37ba6cb4e99f5c29f20cab274b6dc71ae4e5869f8d2536,RUN_ARTIFACT
105_RD19_P2_V06_STRESS_2023_D2_1x,105,runs/105/105_RD19_P2_V06_STRESS_2023_D2_1x/checkpoint.json,1082,e464f6e2098f8e3621fd7a9121dff69eed1c77f04dda438829b5cab27418c057,RUN_CHECKPOINT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/equity-curve.parquet,80276,47d094e2c67a6dd5858e7cb191d09893893061ffea779b671e467e08719b2698,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/run-metrics.json,1288,75acf98644a1a9c26314c3c30326d99559b7632cb2f68a55716a848fca9636a8,RUN_ARTIFACT
106_RD19_P2_V06_STRESS_2023_D2_2x,106,runs/106/106_RD19_P2_V06_STRESS_2023_D2_2x/checkpoint.json,1082,1f96f07690b7d31b7204a1c31e8e883ca51ec5919e5b3dc001db4e5552a8ad9c,RUN_CHECKPOINT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/equity-curve.parquet,80276,18913199ce07117baf52ddb482c9e2eca5f6dfa550cfedc82fb6c40ae7f99269,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/run-metrics.json,1288,31008e647b37f3783ace1d17313ff7fb24df4fadea5f28ba978c11b75b347498,RUN_ARTIFACT
107_RD19_P2_V06_STRESS_2023_E2_1x,107,runs/107/107_RD19_P2_V06_STRESS_2023_E2_1x/checkpoint.json,1082,e247db9d93ed16efe284ad63700dc1f8fb868c7a618eef8b5b89bce56dc1ec7c,RUN_CHECKPOINT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/equity-curve.parquet,80276,21fc1efdb4710ed9dcc71485d3c58fdf52899d7e31c59a1b3246834a0d90dcda,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/run-metrics.json,1288,a4c4bdb51dbe20dc38bd749200859d348d5f9d06a891a672318a97995031db0d,RUN_ARTIFACT
108_RD19_P2_V06_STRESS_2023_E2_2x,108,runs/108/108_RD19_P2_V06_STRESS_2023_E2_2x/checkpoint.json,1082,459e58d740917c58ca07ef1ac0f0a2dfd65faf933f988abaefa10e0c04ce188d,RUN_CHECKPOINT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/candidates.parquet,9989,9303800782371955522c8e9ea76761ea57f1805c9726fa444009e226ccf019f6,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/evaluated.parquet,15349,b71daf22d6a5566d392a8d968b72aecd175d316a30628c5461d377c804c518de,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/trades.parquet,16123,9e69a3cfad258895cc604a7f02da8f83c9d61bbb372e5b4924794f4365507b95,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/cash-ledger.parquet,6199,0307ad0ad4049cdf2dcbc2724d6e477db7bd1fa545fa421637c59a55d32716a7,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/equity-curve.parquet,237472,dc505a33644bb14410a9b174ee86ecff2f8e68b8a95253a534fb7e2b38512bee,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/run-metrics.json,1558,b74ca15eb65de6a87e31b858265cc96c136064708fa70cf5cbfd5deb11aed36b,RUN_ARTIFACT
109_RD19_P2_V07_DISCOVERY_CORE_C2_1x,109,runs/109/109_RD19_P2_V07_DISCOVERY_CORE_C2_1x/checkpoint.json,1086,8344a09d62e5454ea1be6188009fd024264b83e561b8f6e83ead48bc3fe3f20f,RUN_CHECKPOINT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/candidates.parquet,9302,d1bd39e4820017b3c9a36292eaacd44dbd796f3869a7710e4a0c16499adaac8f,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/evaluated.parquet,14173,d62fe0390ee63cc6c3e3239960d95ebf1c078e1c12a2030057f02b95ad9402f1,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/trades.parquet,15049,f1f75389e95da17ebeda1a39b8a87961c277cbb6fca12333555ae2d54656ceb7,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/cash-ledger.parquet,5599,4d0095f97f72671e922efb88a6145f7c8a7283f312e49060f57b39bbb2c748e6,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/equity-curve.parquet,235356,58bcdc6459bf2279247bd6716ef92b99808aa99d57b0ba525c98b7e7473ff8b4,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/run-metrics.json,1505,df3e6771c00c53abf9856006300ba0c56ea37afea05a64f8388c1e912421409b,RUN_ARTIFACT
110_RD19_P2_V07_DISCOVERY_CORE_C2_2x,110,runs/110/110_RD19_P2_V07_DISCOVERY_CORE_C2_2x/checkpoint.json,1086,bfc5648ce4f6c18b86cb356e221ef260c4e48184e65f4799265d00c549808afb,RUN_CHECKPOINT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/candidates.parquet,9680,fc611c44afcbf93dfa0f2710aa487198fe01d854da4a750737f7d3c09cdd279b,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/evaluated.parquet,14956,ae62dab6a6b7b4a956c6d7f42ff927188d946316243bced49d26e620fe475b51,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/trades.parquet,16009,a1ea41a8dc7cd24d7ba122bc7a25b18ddf99ad5db38eb707cf7c49dd0a61603d,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/cash-ledger.parquet,6134,9768e7cebe108b44974111c9259b489ec45ef6647cc6c82c662d6d369824ecee,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/equity-curve.parquet,237379,f402c98d70b8b09c404647c7c11335397849795094ed96cb36ff7441d4908048,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/run-metrics.json,1542,61e8436025aee2a74520537b8d8e4f102d40bf02fee7d5f1044ac8497da06c2d,RUN_ARTIFACT
111_RD19_P2_V07_DISCOVERY_CORE_D2_1x,111,runs/111/111_RD19_P2_V07_DISCOVERY_CORE_D2_1x/checkpoint.json,1086,67cec0a2fac95beed38de97e6183956481c12c1dc92f4e0dbd9f274a29560f37,RUN_CHECKPOINT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/candidates.parquet,9026,095374c6c26ef77f1dd3dce8cdef612c68637d2c47a0d7e29bc20069316c6bd1,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/evaluated.parquet,13796,2b80ab1cbee9bf1f7b41d640301e6b74e8a811755a0b31754cfbbc22becd6cd8,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/trades.parquet,14908,fd5e9ae0d80882872ec132fa59eb77664ffe9814d8e3663ec83d17c07d03932b,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/cash-ledger.parquet,5521,b704b72e31fa2a8c6950438bd58f70470c11ca8339e877e2e10a1f823d8d1293,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/equity-curve.parquet,235272,71e95bfe8a37b6e4950dea9eda4561feb16667b40e00c4aeca4cf30b267d91ef,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/run-metrics.json,1503,660bc571cde733db7ca1fc74fee73f72320bad69b62da32548a4b27c42154305,RUN_ARTIFACT
112_RD19_P2_V07_DISCOVERY_CORE_D2_2x,112,runs/112/112_RD19_P2_V07_DISCOVERY_CORE_D2_2x/checkpoint.json,1086,aee0e03a9b65bedd6c4296df26e00d803eeb8793e1ccbc185bbd9928c28b7467,RUN_CHECKPOINT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/candidates.parquet,9989,c3434eeba5ac8dc5e06afdac94d9040dd3464f2a08ab948250e9d1cce7fd1c5e,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/evaluated.parquet,15349,2565fca652cdd4c0a17afe9488d8a9e1649245ffc8caf9e8803af26fbd73a37f,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/trades.parquet,16123,0864a21632321aab467b422f5ff89f61598b35776e3dc79087aa13f68d84e883,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/cash-ledger.parquet,6199,096b30fb69891e7d0a0c3f996982670123dd66f410b403f8d9b5d3f56091ae9f,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/equity-curve.parquet,237472,fedf29a4fb142dca2f61c6077a39a720c59af139c383e7646715c994c0b444d5,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/run-metrics.json,1558,dd21dfb5ff4296c52af944a164bc1b8b82e647d11e670de1cd4e61fff4715f5c,RUN_ARTIFACT
113_RD19_P2_V07_DISCOVERY_CORE_E2_1x,113,runs/113/113_RD19_P2_V07_DISCOVERY_CORE_E2_1x/checkpoint.json,1086,acca6d4fb937c98d6a9137b448cdcb9ae57cacb08ddd974ea315c1085dfc8ad1,RUN_CHECKPOINT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/candidates.parquet,9302,c69e623adf8e6ff9abc2188e14667f5d7463cf9947f783a7b24d8ef4586b63de,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/evaluated.parquet,14173,9c30ca328f2f1303bcd49ae42e022ab97c522830d51dc5e65b08e1e966639f52,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/trades.parquet,15049,db7ec9fbeb781ddfa1e3ef674a63019c0fa53d2db01678a1c9666fe927521040,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/cash-ledger.parquet,5599,7150233b9a9cec8e605baa3a955522c890065de835080b527c93393ba3f5de0f,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/equity-curve.parquet,235356,ddf6a62bf275e9aa7a1f131e838599b5b770d6ea0401cad45f1f6cb7f38538a6,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/run-metrics.json,1505,44a05ebaaca1cd1115b5fa21e468c968410619dc225ac2fa43049f0e09310c56,RUN_ARTIFACT
114_RD19_P2_V07_DISCOVERY_CORE_E2_2x,114,runs/114/114_RD19_P2_V07_DISCOVERY_CORE_E2_2x/checkpoint.json,1086,297d874cbf2dcd78c0e982c81a1d39fa6c304ae02e995ec1c45f28e756933f29,RUN_CHECKPOINT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/candidates.parquet,8900,52b232327a2211012a0be7633378412a25a690bf387c2febfbb71646b21aec03,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/evaluated.parquet,13544,245c49c8a71a6cddafbbb299b8d5c2548a078e481f763130beff5b609e70d042,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/trades.parquet,14808,2291fdc1abd2c8d1b1598d06a2f8f5f488d3419b6e3167cfffbc3efb76d695dc,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/cash-ledger.parquet,5469,9ae3b679c86bb1addd96ac6406916d768954769f3a686b43f5f5c06c10ca8b30,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/equity-curve.parquet,80439,e9d01e7080590caf6ad9974d0ffbeb5ccbbe878c51023f608a0568508d9e97eb,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/run-metrics.json,1459,4f29d48b9169f7789a8a5c0b86615b77f1d2dd1e67d825a6901e7c4a93b74cbc,RUN_ARTIFACT
115_RD19_P2_V07_VALIDATION_2022_C2_1x,115,runs/115/115_RD19_P2_V07_VALIDATION_2022_C2_1x/checkpoint.json,1086,9ad1f0e683051c5208584f37f27c65ddf2d303732d7562f7767f50a517c29126,RUN_CHECKPOINT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/equity-curve.parquet,80294,50e6705dea72190c11c577904ac3179d72b90750774b86ce299bcebb5db89556,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/run-metrics.json,1296,5670a1db23d9379d19c3016d3f685f8c723282c003a36331a60ad07fe5342353,RUN_ARTIFACT
116_RD19_P2_V07_VALIDATION_2022_C2_2x,116,runs/116/116_RD19_P2_V07_VALIDATION_2022_C2_2x/checkpoint.json,1086,5e520165dfde0fb36fc9e071346c14866c65acc1ec03f5590b82f1b52c8d6d5c,RUN_CHECKPOINT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/candidates.parquet,8900,81ea78a316a86119277b5de16869190b290d9027b101a729a31af504305c20dc,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/evaluated.parquet,13544,fa6bbf139d694befa6b25b805b97c172864711ca34627e20ee6743e765c26d4e,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/trades.parquet,14808,6676ac48f34a0ed20d3ab08e7a6cac82e3b2601b8b9ffa8ece2757f224c153b4,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/cash-ledger.parquet,5469,3b9e219a218dbaf02757acc57179673209cf608d178d3d6d53726d37d54bac90,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/equity-curve.parquet,80439,192c4b17f97ac620cc781d938e88db69b7fbb4563af4215cff1723cf2ff11dd5,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/run-metrics.json,1459,5884c4738681d81b6c48fb454e482a2e2cf1fedbc2a73a70cd4998595f5fa80c,RUN_ARTIFACT
117_RD19_P2_V07_VALIDATION_2022_D2_1x,117,runs/117/117_RD19_P2_V07_VALIDATION_2022_D2_1x/checkpoint.json,1086,799bceed82ea4ea71521ca9fba172aa2498e00a62b3e3aebbd222314107a6efb,RUN_CHECKPOINT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/equity-curve.parquet,80294,5b743cc38376127b345ec17c3978b1e627e94d4d962d6fbccbd421d0abe35c31,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/run-metrics.json,1296,5c71272e41e97bcb72d3c34c0d5a559d63ca9ad149fb3543a586a9ea6270839a,RUN_ARTIFACT
118_RD19_P2_V07_VALIDATION_2022_D2_2x,118,runs/118/118_RD19_P2_V07_VALIDATION_2022_D2_2x/checkpoint.json,1086,44bd6a023ed675c922da70cec1c5b46e72e86ef8b991cf96348502151aa8c4a2,RUN_CHECKPOINT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/candidates.parquet,8900,4a8bae295e363bf9944a1a1eb28dfd448744fba2f5f689e60ff742df4e5505b7,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/evaluated.parquet,13544,6b5e1d73a2ee8ff505ac691a93368f4f8a062dc733ad04b71e34425080a93d5d,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/trades.parquet,14808,304e8f9ef674ebd5b0b580a061c6c751676aa11875cb63d8037df395b5eeb96d,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/cash-ledger.parquet,5469,13693cfc19d7e88f0fc3d73de3f8cd3a2dc1df14dbcdf707f39ea4edc6e67226,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/equity-curve.parquet,80439,30bd041b0628cc06ec83954ddd5d827e68ab2ea61716ba970cfe1851899ccb29,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/run-metrics.json,1459,e698c61ae5eb29595fc240535fa5291f4bf9e0362ebf7bfd97d94f3fb3b891b1,RUN_ARTIFACT
119_RD19_P2_V07_VALIDATION_2022_E2_1x,119,runs/119/119_RD19_P2_V07_VALIDATION_2022_E2_1x/checkpoint.json,1086,0661151c3c7367b7b30f1bb09eadede219f5967d701fbf382fb05a07800a9fff,RUN_CHECKPOINT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/candidates.parquet,6559,fdbfc576732f46b5ecf70b0a76867730c47bf66e95ebe9c98802c915907718ab,RUN_ARTIFACT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/evaluated.parquet,10037,21fca00030c2e0ffc2b440e0e554515c9fd2523502192203629cfc5f7faf1f98,RUN_ARTIFACT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/trades.parquet,10811,0304be91b9e2744d5524092bd411adaf70f801fd608522e1e6eea9e3ab553749,RUN_ARTIFACT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/cash-ledger.parquet,3932,bfb9ac4fd1e545232567fae9b4ceee048e73c055ff7672164ff73472a92218c5,RUN_ARTIFACT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/equity-curve.parquet,80294,2cd1bea1e41159d058ec9ae3377ac5bb120549287c30a6eb8bb4a041d6aca284,RUN_ARTIFACT
120_RD19_P2_V07_VALIDATION_2022_E2_2x,120,runs/120/120_RD19_P2_V07_VALIDATION_2022_E2_2x/run-metrics.json,1296,f8a47badb0b8d1c010ab8f9df5529eb7e2be62c576dca0a436d3feb032050bc3,RUN_ARTIFACT
