2024_market_data_accessed,candidate_count,cash_feasible,correction_engine_schema,cost_multiplier,diagnostics,ending_equity,entry_turnover_notional,evaluated_count,execution_order,exit_turnover_notional,initial_equity,long_only,maximum_drawdown,maximum_gross_exposure,maximum_open_positions,minimum_cash,net_pnl,net_return,partition_end,partition_id,partition_start,post_2024_accessed,profit_factor,run_id,schema_version,spot_only,technical_valid,total_fees,trade_count,turnover_on_initial_equity,universe_id,variant_id,win_rate,year_returns
False,1,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 1, 'partition_end_liquidations': 0, 'router_admitted': 1, 'router_rejected': 0, 'stop_exits': 0}",99727.91803079065,3072.801600417501,1,42,2812.4902148386545,100000.0,True,0.002720819692093479,0.02940879951084005,1,96921.05279638167,-272.08196920935006,-0.002720819692093479,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,042_RD19_P2_V03_DISCOVERY_CORE_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,11.770583630512313,1,0.05885291815256156,E2,RD19_P2_V03,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.002720819692093479}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,43,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,043_RD19_P2_V03_VALIDATION_2022_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,44,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,044_RD19_P2_V03_VALIDATION_2022_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,45,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,045_RD19_P2_V03_VALIDATION_2022_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,46,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,046_RD19_P2_V03_VALIDATION_2022_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,47,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,047_RD19_P2_V03_VALIDATION_2022_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,48,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,048_RD19_P2_V03_VALIDATION_2022_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,49,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,049_RD19_P2_V03_STRESS_2023_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,50,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,050_RD19_P2_V03_STRESS_2023_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,51,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,051_RD19_P2_V03_STRESS_2023_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,52,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,052_RD19_P2_V03_STRESS_2023_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,53,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,053_RD19_P2_V03_STRESS_2023_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,54,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,054_RD19_P2_V03_STRESS_2023_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V03,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,55,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,055_RD19_P2_V04_DISCOVERY_CORE_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,56,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,056_RD19_P2_V04_DISCOVERY_CORE_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,57,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,057_RD19_P2_V04_DISCOVERY_CORE_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,58,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,058_RD19_P2_V04_DISCOVERY_CORE_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,59,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,059_RD19_P2_V04_DISCOVERY_CORE_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,60,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,,060_RD19_P2_V04_DISCOVERY_CORE_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,"{'2019': 0.0, '2020': 0.0, '2021': 0.0}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,61,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,061_RD19_P2_V04_VALIDATION_2022_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,62,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,062_RD19_P2_V04_VALIDATION_2022_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,63,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,063_RD19_P2_V04_VALIDATION_2022_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,64,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,064_RD19_P2_V04_VALIDATION_2022_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,65,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,065_RD19_P2_V04_VALIDATION_2022_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,66,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,066_RD19_P2_V04_VALIDATION_2022_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,67,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,067_RD19_P2_V04_STRESS_2023_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,68,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,068_RD19_P2_V04_STRESS_2023_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,69,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,069_RD19_P2_V04_STRESS_2023_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,70,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,070_RD19_P2_V04_STRESS_2023_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,71,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,071_RD19_P2_V04_STRESS_2023_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2023': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,72,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2023-12-31 23:00:00+00:00,STRESS_2023,2023-01-01 00:00:00+00:00,False,,072_RD19_P2_V04_STRESS_2023_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V04,,{'2023': 0.0}
False,29,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 10, 'partition_end_liquidations': 0, 'router_admitted': 13, 'router_rejected': 16, 'stop_exits': 3}",99617.41985507484,76709.36777655459,29,73,76479.97697638236,100000.0,True,0.02138831413032749,0.1121524216566344,2,89447.97996078359,-382.5801449251594,-0.003825801449251598,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.815276427445721,073_RD19_P2_V05_DISCOVERY_CORE_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,153.18934475293696,13,1.5318934475293695,C2,RD19_P2_V05,0.23076923076923078,"{'2019': -0.0028708060612107067, '2020': 0.0018148139637006455, '2021': -0.002767536288070027}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,74,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,074_RD19_P2_V05_DISCOVERY_CORE_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,C2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,31,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 11, 'partition_end_liquidations': 0, 'router_admitted': 14, 'router_rejected': 17, 'stop_exits': 3}",99488.54288383374,81835.42105291065,31,75,81487.28664444173,100000.0,True,0.02138831413032749,0.11215242165663442,2,89332.25938944424,-511.4571161662607,-0.005114571161662584,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.7673319962271369,075_RD19_P2_V05_DISCOVERY_CORE_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,163.3227076973524,14,1.633227076973524,D2,RD19_P2_V05,0.21428571428571427,"{'2019': -0.0028708060612107067, '2020': 0.0005187468786873595, '2021': -0.002767536288070027}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,76,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,076_RD19_P2_V05_DISCOVERY_CORE_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,D2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,29,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 10, 'partition_end_liquidations': 0, 'router_admitted': 13, 'router_rejected': 16, 'stop_exits': 3}",99617.41985507484,76709.36777655459,29,77,76479.97697638236,100000.0,True,0.02138831413032749,0.1121524216566344,2,89447.97996078359,-382.5801449251594,-0.003825801449251598,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.815276427445721,077_RD19_P2_V05_DISCOVERY_CORE_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,153.18934475293696,13,1.5318934475293695,E2,RD19_P2_V05,0.23076923076923078,"{'2019': -0.0028708060612107067, '2020': 0.0018148139637006455, '2021': -0.002767536288070027}"
False,4,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 2, 'partition_end_liquidations': 0, 'router_admitted': 2, 'router_rejected': 2, 'stop_exits': 0}",99585.58557671857,7620.826262053581,4,78,7236.125742781829,100000.0,True,0.007054628515560379,0.042111316923219795,1,96069.64105074923,-414.41442328142875,-0.004144144232814284,2021-12-31 23:00:00+00:00,DISCOVERY_CORE,2019-01-01 00:00:00+00:00,False,0.0,078_RD19_P2_V05_DISCOVERY_CORE_E2_2x,rd19-p2c-r1-run-metrics-v1,True,True,29.71390400967082,2,0.1485695200483541,E2,RD19_P2_V05,0.0,"{'2019': 0.0, '2020': 0.0, '2021': -0.004144144232814284}"
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,79,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,079_RD19_P2_V05_VALIDATION_2022_C2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,80,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,080_RD19_P2_V05_VALIDATION_2022_C2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,C2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,81,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,081_RD19_P2_V05_VALIDATION_2022_D2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,2.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,82,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,082_RD19_P2_V05_VALIDATION_2022_D2_2x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,D2,RD19_P2_V05,,{'2022': 0.0}
False,0,True,rd19-p2c-r1-engine-v1,1.0,"{'gap_through_stop_fills': 0, 'next_bar_max_holding_exits': 0, 'next_bar_thesis_exits': 0, 'partition_end_liquidations': 0, 'router_admitted': 0, 'router_rejected': 0, 'stop_exits': 0}",100000.0,0.0,0,83,0.0,100000.0,True,0.0,0.0,0,100000.0,0.0,0.0,2022-12-31 23:00:00+00:00,VALIDATION_2022,2022-01-01 00:00:00+00:00,False,,083_RD19_P2_V05_VALIDATION_2022_E2_1x,rd19-p2c-r1-run-metrics-v1,True,True,0.0,0,0.0,E2,RD19_P2_V05,,{'2022': 0.0}
