family_id,symbol,signal_close,entry_open_time,entry_bar_close,entry_price,atr14_at_signal,signal_low,signal_high,4h_context_close,1d_context_close,1w_context_close,initial_stop,risk_per_unit,risk_budget,quantity,notional,exit_bar_close,exit_price,exit_reason,bars_held,gross_pnl,fees,net_pnl,return_on_initial_equity,side,instrument_type,trade_id,gross_r,net_r,mfe_r,mae_r,exit_efficiency,giveback_r,maximum_high,minimum_low,market_regime,volatility_regime,entry_year,entry_month,exit_year,exit_month,f_open,f_high,f_low,f_close,f_volume,f_ema20,f_atr14,f_prior_high24,f_volume_median20,f_4h_close,f_4h_ema20,f_4h_ema50,f_prior_high12,f_range_1h,f_4h_atr_ratio,f_prior_low12,source_trade_id,architecture_id,expansion_variant_id,engine_id,engine_priority,source_family_id,source_component_label,expansion_candidate_id,engine_agreement,source_architecture_id,source_variant_id,source_expansion_candidate_id,source_engine_id,v2_candidate_id,remediation_holding_bars,remediation_variant_id,candidate_base_symbol,pit_rebalance_time,pit_market_cap_rank_lower_bound,pit_rank_resolution_method,pit_top6_eligible
MTF_TREND_BREAKOUT,BTC/USDT,2021-02-21 19:00:00+00:00,2021-02-21 19:00:00+00:00,2021-02-21 20:00:00+00:00,58169.7,669.9201685326589,57349.7,58261.8,2021-02-21 16:00:00+00:00,2021-02-21 00:00:00+00:00,2021-02-15 00:00:00+00:00,57164.81974720101,1004.8802527989883,500.0,0.4975717242002742,28943.59792521269,2021-02-21 23:00:00+00:00,57164.81974720101,HARD_STOP,4,-500.0000000000009,57.38719585042537,-557.3871958504262,-0.005573871958504262,LONG,SPOT,MTF_TREND_BREAKOUT:000223,-1.0000000000000018,-1.1147743917008524,0.16579089850353715,-1.2176575234629095,-6.723978226567538,1.165790898503539,58336.3,56946.1,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-02,2021,2021-02,57503.9,58261.8,57349.7,58174.0,126.6199283,57025.62555920775,669.9201685326589,57810.3,85.18865511999999,57326.6,54826.85900654333,51738.21074623204,57810.3,912.1000000000058,1.0647096940142324,55857.3,MTF_TREND_BREAKOUT:000223,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000223,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000223,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000223,96,STRONG_BULL_HOLD_96,BTC,2021-02-15 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,BTC/USDT,2021-03-01 01:00:00+00:00,2021-03-01 01:00:00+00:00,2021-03-01 02:00:00+00:00,46213.8,929.2753398829975,44958.9,46549.8,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,44819.88699017551,1393.9130098244964,500.0,0.35870244159852815,16577.002895546062,2021-03-02 17:00:00+00:00,47607.713009824496,PROFIT_FLOOR,40,499.99999999999886,33.654005791092125,466.34599420890675,0.004663459942089067,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000290,0.9999999999999978,0.9326919884178135,2.860867193213218,-0.4089207834223221,0.32601722674524053,1.8608671932132204,50201.6,45643.8,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,45136.5,46549.8,44958.9,46213.7,226.49829887,44936.76109878249,929.2753398829975,46626.1,142.84052637000002,45141.6,46379.17793944674,48374.20317755111,45898.1,1590.9000000000015,0.8953703042417788,43004.3,MTF_COMPRESSION_EXPANSION:000290,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000290,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000290,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000290,96,STRONG_BULL_HOLD_96,BTC,2021-03-01 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,BTC/USDT,2021-03-03 05:00:00+00:00,2021-03-03 05:00:00+00:00,2021-03-03 06:00:00+00:00,49110.8,636.2160851549062,48644.7,49314.1,2021-03-03 04:00:00+00:00,2021-03-03 00:00:00+00:00,2021-03-01 00:00:00+00:00,48156.47587226764,954.3241277323593,500.0,0.5239310056930943,25730.670834392415,2021-03-04 01:00:00+00:00,50065.124127732364,PROFIT_FLOOR,20,500.000000000001,51.96134166878484,448.0386583312162,0.004480386583312162,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000291,1.000000000000002,0.8960773166624324,3.6812440322008175,-0.30314647989402743,0.24341698317856858,2.6812440322008158,52623.9,48821.5,STRONG_BULL,LOW_VOLATILITY,2021,2021-03,2021,2021-03,48705.2,49314.1,48644.7,49112.3,134.81600195,48409.88999540961,636.2160851549062,49689.9,105.644552385,48705.3,47813.39004738366,48335.10743582641,48950.0,669.4000000000015,0.7182652684385508,47052.8,MTF_COMPRESSION_EXPANSION:000291,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000291,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000291,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000291,96,STRONG_BULL_HOLD_96,BTC,2021-03-01 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,BTC/USDT,2021-03-05 14:00:00+00:00,2021-03-05 14:00:00+00:00,2021-03-05 15:00:00+00:00,48064.4,788.9843960147783,47346.8,48304.9,2021-03-05 12:00:00+00:00,2021-03-05 00:00:00+00:00,2021-03-01 00:00:00+00:00,46880.92340597783,1183.4765940221675,500.0,0.42248406307783265,20306.44300139818,2021-03-09 14:00:00+00:00,54783.1,TIME_EXIT,96,2838.543674601033,43.45142967739739,2795.092244923636,0.011029207561797812,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000293,2.2893566410061608,2.2058415123595623,2.5954040962997404,-0.9857398159731979,0.8499029170464913,0.3060474552935797,51136.0,46897.8,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,47652.8,48304.9,47346.8,48064.4,201.66194872,47695.43360628324,788.9843960147783,50535.5,124.21962848999999,47483.4,48550.19628916362,48655.596039132935,47855.0,958.0999999999985,0.8432496823248429,46189.8,MTF_COMPRESSION_EXPANSION:000293,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000293,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000293,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000293,96,STRONG_BULL_HOLD_96,BTC,2021-03-01 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,ETH/USDT,2021-03-06 18:00:00+00:00,2021-03-06 18:00:00+00:00,2021-03-06 19:00:00+00:00,1601.86,24.593541971517197,1577.02,1606.46,2021-03-06 16:00:00+00:00,2021-03-06 00:00:00+00:00,2021-03-01 00:00:00+00:00,1564.9696870427242,36.890312957275796,500.0,13.553693637109307,21711.11968953991,2021-03-07 15:00:00+00:00,1638.7503129572756,PROFIT_FLOOR,21,499.9999999999984,43.92223937907983,456.0777606209186,0.0045607776062091855,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000296,0.9999999999999968,0.9121555212418371,2.5350828578849307,-0.056112291657630806,0.35981290252692816,1.5350828578849338,1695.38,1599.79,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,1580.3,1606.46,1577.02,1601.87,2748.8740289,1552.3851866773678,24.593541971517197,1597.82,1466.223504015,1544.25,1535.393697859115,1547.274809040903,1597.82,29.440000000000055,0.8236591746480939,1513.21,MTF_COMPRESSION_EXPANSION:000296,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000296,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000296,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000296,96,STRONG_BULL_HOLD_96,ETH,2021-03-01 00:00:00+00:00,2,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,ETH/USDT,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2021-03-08 01:00:00+00:00,1726.45,25.841434087742787,1678.12,1734.0,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,1687.6878488683858,38.76215113161418,500.0,12.899180912387573,22269.790886191528,2021-03-08 08:00:00+00:00,1687.6878488683858,HARD_STOP,8,-500.00000000000085,44.03958177238305,-544.0395817723839,-0.00544039581772384,LONG,SPOT,MTF_TREND_BREAKOUT:000225,-1.0000000000000018,-1.088079163544768,0.7264818689856644,-1.127388411742675,-1.4977375348182833,1.7264818689856662,1754.61,1682.75,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,1678.62,1734.0,1678.12,1726.49,3692.90941084,1664.030179482077,25.841434087742787,1695.38,1251.78520879,1726.49,1609.519845124676,1580.0689331612402,1685.0,55.88000000000011,0.8754930216203852,1630.9,MTF_TREND_BREAKOUT:000225,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000225,True,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000225,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000225,96,STRONG_BULL_HOLD_96,ETH,2021-03-08 00:00:00+00:00,2,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,ETH/USDT,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2021-03-08 01:00:00+00:00,1726.45,25.841434087742787,1678.12,1734.0,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,1687.6878488683858,38.76215113161418,500.0,12.899180912387573,22269.790886191528,2021-03-08 08:00:00+00:00,1687.6878488683858,HARD_STOP,8,-500.00000000000085,44.03958177238305,-544.0395817723839,-0.00544039581772384,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000297,-1.0000000000000018,-1.088079163544768,0.7264818689856644,-1.127388411742675,-1.4977375348182833,1.7264818689856662,1754.61,1682.75,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,1678.62,1734.0,1678.12,1726.49,3692.90941084,1664.030179482077,25.841434087742787,1695.38,1251.78520879,1726.49,1609.519845124676,1580.0689331612402,1685.0,55.88000000000011,0.8754930216203852,1630.9,MTF_COMPRESSION_EXPANSION:000297,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000297,True,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000297,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000297,96,STRONG_BULL_HOLD_96,ETH,2021-03-08 00:00:00+00:00,2,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,ETH/USDT,2021-03-08 20:00:00+00:00,2021-03-08 20:00:00+00:00,2021-03-08 21:00:00+00:00,1774.41,27.393019282290314,1741.52,1779.96,2021-03-08 20:00:00+00:00,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,1733.3204710765647,41.08952892343547,500.0,12.168550311970703,21591.99735906394,2021-03-10 03:00:00+00:00,1815.4995289234355,PROFIT_FLOOR,31,499.9999999999992,43.68399471812787,456.31600528187136,0.004563160052818713,LONG,SPOT,MTF_TREND_BREAKOUT:000227,0.9999999999999984,0.9126320105637425,2.6062601058178836,-0.2757393500692599,0.350169197819703,1.6062601058178851,1881.5,1763.08,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,1741.77,1779.96,1741.52,1774.33,3501.7368781,1722.1389030236369,27.393019282290314,1754.61,1749.89677555,1774.33,1658.3861728036027,1607.5620415354056,1750.94,38.440000000000055,0.8933590357862539,1665.0,MTF_TREND_BREAKOUT:000227,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000227,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000227,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000227,96,STRONG_BULL_HOLD_96,ETH,2021-03-08 00:00:00+00:00,2,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,BTC/USDT,2021-03-09 00:00:00+00:00,2021-03-09 00:00:00+00:00,2021-03-09 01:00:00+00:00,52376.9,620.3982827411994,51590.9,52387.5,2021-03-09 00:00:00+00:00,2021-03-09 00:00:00+00:00,2021-03-08 00:00:00+00:00,51446.3025758882,930.5974241117991,500.0,0.537289258539718,28141.545765608957,2021-03-10 03:00:00+00:00,53307.4974241118,PROFIT_FLOOR,27,500.00000000000153,56.78309153121792,443.21690846878363,0.004432169084687836,LONG,SPOT,MTF_TREND_BREAKOUT:000228,1.000000000000003,0.8864338169375673,3.695690435939593,-0.58360359262584,0.23985607893919833,2.6956904359395897,55816.1,51833.8,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,51590.9,52387.5,51590.9,52377.0,130.14694016,51050.04892782129,620.3982827411994,52000.0,100.45005170499999,52377.0,50121.856623813044,49402.26964593582,52000.0,796.5999999999985,0.803468526360357,49885.1,MTF_TREND_BREAKOUT:000228,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000228,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000228,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000228,96,STRONG_BULL_HOLD_96,BTC,2021-03-08 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,BTC/USDT,2021-03-10 14:00:00+00:00,2021-03-10 14:00:00+00:00,2021-03-10 15:00:00+00:00,56244.8,732.1819958133344,55167.4,56293.3,2021-03-10 12:00:00+00:00,2021-03-10 00:00:00+00:00,2021-03-08 00:00:00+00:00,55146.527006280005,1098.2729937200015,500.0,0.4552602156831985,25606.019779058366,2021-03-11 07:00:00+00:00,55146.527006280005,HARD_STOP,17,-499.9999999999986,50.712039558116736,-550.7120395581153,-0.005507120395581153,LONG,SPOT,MTF_TREND_BREAKOUT:000229,-0.9999999999999971,-1.1014240791162306,1.0190544667852688,-1.114932268208153,-1.0808294502557914,2.019054466785266,57364.0,55020.3,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,55240.1,56293.3,55167.4,56242.1,115.71624513,54556.75041585059,732.1819958133344,55816.1,108.51339984,54850.0,52536.84848297729,50839.19726286956,55816.1,1125.9000000000015,0.8863742961823473,52911.4,MTF_TREND_BREAKOUT:000229,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000229,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000229,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000229,96,STRONG_BULL_HOLD_96,BTC,2021-03-08 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,BTC/USDT,2021-03-13 11:00:00+00:00,2021-03-13 11:00:00+00:00,2021-03-13 12:00:00+00:00,59429.7,775.2659983065449,57450.5,59868.7,2021-03-13 08:00:00+00:00,2021-03-13 00:00:00+00:00,2021-03-08 00:00:00+00:00,58266.80100254018,1162.8989974598173,500.0,0.42995995446911284,25552.391106113035,2021-03-14 12:00:00+00:00,59720.42474936495,PROFIT_FLOOR,25,125.00000000000057,51.22978221222606,73.7702177877745,0.000737702177877745,LONG,SPOT,MTF_TREND_BREAKOUT:000232,0.2500000000000011,0.147540435575549,2.0514249347630362,-0.19219209964769343,0.07192095263899659,1.8014249347630351,61815.3,59206.2,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,57594.0,59868.7,57450.5,59429.6,622.45130647,57205.38568110361,775.2659983065449,57746.1,151.102726515,57336.0,56015.16647821366,53728.21757276917,57630.0,2418.199999999997,0.9833533040987308,56059.3,MTF_TREND_BREAKOUT:000232,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000232,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000232,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000232,96,STRONG_BULL_HOLD_96,BTC,2021-03-08 00:00:00+00:00,1,EXACT_TOP30_RANK,True
MTF_TREND_BREAKOUT,ETH/USDT,2021-03-13 11:00:00+00:00,2021-03-13 11:00:00+00:00,2021-03-13 12:00:00+00:00,1860.13,25.20942769867415,1788.59,1861.25,2021-03-13 08:00:00+00:00,2021-03-13 00:00:00+00:00,2021-03-08 00:00:00+00:00,1822.3158584519888,37.81414154801123,500.0,13.222566466705805,24595.69256171347,2021-03-14 11:00:00+00:00,1869.583535387003,PROFIT_FLOOR,24,125.00000000000031,49.31638512342694,75.68361487657337,0.0007568361487657339,LONG,SPOT,MTF_TREND_BREAKOUT:000233,0.2500000000000006,0.1513672297531468,2.209226405257205,-0.33188641831432053,0.06851594268153977,1.9592264052572042,1943.67,1847.58,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,1790.15,1861.25,1788.59,1860.13,7337.76289506,1780.4516707002958,25.20942769867415,1798.0,1223.9617068900002,1789.81,1779.7403735882478,1732.6938666643798,1798.0,72.66000000000008,0.9104193478625249,1728.69,MTF_TREND_BREAKOUT:000233,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,TREND_CONTINUATION_CORE_V2,10,MTF_TREND_BREAKOUT,MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE+FEE_BUFFER+SB:MTF_TREND_BREAKOUT::DIAGNOSTIC_PLUS_STRUCTURE,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000233,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::TREND_CONTINUATION_CORE::MTF_TREND_BREAKOUT:000233,TREND_CONTINUATION_CORE,COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000233,96,STRONG_BULL_HOLD_96,ETH,2021-03-08 00:00:00+00:00,2,EXACT_TOP30_RANK,True
MTF_COMPRESSION_EXPANSION,BTC/USDT,2021-03-20 12:00:00+00:00,2021-03-20 12:00:00+00:00,2021-03-20 13:00:00+00:00,59240.4,513.8398270325348,58634.5,59294.5,2021-03-20 12:00:00+00:00,2021-03-20 00:00:00+00:00,2021-03-15 00:00:00+00:00,58469.6402594512,770.7597405488023,500.0,0.5621169556592005,33300.033300033305,2021-03-20 21:00:00+00:00,58469.6402594512,HARD_STOP,9,-433.2571189019695,66.16680948116463,-499.4239283831341,-0.004994239283831341,LONG,SPOT,MTF_COMPRESSION_EXPANSION:000306,-0.866514237803939,-0.9988478567662683,0.822824502416835,-1.4298878652059237,-1.2139257567469248,1.689338740220774,59874.6,58138.3,STRONG_BULL,NORMAL_VOLATILITY,2021,2021-03,2021,2021-03,58682.1,59294.5,58634.5,59240.4,107.65257951,58563.545202774425,513.8398270325348,59450.1,97.23597760999999,59240.4,58070.47168730673,57137.840068937214,58903.1,660.0,0.8792101285788845,57825.6,MTF_COMPRESSION_EXPANSION:000306,COMPOSITE_ALPHA_V2,EVIDENCE_COMPOSITE_EXPANSION,COMPRESSION_EXPANSION_SPECIALIST_V2,20,MTF_COMPRESSION_EXPANSION,MTF_COMPRESSION_EXPANSION::FULL_REMEDIATION_STACK,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000306,False,COMPOSITE_ALPHA_V1,EVIDENCE_COMPOSITE_EXPANSION,EVIDENCE_COMPOSITE_EXPANSION::COMPRESSION_EXPANSION_SPECIALIST::MTF_COMPRESSION_EXPANSION:000306,COMPRESSION_EXPANSION_SPECIALIST,COMPOSITE_ALPHA_V2::COMPRESSION_EXPANSION_SPECIALIST_V2::MTF_COMPRESSION_EXPANSION:000306,96,STRONG_BULL_HOLD_96,BTC,2021-03-15 00:00:00+00:00,1,EXACT_TOP30_RANK,True
