source_v2_candidate_id,admission_change,originally_admitted,dynamically_admitted,dynamic_router_decision,candidate_net_pnl
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000042,RETAINED_ADMISSION,True,True,ADMITTED,5947.741946457018
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000049,RETAINED_ADMISSION,True,True,ADMITTED,-563.1233305481355
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000050,RETAINED_ADMISSION,True,True,ADMITTED,-527.3990464494391
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000052,RETAINED_ADMISSION,True,True,ADMITTED,437.3286437693374
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000053,RETAINED_ADMISSION,True,True,ADMITTED,-821.0995843723142
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000055,RETAINED_ADMISSION,True,True,ADMITTED,-799.6284204340262
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000056,RETAINED_ADMISSION,True,True,ADMITTED,539.9293567103346
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000058,RETAINED_ADMISSION,True,True,ADMITTED,-797.1090861674219
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000059,RETAINED_ADMISSION,True,True,ADMITTED,-650.9872485624344
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000064,RETAINED_ADMISSION,True,True,ADMITTED,334.46349634962587
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000067,RETAINED_ADMISSION,True,True,ADMITTED,-616.9244158364947
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000068,RETAINED_ADMISSION,True,True,ADMITTED,-689.3556188149569
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000070,RETAINED_ADMISSION,True,True,ADMITTED,-679.0078430239234
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000071,RETAINED_ADMISSION,True,True,ADMITTED,-700.6802500616767
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000072,RETAINED_ADMISSION,True,True,ADMITTED,-562.9184513337757
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000076,RETAINED_ADMISSION,True,True,ADMITTED,-641.4406001744305
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000078,RETAINED_ADMISSION,True,True,ADMITTED,-413.0114990755422
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000079,RETAINED_ADMISSION,True,True,ADMITTED,-385.00839672278454
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000082,RETAINED_ADMISSION,True,True,ADMITTED,12568.723710818762
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000083,RETAINED_ADMISSION,True,True,ADMITTED,-372.324257625777
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000090,RETAINED_ADMISSION,True,True,ADMITTED,80.37766273835516
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000091,RETAINED_ADMISSION,True,True,ADMITTED,663.6321694942981
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000093,RETAINED_ADMISSION,True,True,ADMITTED,74.54043096943167
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000096,RETAINED_ADMISSION,True,True,ADMITTED,373.73125103293825
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000101,RETAINED_ADMISSION,True,True,ADMITTED,681.6743023368202
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000102,RETAINED_ADMISSION,True,True,ADMITTED,-632.003247981401
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000103,RETAINED_ADMISSION,True,True,ADMITTED,420.28131651540946
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000104,RETAINED_ADMISSION,True,True,ADMITTED,-830.3176873643147
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000105,RETAINED_ADMISSION,True,True,ADMITTED,534.1487199874462
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000106,RETAINED_ADMISSION,True,True,ADMITTED,654.4007363831447
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000110,RETAINED_ADMISSION,True,True,ADMITTED,-455.3296612302835
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000111,RETAINED_ADMISSION,True,True,ADMITTED,-459.3034489035332
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000113,RETAINED_ADMISSION,True,True,ADMITTED,-712.9928901101578
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000114,RETAINED_ADMISSION,True,True,ADMITTED,-623.0053310091082
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000117,RETAINED_ADMISSION,True,True,ADMITTED,-689.1040021049863
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000118,RETAINED_ADMISSION,True,True,ADMITTED,-486.22256163144743
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000119,RETAINED_ADMISSION,True,True,ADMITTED,-39.961827961104206
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000121,RETAINED_ADMISSION,True,True,ADMITTED,189.50093593768906
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000122,RETAINED_ADMISSION,True,True,ADMITTED,-490.0512007840764
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000123,RETAINED_ADMISSION,True,True,ADMITTED,4062.593894654961
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000125,RETAINED_ADMISSION,True,True,ADMITTED,542.0711727526223
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000126,RETAINED_ADMISSION,True,True,ADMITTED,101.1061142553728
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000129,RETAINED_ADMISSION,True,True,ADMITTED,-492.56552622827047
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000130,RETAINED_ADMISSION,True,True,ADMITTED,333.5787541559183
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000131,RETAINED_ADMISSION,True,True,ADMITTED,-765.7191239313565
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000136,RETAINED_ADMISSION,True,True,ADMITTED,-823.4182966984372
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000144,RETAINED_ADMISSION,True,True,ADMITTED,99.43383577034527
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000145,RETAINED_ADMISSION,True,True,ADMITTED,-775.366570785187
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000147,RETAINED_ADMISSION,True,True,ADMITTED,-848.3205473030121
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000149,RETAINED_ADMISSION,True,True,ADMITTED,-788.0531608129199
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000150,RETAINED_ADMISSION,True,True,ADMITTED,523.1243353564798
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000155,RETAINED_ADMISSION,True,True,ADMITTED,-848.6029017472956
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000156,RETAINED_ADMISSION,True,True,ADMITTED,-841.5371146683999
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000157,RETAINED_ADMISSION,True,True,ADMITTED,663.91130127614
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000159,RETAINED_ADMISSION,True,True,ADMITTED,-822.4988733499755
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000161,RETAINED_ADMISSION,True,True,ADMITTED,-820.9150670121558
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000165,RETAINED_ADMISSION,True,True,ADMITTED,-810.5716569149645
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000167,RETAINED_ADMISSION,True,True,ADMITTED,-536.8650250776351
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000168,RETAINED_ADMISSION,True,True,ADMITTED,-673.1409883415704
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000169,RETAINED_ADMISSION,True,True,ADMITTED,8960.86108163696
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000176,RETAINED_ADMISSION,True,True,ADMITTED,5659.875220641863
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000179,RETAINED_ADMISSION,True,True,ADMITTED,130.5634962542183
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000181,RETAINED_ADMISSION,True,True,ADMITTED,104.08737591063745
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000183,RETAINED_ADMISSION,True,True,ADMITTED,-825.8613491075098
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000184,RETAINED_ADMISSION,True,True,ADMITTED,-821.002901433403
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000185,RETAINED_ADMISSION,True,True,ADMITTED,-826.1347311308127
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000186,RETAINED_ADMISSION,True,True,ADMITTED,576.6118582076851
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000188,RETAINED_ADMISSION,True,True,ADMITTED,16742.9924034956
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000193,RETAINED_ADMISSION,True,True,ADMITTED,143.61689866902202
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000198,RETAINED_ADMISSION,True,True,ADMITTED,135.0994198293125
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000199,RETAINED_ADMISSION,True,True,ADMITTED,-802.9246898697647
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000205,RETAINED_ADMISSION,True,True,ADMITTED,-823.9649047235324
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000210,RETAINED_ADMISSION,True,True,ADMITTED,-806.5172486223041
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000211,RETAINED_ADMISSION,True,True,ADMITTED,130.08410388394464
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000213,RETAINED_ADMISSION,True,True,ADMITTED,-803.2981741004138
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000215,RETAINED_ADMISSION,True,True,ADMITTED,-824.1800322473189
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000217,RETAINED_ADMISSION,True,True,ADMITTED,-822.0797379128569
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000218,RETAINED_ADMISSION,True,True,ADMITTED,3407.4053847586597
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000219,RETAINED_ADMISSION,True,True,ADMITTED,666.6813334690868
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000223,RETAINED_ADMISSION,True,True,ADMITTED,-836.0807937756393
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000225,RETAINED_ADMISSION,True,True,ADMITTED,-816.059372658576
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000227,RETAINED_ADMISSION,True,True,ADMITTED,684.474007922807
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000229,RETAINED_ADMISSION,True,True,ADMITTED,-826.0680593371729
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000232,RETAINED_ADMISSION,True,True,ADMITTED,110.65532668166175
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000233,RETAINED_ADMISSION,True,True,ADMITTED,113.52542231486007
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000238,RETAINED_ADMISSION,True,True,ADMITTED,99.22751415849399
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000239,RETAINED_ADMISSION,True,True,ADMITTED,670.4930492398431
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000240,RETAINED_ADMISSION,True,True,ADMITTED,-758.3266694248789
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000243,RETAINED_ADMISSION,True,True,ADMITTED,-837.74080179874
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000245,RETAINED_ADMISSION,True,True,ADMITTED,387.31025672491796
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000246,RETAINED_ADMISSION,True,True,ADMITTED,-683.2510445445185
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000247,RETAINED_ADMISSION,True,True,ADMITTED,-785.408376496718
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000248,RETAINED_ADMISSION,True,True,ADMITTED,72.53160281902589
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000249,RETAINED_ADMISSION,True,True,ADMITTED,5483.492911643474
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000254,RETAINED_ADMISSION,True,True,ADMITTED,684.3505985696072
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000260,RETAINED_ADMISSION,True,True,ADMITTED,-844.8283983439446
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000262,RETAINED_ADMISSION,True,True,ADMITTED,80.74300176707476
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000266,RETAINED_ADMISSION,True,True,ADMITTED,683.1922787725871
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000267,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000272,RETAINED_ADMISSION,True,True,ADMITTED,-833.7002074148115
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000274,RETAINED_ADMISSION,True,True,ADMITTED,-841.2274341927744
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000275,RETAINED_ADMISSION,True,True,ADMITTED,673.832449492896
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000277,RETAINED_ADMISSION,True,True,ADMITTED,-805.6597959121422
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000282,RETAINED_ADMISSION,True,True,ADMITTED,670.8461841053056
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000283,RETAINED_ADMISSION,True,True,ADMITTED,97.46072611823548
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000284,RETAINED_ADMISSION,True,True,ADMITTED,655.6541110228493
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000285,RETAINED_ADMISSION,True,True,ADMITTED,-823.0731743238359
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000287,RETAINED_ADMISSION,True,True,ADMITTED,118.12069445738585
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000288,RETAINED_ADMISSION,True,True,ADMITTED,2645.5099762216933
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000289,RETAINED_ADMISSION,True,True,ADMITTED,452.4256524185167
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000291,RETAINED_ADMISSION,True,True,ADMITTED,-549.1207955315223
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000293,RETAINED_ADMISSION,True,True,ADMITTED,-552.4873649881231
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000294,RETAINED_ADMISSION,True,True,ADMITTED,428.8747368520013
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000295,RETAINED_ADMISSION,True,True,ADMITTED,116.23633015520396
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000301,RETAINED_ADMISSION,True,True,ADMITTED,-825.9014318460422
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000302,RETAINED_ADMISSION,True,True,ADMITTED,-731.0578746835228
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000303,RETAINED_ADMISSION,True,True,ADMITTED,91.82897211909616
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000304,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000308,RETAINED_ADMISSION,True,True,ADMITTED,109.56966947701653
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000309,RETAINED_ADMISSION,True,True,ADMITTED,3369.341878965227
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000313,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000315,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000316,RETAINED_ADMISSION,True,True,ADMITTED,375.1441473890076
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000317,RETAINED_ADMISSION,True,True,ADMITTED,-712.1378547389256
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000318,RETAINED_ADMISSION,True,True,ADMITTED,-592.2371717282745
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000320,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000321,RETAINED_ADMISSION,True,True,ADMITTED,-705.9725792344314
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000324,RETAINED_ADMISSION,True,True,ADMITTED,102.45444846613563
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000326,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000329,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000330,RETAINED_ADMISSION,True,True,ADMITTED,-760.561483916218
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000333,RETAINED_ADMISSION,True,True,ADMITTED,2704.5988120171783
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000334,RETAINED_ADMISSION,True,True,ADMITTED,1446.0423488212687
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000339,RETAINED_ADMISSION,True,True,ADMITTED,652.1725626685294
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000341,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000343,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000346,RETAINED_ADMISSION,True,True,ADMITTED,-838.7370522564051
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000348,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000349,RETAINED_ADMISSION,True,True,ADMITTED,-719.3403461317477
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000350,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000357,RETAINED_ADMISSION,True,True,ADMITTED,657.3409133947605
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000362,RETAINED_ADMISSION,True,True,ADMITTED,504.7452104755267
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000365,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000374,RETAINED_ADMISSION,True,True,ADMITTED,-675.4448145942196
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000384,RETAINED_ADMISSION,True,True,ADMITTED,111.19048653128971
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000392,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000398,RETAINED_ADMISSION,True,True,ADMITTED,-462.31757390065377
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000400,RETAINED_ADMISSION,True,True,ADMITTED,-528.666079132843
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000404,RETAINED_ADMISSION,True,True,ADMITTED,-523.1126181722938
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000408,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000414,RETAINED_ADMISSION,True,True,ADMITTED,-395.83566624228354
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000422,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000425,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000428,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000431,RETAINED_ADMISSION,True,True,ADMITTED,289.3868250879595
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000434,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
COMPOSITE_ALPHA_V2::TREND_CONTINUATION_CORE_V2::MTF_TREND_BREAKOUT:000459,DROPPED_OR_INELIGIBLE,True,False,NOT_PIT_ELIGIBLE,
