family_id,universe_id,period_id,pair,decision_time,membership_rank,return_6h,return_24h,return_72h,percentile_rank_6h,percentile_rank_24h,percentile_rank_72h,negative_breadth_24h,leadership_collapse_score,event_id
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 04:00:00+00:00,3,-0.008164656218595856,-0.0008372099540410183,-0.00021381452116064903,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.0,1546
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 04:00:00+00:00,3,-0.008164656218595856,-0.0008372099540410183,-0.00021381452116064903,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.0,1547
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 07:00:00+00:00,2,-0.008552405005165964,0.011392289253627341,0.06073853452213274,0.25,0.5833333333333334,0.75,0.5,-0.5,1548
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 07:00:00+00:00,2,-0.008552405005165964,0.011392289253627341,0.06073853452213274,0.25,0.5833333333333334,0.75,0.5,-0.5,1549
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 07:00:00+00:00,2,-0.008552405005165964,0.011392289253627341,0.06073853452213274,0.25,0.5833333333333334,0.75,0.5,-0.5,1550
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1551
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1552
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1553
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1554
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1555
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 09:00:00+00:00,5,0.0001720095238957331,-0.019071972723882613,0.00029879125356524483,0.75,0.25,0.25,0.5,0.5,1556
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 10:00:00+00:00,3,-0.009465945385001007,-0.043305273565802715,-0.00031137105876777316,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.33333333333333337,1557
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 10:00:00+00:00,4,-0.011859764179192434,0.02989434908290911,0.07181155523371907,0.25,0.9166666666666666,0.9166666666666666,0.6666666666666666,-0.6666666666666666,1558
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 10:00:00+00:00,5,0.005446760848357934,-0.016730709774303132,0.01890229390549769,0.9166666666666666,0.25,0.5833333333333334,0.6666666666666666,0.33333333333333326,1559
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 10:00:00+00:00,3,-0.009465945385001007,-0.043305273565802715,-0.00031137105876777316,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.33333333333333337,1560
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 10:00:00+00:00,4,-0.011859764179192434,0.02989434908290911,0.07181155523371907,0.25,0.9166666666666666,0.9166666666666666,0.6666666666666666,-0.6666666666666666,1561
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 10:00:00+00:00,5,0.005446760848357934,-0.016730709774303132,0.01890229390549769,0.9166666666666666,0.25,0.5833333333333334,0.6666666666666666,0.33333333333333326,1562
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 10:00:00+00:00,3,-0.009465945385001007,-0.043305273565802715,-0.00031137105876777316,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.33333333333333337,1563
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 10:00:00+00:00,4,-0.011859764179192434,0.02989434908290911,0.07181155523371907,0.25,0.9166666666666666,0.9166666666666666,0.6666666666666666,-0.6666666666666666,1564
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-02 10:00:00+00:00,5,0.005446760848357934,-0.016730709774303132,0.01890229390549769,0.9166666666666666,0.25,0.5833333333333334,0.6666666666666666,0.33333333333333326,1565
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 11:00:00+00:00,3,0.002265513999533564,-0.020865127649142612,0.009792435966371027,0.75,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666,1566
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 11:00:00+00:00,2,-0.0022507460540035495,0.014328323293759881,0.06317261460069346,0.25,0.4166666666666667,0.75,0.16666666666666666,-0.5,1567
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 11:00:00+00:00,3,0.002265513999533564,-0.020865127649142612,0.009792435966371027,0.75,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666,1568
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 11:00:00+00:00,2,-0.0022507460540035495,0.014328323293759881,0.06317261460069346,0.25,0.4166666666666667,0.75,0.16666666666666666,-0.5,1569
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 11:00:00+00:00,3,0.002265513999533564,-0.020865127649142612,0.009792435966371027,0.75,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666,1570
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 11:00:00+00:00,2,-0.0022507460540035495,0.014328323293759881,0.06317261460069346,0.25,0.4166666666666667,0.75,0.16666666666666666,-0.5,1571
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 14:00:00+00:00,3,0.023615658362989178,-0.008025161830992222,0.027671486400062895,0.75,0.08333333333333333,0.25,0.16666666666666666,0.5,1572
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 14:00:00+00:00,3,0.023615658362989178,-0.008025161830992222,0.027671486400062895,0.75,0.08333333333333333,0.25,0.16666666666666666,0.5,1573
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 14:00:00+00:00,3,0.023615658362989178,-0.008025161830992222,0.027671486400062895,0.75,0.08333333333333333,0.25,0.16666666666666666,0.5,1574
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 15:00:00+00:00,1,0.002123741232710419,-0.013363372631319037,0.010459441021764437,0.08333333333333333,0.25,0.08333333333333333,0.5,0.0,1575
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 15:00:00+00:00,1,0.002123741232710419,-0.013363372631319037,0.010459441021764437,0.08333333333333333,0.25,0.08333333333333333,0.5,0.0,1576
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 15:00:00+00:00,1,0.002123741232710419,-0.013363372631319037,0.010459441021764437,0.08333333333333333,0.25,0.08333333333333333,0.5,0.0,1577
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 16:00:00+00:00,3,-0.03195732887839642,-0.04605382479735476,-0.014499437894554768,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,1578
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1579
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1580
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 16:00:00+00:00,3,-0.03195732887839642,-0.04605382479735476,-0.014499437894554768,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,1581
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1582
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1583
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-02 16:00:00+00:00,3,-0.03195732887839642,-0.04605382479735476,-0.014499437894554768,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.0,1584
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1585
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 16:00:00+00:00,2,-0.027852663499151387,-0.03050490250917537,0.032387730476285626,0.25,0.25,0.75,0.6666666666666666,-0.5,1586
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 17:00:00+00:00,4,-0.055718503888651405,-0.022937085688722658,0.03878977208238954,0.08333333333333333,0.5833333333333334,0.75,0.6666666666666666,-0.6666666666666666,1587
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 17:00:00+00:00,4,-0.055718503888651405,-0.022937085688722658,0.03878977208238954,0.08333333333333333,0.5833333333333334,0.75,0.6666666666666666,-0.6666666666666666,1588
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,DOT-USDT,2022-02-02 17:00:00+00:00,4,-0.055718503888651405,-0.022937085688722658,0.03878977208238954,0.08333333333333333,0.5833333333333334,0.75,0.6666666666666666,-0.6666666666666666,1589
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1590
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1591
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1592
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1593
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1594
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 19:00:00+00:00,1,-0.026534923055738235,-0.036071798856178394,-0.013844436957803463,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1595
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 20:00:00+00:00,2,-0.041053394401744936,-0.0294710600476914,0.03383737891167726,0.5833333333333334,0.25,0.5833333333333334,0.8333333333333334,0.0,1596
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 20:00:00+00:00,2,-0.041053394401744936,-0.0294710600476914,0.03383737891167726,0.5833333333333334,0.25,0.5833333333333334,0.8333333333333334,0.0,1597
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-02 20:00:00+00:00,2,-0.041053394401744936,-0.0294710600476914,0.03383737891167726,0.5833333333333334,0.25,0.5833333333333334,0.8333333333333334,0.0,1598
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1599
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1600
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1601
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1602
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1603
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,BTC-USDT,2022-02-02 21:00:00+00:00,1,-0.020777941130470268,-0.021181074869849437,0.0014128548464920065,0.75,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,1604
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-02 23:00:00+00:00,6,-0.02663801148092637,-0.05159326050119173,0.01596812278630444,0.25,0.25,0.4166666666666667,0.8333333333333334,-0.16666666666666669,1605
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-02 23:00:00+00:00,6,-0.02663801148092637,-0.05159326050119173,0.01596812278630444,0.25,0.25,0.4166666666666667,0.8333333333333334,-0.16666666666666669,1606
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-02 23:00:00+00:00,6,-0.02663801148092637,-0.05159326050119173,0.01596812278630444,0.25,0.25,0.4166666666666667,0.8333333333333334,-0.16666666666666669,1607
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 00:00:00+00:00,5,-0.02136167526044408,-0.0014763119044424178,0.07212850171002572,0.25,0.9166666666666666,0.9166666666666666,1.0,-0.6666666666666666,1608
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 00:00:00+00:00,5,-0.02136167526044408,-0.0014763119044424178,0.07212850171002572,0.25,0.9166666666666666,0.9166666666666666,1.0,-0.6666666666666666,1609
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 00:00:00+00:00,5,-0.02136167526044408,-0.0014763119044424178,0.07212850171002572,0.25,0.9166666666666666,0.9166666666666666,1.0,-0.6666666666666666,1610
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 03:00:00+00:00,4,-0.05381648854335486,-0.07702389706801938,0.04080826770765156,0.4166666666666667,0.25,0.4166666666666667,1.0,0.0,1611
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 03:00:00+00:00,4,-0.05381648854335486,-0.07702389706801938,0.04080826770765156,0.4166666666666667,0.25,0.4166666666666667,1.0,0.0,1612
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 03:00:00+00:00,4,-0.05381648854335486,-0.07702389706801938,0.04080826770765156,0.4166666666666667,0.25,0.4166666666666667,1.0,0.0,1613
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 05:00:00+00:00,4,-0.02865179252479022,-0.0975462115395973,0.04645190743858252,0.25,0.08333333333333333,0.75,1.0,-0.5,1614
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 05:00:00+00:00,4,-0.02865179252479022,-0.0975462115395973,0.04645190743858252,0.25,0.08333333333333333,0.75,1.0,-0.5,1615
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,DOT-USDT,2022-02-03 05:00:00+00:00,4,-0.02865179252479022,-0.0975462115395973,0.04645190743858252,0.25,0.08333333333333333,0.75,1.0,-0.5,1616
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-03 07:00:00+00:00,3,0.005449032169809076,-0.06508704301094259,0.020805765276400656,0.75,0.25,0.25,1.0,0.5,1617
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-03 07:00:00+00:00,3,0.005449032169809076,-0.06508704301094259,0.020805765276400656,0.75,0.25,0.25,1.0,0.5,1618
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-03 07:00:00+00:00,3,0.005449032169809076,-0.06508704301094259,0.020805765276400656,0.75,0.25,0.25,1.0,0.5,1619
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 08:00:00+00:00,6,-0.01001293889313648,-0.0770886162703035,0.0419045850548565,0.25,0.25,0.4166666666666667,1.0,-0.16666666666666669,1620
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 08:00:00+00:00,2,-0.01584344347167721,-0.03709217669166098,0.05790174973869622,0.08333333333333333,0.5833333333333334,0.75,1.0,-0.6666666666666666,1621
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 08:00:00+00:00,6,-0.01001293889313648,-0.0770886162703035,0.0419045850548565,0.25,0.25,0.4166666666666667,1.0,-0.16666666666666669,1622
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 08:00:00+00:00,2,-0.01584344347167721,-0.03709217669166098,0.05790174973869622,0.08333333333333333,0.5833333333333334,0.75,1.0,-0.6666666666666666,1623
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 08:00:00+00:00,6,-0.01001293889313648,-0.0770886162703035,0.0419045850548565,0.25,0.25,0.4166666666666667,1.0,-0.16666666666666669,1624
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 08:00:00+00:00,2,-0.01584344347167721,-0.03709217669166098,0.05790174973869622,0.08333333333333333,0.5833333333333334,0.75,1.0,-0.6666666666666666,1625
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 11:00:00+00:00,2,-0.014532783430670104,-0.05629468404059035,0.030414869841669523,0.25,0.75,0.75,1.0,-0.5,1626
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 11:00:00+00:00,2,-0.014532783430670104,-0.05629468404059035,0.030414869841669523,0.25,0.75,0.75,1.0,-0.5,1627
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,ETH-USDT,2022-02-03 11:00:00+00:00,2,-0.014532783430670104,-0.05629468404059035,0.030414869841669523,0.25,0.75,0.75,1.0,-0.5,1628
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 12:00:00+00:00,6,-0.03724465837050972,-0.09646054262498283,-0.015028450463164589,0.08333333333333333,0.25,0.25,1.0,-0.16666666666666669,1629
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 12:00:00+00:00,6,-0.03724465837050972,-0.09646054262498283,-0.015028450463164589,0.08333333333333333,0.25,0.25,1.0,-0.16666666666666669,1630
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 12:00:00+00:00,6,-0.03724465837050972,-0.09646054262498283,-0.015028450463164589,0.08333333333333333,0.25,0.25,1.0,-0.16666666666666669,1631
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 17:00:00+00:00,5,0.029151935134115847,-0.0434976910472219,0.008807437802669016,0.5833333333333334,0.08333333333333333,0.75,0.8333333333333334,-0.16666666666666663,1632
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 17:00:00+00:00,5,0.029151935134115847,-0.0434976910472219,0.008807437802669016,0.5833333333333334,0.08333333333333333,0.75,0.8333333333333334,-0.16666666666666663,1633
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 17:00:00+00:00,5,0.029151935134115847,-0.0434976910472219,0.008807437802669016,0.5833333333333334,0.08333333333333333,0.75,0.8333333333333334,-0.16666666666666663,1634
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 18:00:00+00:00,5,0.0032265347205238104,-0.06477778946999202,-0.05319555046563862,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,1635
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 18:00:00+00:00,5,0.0032265347205238104,-0.06477778946999202,-0.05319555046563862,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,1636
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 18:00:00+00:00,5,0.0032265347205238104,-0.06477778946999202,-0.05319555046563862,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,1637
PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1638
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1639
RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1640
PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1641
BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1642
RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1643
PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1644
BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1645
RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-03 19:00:00+00:00,6,0.011076997170549774,-0.053962710527798,-0.043115358867349185,0.75,0.25,0.08333333333333333,0.8333333333333334,0.6666666666666666,1646
LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 22:00:00+00:00,5,-0.009382762337723172,-0.09271659627073248,-0.03698641371203626,0.25,0.08333333333333333,0.75,0.8333333333333334,-0.5,1647
LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 22:00:00+00:00,5,-0.009382762337723172,-0.09271659627073248,-0.03698641371203626,0.25,0.08333333333333333,0.75,0.8333333333333334,-0.5,1648
LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2022,NEAR-USDT,2022-02-03 22:00:00+00:00,5,-0.009382762337723172,-0.09271659627073248,-0.03698641371203626,0.25,0.08333333333333333,0.75,0.8333333333333334,-0.5,1649
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-04 00:00:00+00:00,6,0.012172927171286041,-0.013463999069442845,-0.02668196815377999,0.25,0.25,0.4166666666666667,0.8333333333333334,-0.16666666666666669,1650
BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2022,NEAR-USDT,2022-02-04 00:00:00+00:00,5,0.014299243312173582,-0.030698924731182853,-0.0136229346755663,0.4166666666666667,0.08333333333333333,0.5833333333333334,0.8333333333333334,-0.16666666666666669,1651
