event_id,family_id,universe_id,period_id,pair,decision_time,horizon_hours,exit_time,entry_open,exit_open,forward_return
21762,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,22.783,22.199,-0.025633147522275412
21762,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,22.783,22.079,-0.030900232629592295
21763,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,6,2023-02-27 19:00:00+00:00,0.37373,0.37753,0.010167768174885516
21763,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,0.37373,0.37696,0.008642602948652822
21763,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,0.37373,0.37834,0.012335108233216596
21764,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,6,2023-02-27 19:00:00+00:00,22.783,22.725,-0.00254575780186983
21764,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,22.783,22.199,-0.025633147522275412
21764,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,22.783,22.079,-0.030900232629592295
21765,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,6,2023-02-27 19:00:00+00:00,0.37373,0.37753,0.010167768174885516
21765,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,0.37373,0.37696,0.008642602948652822
21765,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,0.37373,0.37834,0.012335108233216596
21766,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,6,2023-02-27 19:00:00+00:00,22.783,22.725,-0.00254575780186983
21766,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,22.783,22.199,-0.025633147522275412
21766,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,22.783,22.079,-0.030900232629592295
21767,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,6,2023-02-27 19:00:00+00:00,0.37373,0.37753,0.010167768174885516
21767,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,24,2023-02-28 13:00:00+00:00,0.37373,0.37696,0.008642602948652822
21767,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 13:00:00+00:00,72,2023-03-02 13:00:00+00:00,0.37373,0.37834,0.012335108233216596
21768,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.0814,0.08097,-0.005282555282555279
21768,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.0814,0.08199,0.007248157248157083
21768,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.0814,0.08029,-0.013636363636363669
21770,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.0814,0.08097,-0.005282555282555279
21770,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.0814,0.08199,0.007248157248157083
21770,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.0814,0.08029,-0.013636363636363669
21772,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.0814,0.08097,-0.005282555282555279
21772,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.0814,0.08199,0.007248157248157083
21772,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.0814,0.08029,-0.013636363636363669
21769,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.37735,0.3788,0.0038425864581952407
21769,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.37735,0.37954,0.00580363058168798
21769,RELATIVE_STRENGTH_RECLAIM_CONTROL,C2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.37735,0.37579,-0.004134093017092888
21771,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.37735,0.3788,0.0038425864581952407
21771,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.37735,0.37954,0.00580363058168798
21771,RELATIVE_STRENGTH_RECLAIM_CONTROL,D2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.37735,0.37579,-0.004134093017092888
21773,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,6,2023-02-27 23:00:00+00:00,0.37735,0.3788,0.0038425864581952407
21773,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,24,2023-02-28 17:00:00+00:00,0.37735,0.37954,0.00580363058168798
21773,RELATIVE_STRENGTH_RECLAIM_CONTROL,E2,ROBUSTNESS_2023,XRP-USDT,2023-02-27 17:00:00+00:00,72,2023-03-02 17:00:00+00:00,0.37735,0.37579,-0.004134093017092888
21774,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,6,2023-02-28 01:00:00+00:00,22.725,22.676,-0.0021562156215623185
21774,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,24,2023-02-28 19:00:00+00:00,22.725,22.603,-0.005368536853685324
21774,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,72,2023-03-02 19:00:00+00:00,22.725,21.793,-0.04101210121012111
21775,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,6,2023-02-28 01:00:00+00:00,22.725,22.676,-0.0021562156215623185
21775,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,24,2023-02-28 19:00:00+00:00,22.725,22.603,-0.005368536853685324
21775,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,72,2023-03-02 19:00:00+00:00,22.725,21.793,-0.04101210121012111
21776,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,6,2023-02-28 01:00:00+00:00,22.725,22.676,-0.0021562156215623185
21776,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,24,2023-02-28 19:00:00+00:00,22.725,22.603,-0.005368536853685324
21776,PERSISTENT_RELATIVE_WEAKNESS,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 19:00:00+00:00,72,2023-03-02 19:00:00+00:00,22.725,21.793,-0.04101210121012111
21777,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,0.08033,0.08268,0.029254325905639256
21777,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,0.08033,0.08232,0.024772812149881807
21777,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,0.08033,0.08062,0.0036101083032491488
21779,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,22.554,22.634,0.0035470426531880594
21779,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,22.554,22.54,-0.0006207324643078271
21779,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,22.554,22.073,-0.021326593952292194
21780,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,0.08033,0.08268,0.029254325905639256
21780,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,0.08033,0.08232,0.024772812149881807
21780,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,0.08033,0.08062,0.0036101083032491488
21782,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,22.554,22.634,0.0035470426531880594
21782,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,22.554,22.54,-0.0006207324643078271
21782,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,22.554,22.073,-0.021326593952292194
21783,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,0.08033,0.08268,0.029254325905639256
21783,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,0.08033,0.08232,0.024772812149881807
21783,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,DOGE-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,0.08033,0.08062,0.0036101083032491488
21785,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,22.554,22.634,0.0035470426531880594
21785,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,22.554,22.54,-0.0006207324643078271
21785,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SOL-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,22.554,22.073,-0.021326593952292194
21778,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,1624.29,1628.43,0.002548805939825982
21778,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,1624.29,1641.99,0.010897068873169324
21778,LEADERSHIP_BREAKDOWN,C2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,1624.29,1638.06,0.008477550191160477
21781,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,1624.29,1628.43,0.002548805939825982
21781,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,1624.29,1641.99,0.010897068873169324
21781,LEADERSHIP_BREAKDOWN,D2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,1624.29,1638.06,0.008477550191160477
21784,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,6,2023-02-28 02:00:00+00:00,1624.29,1628.43,0.002548805939825982
21784,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,24,2023-02-28 20:00:00+00:00,1624.29,1641.99,0.010897068873169324
21784,LEADERSHIP_BREAKDOWN,E2,ROBUSTNESS_2023,ETH-USDT,2023-02-27 20:00:00+00:00,72,2023-03-02 20:00:00+00:00,1624.29,1638.06,0.008477550191160477
21787,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,6,2023-02-28 03:00:00+00:00,1.2389e-05,1.2493e-05,0.008394543546694777
21787,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,24,2023-02-28 21:00:00+00:00,1.2389e-05,1.2231e-05,-0.012753248849786014
21787,BREADTH_CONFIRMED_LAGGARD,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,72,2023-03-02 21:00:00+00:00,1.2389e-05,1.2183e-05,-0.01662765356364515
21789,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,6,2023-02-28 03:00:00+00:00,1.2389e-05,1.2493e-05,0.008394543546694777
21789,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,24,2023-02-28 21:00:00+00:00,1.2389e-05,1.2231e-05,-0.012753248849786014
21789,BREADTH_CONFIRMED_LAGGARD,D2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,72,2023-03-02 21:00:00+00:00,1.2389e-05,1.2183e-05,-0.01662765356364515
21791,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,6,2023-02-28 03:00:00+00:00,1.2389e-05,1.2493e-05,0.008394543546694777
21791,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,24,2023-02-28 21:00:00+00:00,1.2389e-05,1.2231e-05,-0.012753248849786014
21791,BREADTH_CONFIRMED_LAGGARD,E2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,72,2023-03-02 21:00:00+00:00,1.2389e-05,1.2183e-05,-0.01662765356364515
21786,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,6,2023-02-28 03:00:00+00:00,1.2389e-05,1.2493e-05,0.008394543546694777
21786,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,24,2023-02-28 21:00:00+00:00,1.2389e-05,1.2231e-05,-0.012753248849786014
21786,PERSISTENT_RELATIVE_WEAKNESS,C2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,72,2023-03-02 21:00:00+00:00,1.2389e-05,1.2183e-05,-0.01662765356364515
21788,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,6,2023-02-28 03:00:00+00:00,1.2389e-05,1.2493e-05,0.008394543546694777
21788,PERSISTENT_RELATIVE_WEAKNESS,D2,ROBUSTNESS_2023,SHIB-USDT,2023-02-27 21:00:00+00:00,24,2023-02-28 21:00:00+00:00,1.2389e-05,1.2231e-05,-0.012753248849786014
