average_holding_bars,average_mae_r,average_mfe_r,average_r,cost_multiplier,median_r,net_pnl,positive_net_contribution,profit_factor,regime,regime_type,return_on_initial_equity,trade_count,universe_id,win_rate
18.494915254237288,-1.0722972876105024,2.3281938266898456,0.04290989707312976,2.0,-0.849228900056146,30560.26562482647,True,1.0764253553040446,NORMAL_VOLATILITY,VOLATILITY,0.30560265624826466,885,D2,0.34011299435028247
12.08,-1.052523478474103,2.069779627609681,-0.127869443366568,1.0,-0.7153473484145096,-4521.432188304322,False,0.8321848911003807,BEAR,MARKET_TREND,-0.045214321883043224,100,E2,0.38
16.65573770491803,-0.9408689325508903,2.4175019370234128,0.18308165185989347,1.0,-0.715066423681545,5583.990381726751,True,1.3531556872992738,BULL,MARKET_TREND,0.055839903817267514,61,E2,0.4918032786885246
18.17808219178082,-1.0819592305348456,2.24527382024641,0.11688597331803635,1.0,-0.7111354644022176,95992.60558743737,True,1.2067756623591188,STRONG_BULL,MARKET_TREND,0.9599260558743737,1095,E2,0.3963470319634703
15.87106017191977,-1.0799301445186653,2.0795039565187996,0.024835384275122795,1.0,-0.6490267770382586,9410.20344809534,True,1.0687524231668621,LOW_VOLATILITY,VOLATILITY,0.0941020344809534,349,E2,0.38968481375358166
18.29106945975744,-1.0700056116115284,2.3012938624742603,0.12977246758327307,1.0,-0.7426700026740787,87644.96033276446,True,1.2368019282404115,NORMAL_VOLATILITY,VOLATILITY,0.8764496033276445,907,E2,0.40352811466372657
12.08,-1.052523478474103,2.069779627609681,-0.254808766108521,2.0,-0.8479647516694834,-11003.605705962684,False,0.6504761606702325,BEAR,MARKET_TREND,-0.11003605705962684,100,E2,0.22
16.65573770491803,-0.9408689325508903,2.4175019370234128,0.06875775584358801,2.0,-0.8476841081424576,2097.111553229437,True,1.1188131648439628,BULL,MARKET_TREND,0.02097111553229437,61,E2,0.45901639344262296
18.17808219178082,-1.0819592305348456,2.24527382024641,0.007963704735630484,2.0,-0.8437570837573036,6540.1925141365355,True,1.0125363403619472,STRONG_BULL,MARKET_TREND,0.06540192514136535,1095,E2,0.3287671232876712
15.87106017191977,-1.0799301445186653,2.0795039565187996,-0.0883277409597915,2.0,-0.781710567251567,-18652.634481209898,False,0.8798911906904958,LOW_VOLATILITY,VOLATILITY,-0.18652634481209898,349,E2,0.2979942693409742
18.29106945975744,-1.0700056116115284,2.3012938624742603,0.02013228751498278,2.0,-0.8752600559247885,16286.332842613177,True,1.0391938280309845,NORMAL_VOLATILITY,VOLATILITY,0.16286332842613177,907,E2,0.33737596471885334
