family_id,universe_id,period_id,pair,membership_rank,source_time,reference_time,horizon_hours,exit_time,entry_price,exit_price,forward_return,participation_elevated
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,153.2,152.35,-0.005548302872062649,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,153.2,152.63,-0.003720626631853796,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,153.2,151.29,-0.012467362924281966,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,7.067e-06,7.016e-06,-0.007216640724494128,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,7.067e-06,6.966e-06,-0.014291778689684453,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,7.067e-06,6.931e-06,-0.019244375265317637,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,26940.2,26822.7,-0.004361511792785544,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,26940.2,26900.5,-0.001473634197222018,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,26940.2,28462.9,0.05652148090957021,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,1556.25,1555.14,-0.000713253012048165,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,1556.25,1553.98,-0.0014586345381526478,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,1556.25,1575.47,0.012350200803212807,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,0.4874,0.48675,-0.0013336068937217505,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,0.4874,0.48699,-0.0008411981945014579,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,0.4874,0.49008,0.005498563807960544,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,22.079,21.943,-0.006159699261741869,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,22.079,21.729,-0.015852167217718205,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,22.079,23.892,0.08211422618778008,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,153.2,152.35,-0.005548302872062649,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,153.2,152.63,-0.003720626631853796,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,153.2,151.29,-0.012467362924281966,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,61.87,61.733,-0.00221432034911917,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,61.87,61.624,-0.0039760788750605736,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,61.87,62.318,0.007240989170842038,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,26940.2,26822.7,-0.004361511792785544,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,26940.2,26900.5,-0.001473634197222018,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,26940.2,28462.9,0.05652148090957021,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,1556.25,1555.14,-0.000713253012048165,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,1556.25,1553.98,-0.0014586345381526478,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,1556.25,1575.47,0.012350200803212807,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,0.4874,0.48675,-0.0013336068937217505,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,0.4874,0.48699,-0.0008411981945014579,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,0.4874,0.49008,0.005498563807960544,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,22.079,21.943,-0.006159699261741869,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,22.079,21.729,-0.015852167217718205,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,22.079,23.892,0.08211422618778008,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,153.2,152.35,-0.005548302872062649,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,153.2,152.63,-0.003720626631853796,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,153.2,151.29,-0.012467362924281966,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,6,2023-10-14 23:00:00+00:00,7.067e-06,7.016e-06,-0.007216640724494128,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,24,2023-10-15 17:00:00+00:00,7.067e-06,6.966e-06,-0.014291778689684453,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 16:00:00+00:00,2023-10-14 17:00:00+00:00,72,2023-10-17 17:00:00+00:00,7.067e-06,6.931e-06,-0.019244375265317637,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,26863.7,26891.2,0.0010236862383066203,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,26863.7,27044.0,0.006711659227879974,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,26863.7,28514.0,0.061432341784638744,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,1555.36,1555.83,0.0003021808455920816,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,1555.36,1560.49,0.00329827178273856,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,1555.36,1564.0,0.005554984055138323,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,0.48627,0.48701,0.0015217883069076343,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,0.48627,0.48797,0.0034960001645176764,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,0.48627,0.49301,0.013860612416970008,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,22.03,22.085,0.0024965955515205973,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,22.03,21.915,-0.005220154334997784,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,22.03,24.172,0.09723104857013154,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,152.95,152.78,-0.0011114743380188363,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,152.95,153.01,0.0003922850604773931,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,152.95,150.22,-0.017848970251716167,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,6.992e-06,7.037e-06,0.0064359267734552805,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,6.992e-06,6.975e-06,-0.0024313501144165306,False
CONSENSUS_FLOW_RISK_OFF,C2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,6.992e-06,6.925e-06,-0.009582379862700274,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,26863.7,26891.2,0.0010236862383066203,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,26863.7,27044.0,0.006711659227879974,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,26863.7,28514.0,0.061432341784638744,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,1555.36,1555.83,0.0003021808455920816,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,1555.36,1560.49,0.00329827178273856,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,1555.36,1564.0,0.005554984055138323,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,0.48627,0.48701,0.0015217883069076343,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,0.48627,0.48797,0.0034960001645176764,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,0.48627,0.49301,0.013860612416970008,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,22.03,22.085,0.0024965955515205973,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,22.03,21.915,-0.005220154334997784,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,22.03,24.172,0.09723104857013154,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,152.95,152.78,-0.0011114743380188363,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,152.95,153.01,0.0003922850604773931,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,152.95,150.22,-0.017848970251716167,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,61.93,61.793,-0.0022121750363313097,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,61.93,61.837,-0.0015016954626190238,False
CONSENSUS_FLOW_RISK_OFF,D2,ROBUSTNESS_2023,LTC-USDT,8,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,61.93,61.912,-0.00029065073470047054,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,26863.7,26891.2,0.0010236862383066203,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,26863.7,27044.0,0.006711659227879974,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,BTC-USDT,1,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,26863.7,28514.0,0.061432341784638744,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,1555.36,1555.83,0.0003021808455920816,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,1555.36,1560.49,0.00329827178273856,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,ETH-USDT,2,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,1555.36,1564.0,0.005554984055138323,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,0.48627,0.48701,0.0015217883069076343,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,0.48627,0.48797,0.0034960001645176764,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XRP-USDT,3,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,0.48627,0.49301,0.013860612416970008,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,22.03,22.085,0.0024965955515205973,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,22.03,21.915,-0.005220154334997784,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SOL-USDT,4,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,22.03,24.172,0.09723104857013154,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,152.95,152.78,-0.0011114743380188363,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,152.95,153.01,0.0003922850604773931,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,XMR-USDT,5,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,152.95,150.22,-0.017848970251716167,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,6,2023-10-15 03:00:00+00:00,6.992e-06,7.037e-06,0.0064359267734552805,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,24,2023-10-15 21:00:00+00:00,6.992e-06,6.975e-06,-0.0024313501144165306,False
CONSENSUS_FLOW_RISK_OFF,E2,ROBUSTNESS_2023,SHIB-USDT,6,2023-10-14 20:00:00+00:00,2023-10-14 21:00:00+00:00,72,2023-10-17 21:00:00+00:00,6.992e-06,6.925e-06,-0.009582379862700274,False
