asset,week,entered_top6,entered_top10,classification_flags,max_day_share,turnover_stability,pre_entry_volume,post_entry_volume,volume_change_ratio,relative_to_btc_volume,relative_to_eth_volume,valid_day_count,zero_volume_days,max_jump_ratio,nonzero_activity_weeks,notes
COMP-USDT,2024-11-25T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.192058156011876,0.9044494171606313,,,,0.00040085450143135685,0.0005273468145428746,28,0,5.379413436500843,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COMP-USDT,2024-12-02T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.139251508158004,0.5935086276055618,,,,0.0005562295900009749,0.0007861902670440803,28,0,2.988985775041917,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COMP-USDT,2024-12-09T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,38.38596062941741,2.3928641119309892,,,,0.0007039621770815214,0.0010738801684117337,28,0,40.45145361345252,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COMP-USDT,2024-12-16T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,23.80853003746358,1.902095628897963,,,,0.0014061569480345788,0.0019059078378946747,28,0,28.213653495658175,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COMP-USDT,2024-12-23T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,18.597035837618535,1.733627084135946,,,,0.0018076166222038379,0.0022130324164144105,28,0,17.52925489910206,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COMP-USDT,2024-12-30T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,18.597035837618535,1.8290982194301701,,,,0.0020436389072405223,0.0022324959247527133,28,0,17.52925489910206,223,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-09-09T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,11.271827323656495,1.170861320042267,,,,0.0009128464491728368,0.002141698357310585,28,0,9.923744133027345,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-09-16T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,8.210869069766234,1.0494888894112764,,,,0.0007554701847786177,0.0019791025839156567,28,0,8.15747632090029,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-09-23T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,8.600865412892812,1.051379169993274,,,,0.0013596720578131231,0.0031821965998463176,28,0,8.657531147264685,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-09-30T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,14.1464784165491,1.169374709894391,,,,0.002736228756814953,0.006518739010209117,28,0,14.054488230977451,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-10-07T00:00:00+00:00,false,true,EXTREME_SINGLE_DAY_CONCENTRATION,15.436084713348281,1.2652072702115427,,,,0.0056552078671525535,0.012957995504563771,28,0,15.295269256458036,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-10-14T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,22.82222376410555,1.3580681102472623,,,,0.005090355677521566,0.01081070113640884,28,0,22.446974279060328,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-10-21T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,26.761354011331374,1.9922880409801342,,,,0.004821581355632469,0.010637857158499131,28,0,28.39090997085679,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-10-28T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,9.538246290413431,1.089828386386446,,,,0.004667210811573854,0.010650694381346672,28,0,9.487232912773417,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-11-04T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.681274258496414,0.8997964637478706,,,,0.007452858815511957,0.017383975489462505,28,0,5.793538237104887,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-11-11T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.773443095272078,0.6466970219738426,,,,0.015656475293203895,0.040238824297712084,28,0,2.7791287966097418,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-11-18T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.834667724707433,0.5419334462617664,,,,0.013953242375255198,0.040911552960836685,28,0,2.7791287966097418,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-11-25T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.3663660231739212,0.33963672186644633,,,,0.014415833913376759,0.04201665157639771,28,0,1.3783553290333204,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-12-02T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.4170561653352831,0.31558905052527686,,,,0.013900158749385817,0.04084417162052077,28,0,1.3944086120731154,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-12-09T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,12.833996906165323,1.5373568621181517,,,,0.013918853592289018,0.041361505972740256,28,0,12.62888250378022,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-12-16T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,10.907575436043993,1.3299936378654988,,,,0.01687001763975799,0.058288371715773085,28,0,10.822901925742105,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-12-23T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,11.540214596656417,1.351276658111828,,,,0.0165741174711964,0.059056407005800296,28,0,12.359359521955783,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2019-12-30T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,10.446919515869638,1.2680390976000577,,,,0.02242546678608662,0.07002894810528061,28,0,10.3440193707096,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-01-06T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.046100833532797,0.4646041095410171,,,,0.02313093041728245,0.06878761832564285,28,0,2.025833832125906,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-01-13T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.578904011669986,0.5459708266658048,,,,0.019587026460763258,0.05393279899611272,28,0,2.6622252584372963,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-01-20T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.3575136469925053,0.48399498568418137,,,,0.013835316776126606,0.04691387450664461,28,0,2.445758767491147,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-01-27T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.4314704774364548,0.39068167863787967,,,,0.01807079226531037,0.05751713650592868,28,0,1.4398696012095629,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-02-03T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.4980251324198242,0.31942866438591316,,,,0.01615646085576513,0.049406357403958254,28,0,1.4708989492711946,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-02-10T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.551507846559043,0.2617751109115884,,,,0.015730308924575324,0.04101572070530372,28,0,1.5777005529628618,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-02-17T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.169343875710807,0.3635742817413844,,,,0.015009716812847655,0.039541012966429104,28,0,2.17603062939213,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-02-24T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.153106246250563,0.40321039627952926,,,,0.013725970457680125,0.024806087865434746,28,0,2.143599107202695,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-03-02T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,11.043032198278302,1.3227423424231206,,,,0.01399234273697969,0.02079003089650489,28,0,11.091052615967369,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-03-09T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,10.160326090629097,1.2375230814566602,,,,0.01589558086012651,0.02175592127113147,28,0,10.100824814448753,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-03-16T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,10.48601553988543,1.2566440567326562,,,,0.015064618285542432,0.020816793337689724,28,0,10.220532533185883,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-03-23T00:00:00+00:00,false,false,EXTREME_SINGLE_DAY_CONCENTRATION,12.291510100696328,1.4302846215589575,,,,0.01151528614135966,0.02061181286633063,28,0,12.280400647166761,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-03-30T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.230278984303455,0.7553703400348553,,,,0.006836653377179161,0.01695969295242699,28,0,4.108747410204057,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-04-06T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.8492789323047916,0.7110814208388399,,,,0.004255681399709805,0.013322233384387646,28,0,3.64865316845116,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-04-13T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.4170258945764713,0.5364265710578163,,,,0.0029428138596512767,0.011323433409921185,28,0,2.3791428869396816,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-04-20T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.959681874334122,0.5696830611826031,,,,0.0021939669473006918,0.00886082339817919,28,0,2.846302866873154,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-04-27T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.959681874334122,0.5620015993661212,,,,0.0026195881196028566,0.008204184414184428,28,0,2.846302866873154,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-05-04T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.5499958152847917,0.5100634094584574,,,,0.0025164280414114904,0.0057403034268985785,28,0,2.4873875083161563,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-05-11T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.669829049256142,0.4926224156792977,,,,0.0020308462240332657,0.005229621578629447,28,0,2.6247903673911614,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-05-18T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.6203061566322305,0.5324422661979581,,,,0.0011314049337473066,0.004984010021394781,28,0,2.6158372414580953,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-05-25T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.8698580588347724,0.558230745588555,,,,0.0009762468113322834,0.004371548463481154,28,0,2.7754290180726366,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-06-01T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.1838401477665648,0.4358279368346232,,,,0.0010386480677775352,0.004420566759006463,28,0,2.1119836565730017,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-06-08T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.3069560110469047,0.474803766050577,,,,0.0011098361554762422,0.0036398608587799573,28,0,2.269759904729393,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-06-15T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.302692015256703,0.5430672322096679,,,,0.001308346915853665,0.003908049425216754,28,0,3.2494412021743426,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-06-22T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.545204135924963,0.6257797907506552,,,,0.0012789037338429724,0.003728436577239802,28,0,3.7548669428164936,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-06-29T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.0675548631368548,0.6077390630132892,,,,0.001489269906359286,0.004044008904935493,28,0,3.10991969989846,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-07-06T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.240749114226204,0.5840509937704367,,,,0.0016415047407737744,0.004317844230825831,28,0,3.10991969989846,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-07-13T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.329631637810058,0.7267075452571076,,,,0.0017620789733087088,0.004383013870332999,28,0,5.506443593477063,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-07-20T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.275193549857507,0.6174574172726027,,,,0.002313384073426046,0.005054562500504078,28,0,4.127945290626644,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-07-27T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,7.277217755359563,0.9750571774141322,,,,0.002889568054140785,0.006227076521053912,28,0,7.303168698042754,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-08-03T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.425286393296097,0.7286508785108562,,,,0.003556555705529627,0.0071637206245167276,28,0,4.405783113414558,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-08-10T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.773764120573003,0.6257608265965936,,,,0.003862545315943649,0.005696097270822819,28,0,2.935128375423294,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-08-17T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.1567984828539877,0.4903602473906654,,,,0.0040876691630789014,0.0060482475788677156,28,0,2.126136433806538,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-08-24T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.2337723670062215,0.46099941940245087,,,,0.0036346479158239973,0.005320274040467475,28,0,2.1883578573554026,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-08-31T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.2337723670062215,0.42950659129504454,,,,0.0039256020337376735,0.005654474562882928,28,0,2.281111778394675,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-09-07T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.4630111644437345,0.42120879055532,,,,0.004509377955740596,0.006707802630990851,28,0,2.5734700454654145,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-09-14T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.658441107749401,0.4415890036824232,,,,0.004355373555113292,0.005906092197608074,28,0,2.64330639956781,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-09-21T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.0690258434824362,0.5326281265412542,,,,0.004431454461428122,0.005461623464520535,28,0,2.9304620050157646,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-09-28T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.88497782576397,0.6277746031568894,,,,0.004086179971204428,0.004314532620707411,28,0,3.88429317327374,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-10-05T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.2502684452833477,0.4849849135454567,,,,0.00403433016866996,0.004079225673916788,28,0,2.2390870728597068,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-10-12T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.4571476772092824,0.48173914556670805,,,,0.0038682545624397846,0.006720586943815359,28,0,2.422435075487559,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-10-19T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.935365742718483,0.5584223890634946,,,,0.0039024297997675597,0.006837973049200629,28,0,2.8659572966276476,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-10-26T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.216135011228788,0.6296738215023,,,,0.004072688440023971,0.008617036123987846,28,0,3.3157266012146502,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-11-02T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.505421262524796,0.7199020481729139,,,,0.003386994562168386,0.00737713970546942,28,0,4.503784722653561,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-11-09T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.505421262524796,0.7336373686062126,,,,0.0022745761289959493,0.006121683806507229,28,0,4.507058992167066,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-11-16T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.097547676190823,0.814726122184863,,,,0.0016611920523971664,0.005110786776636592,28,0,5.000871489718227,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-11-23T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.593155610204156,0.7609109250115461,,,,0.0014113750427851757,0.004367927448321838,28,0,6.053286316502923,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-11-30T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.904735543706219,0.8453709296236411,,,,0.0015398500936703353,0.004165233924383712,28,0,6.2329080778492285,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-12-07T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.113490991390765,0.780915788778803,,,,0.0018233758322018447,0.00419906922707017,28,0,4.904129348840238,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-12-14T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.541403714093718,0.6890514130834293,,,,0.0021784919531849033,0.004248601424082018,28,0,4.427455529671356,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-12-21T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.5492387203343028,0.5970012893286736,,,,0.002963665387531568,0.005475502243611203,28,0,3.5989830589708087,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2020-12-28T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.4688818338612797,0.47827304710260726,,,,0.0028646785731279603,0.006671548588308188,28,0,2.505871014267394,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-01-04T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.085341299650371,0.4101758737117531,,,,0.0026123044628349823,0.007706884204278539,28,0,2.1622163289871423,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-01-11T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.291729408329721,0.4040604144205618,,,,0.00220639091460289,0.006153239196266395,28,0,2.30096488558681,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-01-18T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.188306551323284,0.4125812541601577,,,,0.001250320301398493,0.003569685640776435,28,0,2.201833914694563,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-01-25T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.4470247104756524,0.44105946656387324,,,,0.0014630688959115976,0.003311007244202236,28,0,2.4424541043807717,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-02-01T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.193561292291146,0.36578230619196506,,,,0.0016056840657025899,0.002890814848934528,28,0,2.244845606429628,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-02-08T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,1.9774048376015534,0.34421747509828976,,,,0.002341961902522195,0.003914633321151599,28,0,1.9991137756453723,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-02-15T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.9529110100985294,0.6138772883506736,,,,0.0030124980946518456,0.004992523322939436,28,0,3.979867194729508,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-02-22T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,5.257380453440978,0.773105530867393,,,,0.0034361592670742354,0.006579674146237009,28,0,5.76292253371062,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-03-01T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.4496504232087415,0.6492383742929235,,,,0.004958660812645836,0.010983934292958695,28,0,3.5264999582383565,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-03-08T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.3487801365243017,0.4979730691439481,,,,0.006906445975456008,0.017105807867888196,28,0,2.387852379846317,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-03-15T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,4.203794849091935,0.6889381246722756,,,,0.009094086231863965,0.021439154166596572,28,0,4.229747486764562,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-03-22T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.5173452286375237,0.6108880881301256,,,,0.010346418416537067,0.025623247078688842,28,0,3.4461935319027095,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-03-29T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,3.186312115230668,0.5972745110333957,,,,0.010767660685499865,0.029878713146862745,28,0,3.0635818381126314,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
COTI-USDT,2021-04-05T00:00:00+00:00,false,false,VOLUME_PATTERN_PLAUSIBLE,2.9748388484403026,0.5006508615356788,,,,0.010255976301430087,0.030691583319150634,28,0,2.9160541665654534,278,daily_quote_turnover_only; post_2024_rows_excluded; scope_asset=True; intraday_data_available=false; ranges_observed=28
