family_id,control_trade_id,decision_time,universe_id,period_id,pair,entry_time,control_exit_time,entry_price,holding_age_hours,remaining_control_hours,entry_relative_close_return,mfe_return,mae_return,path_position,retained_mfe_fraction,last_12_completed_closes_above_entry_count,last_12_completed_closes_below_entry_count,event_id
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,2023-03-31 15:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,55,113,0.011578370053570763,0.019234498002869582,-0.023317396916497146,0.8200755110011735,0.6019585253456261,2,10,934
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,2023-03-31 15:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,55,113,0.011578370053570763,0.019234498002869582,-0.023317396916497146,0.8200755110011735,0.6019585253456261,2,10,935
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,2023-03-31 21:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,61,107,0.013373294406373137,0.023317396916497257,-0.023317396916497146,0.7867664528391545,0.57353290567831,8,4,936
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,2023-03-31 21:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,61,107,0.013373294406373137,0.023317396916497257,-0.023317396916497146,0.7867664528391545,0.57353290567831,8,4,937
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,2023-03-31 21:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,61,107,0.013373294406373137,0.023317396916497257,-0.023317396916497146,0.7867664528391545,0.57353290567831,8,4,938
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,2023-04-01 00:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,64,104,0.011816585322615536,0.023317396916497257,-0.023317396916497146,0.753385602280827,0.506771204561655,11,1,939
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,2023-04-01 00:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,64,104,0.011816585322615536,0.023317396916497257,-0.023317396916497146,0.753385602280827,0.506771204561655,11,1,940
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,2023-04-01 00:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,64,104,0.011816585322615536,0.023317396916497257,-0.023317396916497146,0.753385602280827,0.506771204561655,11,1,941
UNRECOVERED_ENTRY_FAILURE,79,2023-04-01 18:00:00+00:00,C2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,942
ADVERSE_PATH_DOMINANCE,79,2023-04-01 18:00:00+00:00,C2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,943
UNRECOVERED_ENTRY_FAILURE,248,2023-04-01 18:00:00+00:00,D2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,944
ADVERSE_PATH_DOMINANCE,248,2023-04-01 18:00:00+00:00,D2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,945
UNRECOVERED_ENTRY_FAILURE,420,2023-04-01 18:00:00+00:00,E2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,946
ADVERSE_PATH_DOMINANCE,420,2023-04-01 18:00:00+00:00,E2,ROBUSTNESS_2023,OP-USDT,2023-03-31 01:00:00+00:00,2023-04-03 01:00:00+00:00,2.301,41,31,-0.026075619295958252,0.02042590178183379,-0.036940460669274255,0.1893939393939409,-1.276595744680862,0,12,947
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-02 14:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,27,141,0.014570269273330938,0.06768720029509412,-0.008668388048690523,0.30434782608695715,0.21525885558583183,12,0,948
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-02 14:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,27,141,0.014570269273330938,0.06768720029509412,-0.008668388048690523,0.30434782608695715,0.21525885558583183,12,0,949
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-02 14:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,27,141,0.014570269273330938,0.06768720029509412,-0.008668388048690523,0.30434782608695715,0.21525885558583183,12,0,950
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-02 22:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,35,133,0.0035042419771302846,0.06768720029509412,-0.011988196237550763,0.1944444444444457,0.05177111716621359,11,1,951
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-02 22:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,35,133,0.0035042419771302846,0.06768720029509412,-0.011988196237550763,0.1944444444444457,0.05177111716621359,11,1,952
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-02 22:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,35,133,0.0035042419771302846,0.06768720029509412,-0.011988196237550763,0.1944444444444457,0.05177111716621359,11,1,953
ADVERSE_PATH_DOMINANCE,76,2023-04-03 03:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,115,53,-0.018519852195735265,0.023317396916497257,-0.023505753175741884,0.10648367250355127,-0.7942504157757125,1,11,954
ADVERSE_PATH_DOMINANCE,245,2023-04-03 03:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,115,53,-0.018519852195735265,0.023317396916497257,-0.023505753175741884,0.10648367250355127,-0.7942504157757125,1,11,955
ADVERSE_PATH_DOMINANCE,417,2023-04-03 03:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,115,53,-0.018519852195735265,0.023317396916497257,-0.023505753175741884,0.10648367250355127,-0.7942504157757125,1,11,956
UNRECOVERED_ENTRY_FAILURE,76,2023-04-03 04:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,116,52,-0.016641829493266203,0.023317396916497257,-0.023505753175741884,0.14659252247988683,-0.7137087194107832,0,12,957
UNRECOVERED_ENTRY_FAILURE,245,2023-04-03 04:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,116,52,-0.016641829493266203,0.023317396916497257,-0.023505753175741884,0.14659252247988683,-0.7137087194107832,0,12,958
UNRECOVERED_ENTRY_FAILURE,417,2023-04-03 04:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,116,52,-0.016641829493266203,0.023317396916497257,-0.023505753175741884,0.14659252247988683,-0.7137087194107832,0,12,959
UNRECOVERED_ENTRY_FAILURE,80,2023-04-03 10:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,47,121,-0.0017521209885650313,0.06768720029509412,-0.03319808188860196,0.31170018281535683,-0.025885558583105154,0,12,960
UNRECOVERED_ENTRY_FAILURE,249,2023-04-03 10:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,47,121,-0.0017521209885650313,0.06768720029509412,-0.03319808188860196,0.31170018281535683,-0.025885558583105154,0,12,961
UNRECOVERED_ENTRY_FAILURE,421,2023-04-03 10:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,47,121,-0.0017521209885650313,0.06768720029509412,-0.03319808188860196,0.31170018281535683,-0.025885558583105154,0,12,962
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-03 12:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,49,119,9.221689413507761e-05,0.06768720029509412,-0.03319808188860196,0.3299817184643513,0.0013623978201645515,1,11,963
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-03 12:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,49,119,9.221689413507761e-05,0.06768720029509412,-0.03319808188860196,0.3299817184643513,0.0013623978201645515,1,11,964
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-03 12:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,49,119,9.221689413507761e-05,0.06768720029509412,-0.03319808188860196,0.3299817184643513,0.0013623978201645515,1,11,965
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,80,2023-04-03 19:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,56,112,0.046938399114717866,0.06768720029509412,-0.03319808188860196,0.7943327239488117,0.6934604904632155,2,10,966
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,249,2023-04-03 19:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,56,112,0.046938399114717866,0.06768720029509412,-0.03319808188860196,0.7943327239488117,0.6934604904632155,2,10,967
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,421,2023-04-03 19:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,56,112,0.046938399114717866,0.06768720029509412,-0.03319808188860196,0.7943327239488117,0.6934604904632155,2,10,968
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,2023-04-03 20:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,132,36,0.014736107340908244,0.023317396916497257,-0.023505753175741884,0.8167297681022245,0.6319790924210036,5,7,969
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,2023-04-03 20:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,132,36,0.014736107340908244,0.023317396916497257,-0.023505753175741884,0.8167297681022245,0.6319790924210036,5,7,970
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,2023-04-03 20:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,132,36,0.014736107340908244,0.023317396916497257,-0.023505753175741884,0.8167297681022245,0.6319790924210036,5,7,971
ADVERSE_PATH_DOMINANCE,76,2023-04-03 22:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,134,34,-0.013822025494573564,0.023317396916497257,-0.023505753175741884,0.20681495504022873,-0.5927773818008975,5,7,972
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-03 22:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,59,109,0.008022869789745313,0.07405016599040959,-0.03319808188860196,0.3843508168529642,0.10834371108343462,5,7,973
ADVERSE_PATH_DOMINANCE,245,2023-04-03 22:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,134,34,-0.013822025494573564,0.023317396916497257,-0.023505753175741884,0.20681495504022873,-0.5927773818008975,5,7,974
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-03 22:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,59,109,0.008022869789745313,0.07405016599040959,-0.03319808188860196,0.3843508168529642,0.10834371108343462,5,7,975
ADVERSE_PATH_DOMINANCE,417,2023-04-03 22:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-29 08:00:00+00:00,2023-04-05 08:00:00+00:00,1805.09,134,34,-0.013822025494573564,0.023317396916497257,-0.023505753175741884,0.20681495504022873,-0.5927773818008975,5,7,976
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-03 22:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,59,109,0.008022869789745313,0.07405016599040959,-0.03319808188860196,0.3843508168529642,0.10834371108343462,5,7,977
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-06 04:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,113,55,0.016691257838435947,0.07405016599040959,-0.03319808188860196,0.46517626827170977,0.22540473225404614,12,0,978
ADVERSE_PATH_DOMINANCE,81,2023-04-06 04:00:00+00:00,C2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,26,46,-0.02109551454134806,0.004402026118921043,-0.029470185960294493,0.24724312068432192,-4.7922283901665415,0,12,979
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-06 04:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,113,55,0.016691257838435947,0.07405016599040959,-0.03319808188860196,0.46517626827170977,0.22540473225404614,12,0,980
ADVERSE_PATH_DOMINANCE,250,2023-04-06 04:00:00+00:00,D2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,26,46,-0.02109551454134806,0.004402026118921043,-0.029470185960294493,0.24724312068432192,-4.7922283901665415,0,12,981
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-06 04:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,113,55,0.016691257838435947,0.07405016599040959,-0.03319808188860196,0.46517626827170977,0.22540473225404614,12,0,982
ADVERSE_PATH_DOMINANCE,422,2023-04-06 04:00:00+00:00,E2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,26,46,-0.02109551454134806,0.004402026118921043,-0.029470185960294493,0.24724312068432192,-4.7922283901665415,0,12,983
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-06 06:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,115,53,0.016967908520840957,0.07405016599040959,-0.03319808188860196,0.4677558039552867,0.22914072229140595,12,0,984
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-06 06:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,115,53,0.016967908520840957,0.07405016599040959,-0.03319808188860196,0.4677558039552867,0.22914072229140595,12,0,985
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-06 06:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,115,53,0.016967908520840957,0.07405016599040959,-0.03319808188860196,0.4677558039552867,0.22914072229140595,12,0,986
ADVERSE_PATH_DOMINANCE,81,2023-04-06 07:00:00+00:00,C2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,29,43,-0.021346859410945385,0.004402026118921043,-0.029470185960294493,0.2398227352365243,-4.84932593180015,0,12,987
ADVERSE_PATH_DOMINANCE,250,2023-04-06 07:00:00+00:00,D2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,29,43,-0.021346859410945385,0.004402026118921043,-0.029470185960294493,0.2398227352365243,-4.84932593180015,0,12,988
ADVERSE_PATH_DOMINANCE,422,2023-04-06 07:00:00+00:00,E2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,29,43,-0.021346859410945385,0.004402026118921043,-0.029470185960294493,0.2398227352365243,-4.84932593180015,0,12,989
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-06 09:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,118,50,0.013094798967170806,0.07405016599040959,-0.03319808188860196,0.4316423043852101,0.17683686176836855,12,0,990
ADVERSE_PATH_DOMINANCE,81,2023-04-06 09:00:00+00:00,C2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,31,41,-0.025630194897001024,0.004402026118921043,-0.029470185960294493,0.11336699989693738,-5.822363203806502,0,12,991
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-06 09:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,118,50,0.013094798967170806,0.07405016599040959,-0.03319808188860196,0.4316423043852101,0.17683686176836855,12,0,992
ADVERSE_PATH_DOMINANCE,250,2023-04-06 09:00:00+00:00,D2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,31,41,-0.025630194897001024,0.004402026118921043,-0.029470185960294493,0.11336699989693738,-5.822363203806502,0,12,993
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-06 09:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,118,50,0.013094798967170806,0.07405016599040959,-0.03319808188860196,0.4316423043852101,0.17683686176836855,12,0,994
ADVERSE_PATH_DOMINANCE,422,2023-04-06 09:00:00+00:00,E2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,31,41,-0.025630194897001024,0.004402026118921043,-0.029470185960294493,0.11336699989693738,-5.822363203806502,0,12,995
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-06 20:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,129,39,0.014846919955735949,0.07405016599040959,-0.03319808188860196,0.4479793637145312,0.2004981320049817,12,0,996
ADVERSE_PATH_DOMINANCE,81,2023-04-06 20:00:00+00:00,C2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,42,30,-0.023699726662454346,0.004402026118921043,-0.0328668326008259,0.2459722742600206,-5.383822363203801,0,12,997
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-06 20:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,129,39,0.014846919955735949,0.07405016599040959,-0.03319808188860196,0.4479793637145312,0.2004981320049817,12,0,998
ADVERSE_PATH_DOMINANCE,250,2023-04-06 20:00:00+00:00,D2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,42,30,-0.023699726662454346,0.004402026118921043,-0.0328668326008259,0.2459722742600206,-5.383822363203801,0,12,999
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-06 20:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,129,39,0.014846919955735949,0.07405016599040959,-0.03319808188860196,0.4479793637145312,0.2004981320049817,12,0,1000
ADVERSE_PATH_DOMINANCE,422,2023-04-06 20:00:00+00:00,E2,ROBUSTNESS_2023,BTC-USDT,2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,28645.9,42,30,-0.023699726662454346,0.004402026118921043,-0.0328668326008259,0.2459722742600206,-5.383822363203801,0,12,1001
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-06 22:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,131,37,0.008668388048690412,0.07405016599040959,-0.03319808188860196,0.39036973344797765,0.11706102117060851,12,0,1002
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-06 22:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,131,37,0.008668388048690412,0.07405016599040959,-0.03319808188860196,0.39036973344797765,0.11706102117060851,12,0,1003
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-06 22:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,131,37,0.008668388048690412,0.07405016599040959,-0.03319808188860196,0.39036973344797765,0.11706102117060851,12,0,1004
PROFIT_GIVEBACK_FROM_PATH_PEAK,80,2023-04-07 11:00:00+00:00,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,144,24,0.002950940612320263,0.07405016599040959,-0.03319808188860196,0.3370593293207224,0.039850560398506686,11,1,1005
PROFIT_GIVEBACK_FROM_PATH_PEAK,249,2023-04-07 11:00:00+00:00,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,144,24,0.002950940612320263,0.07405016599040959,-0.03319808188860196,0.3370593293207224,0.039850560398506686,11,1,1006
PROFIT_GIVEBACK_FROM_PATH_PEAK,421,2023-04-07 11:00:00+00:00,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-01 11:00:00+00:00,2023-04-08 11:00:00+00:00,1.0844e-05,144,24,0.002950940612320263,0.07405016599040959,-0.03319808188860196,0.3370593293207224,0.039850560398506686,11,1,1007
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,84,2023-04-11 01:00:00+00:00,C2,ROBUSTNESS_2023,OP-USDT,2023-04-10 00:00:00+00:00,2023-04-13 00:00:00+00:00,2.313,25,47,0.024210981409424903,0.025507998270644094,-0.03891050583657596,0.9798657718120806,0.9491525423728814,1,10,1008
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,253,2023-04-11 01:00:00+00:00,D2,ROBUSTNESS_2023,OP-USDT,2023-04-10 00:00:00+00:00,2023-04-13 00:00:00+00:00,2.313,25,47,0.024210981409424903,0.025507998270644094,-0.03891050583657596,0.9798657718120806,0.9491525423728814,1,10,1009
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,425,2023-04-11 01:00:00+00:00,E2,ROBUSTNESS_2023,OP-USDT,2023-04-10 00:00:00+00:00,2023-04-13 00:00:00+00:00,2.313,25,47,0.024210981409424903,0.025507998270644094,-0.03891050583657596,0.9798657718120806,0.9491525423728814,1,10,1010
PROFIT_GIVEBACK_FROM_PATH_PEAK,85,2023-04-11 21:00:00+00:00,C2,ROBUSTNESS_2023,DOGE-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,0.08393,27,141,0.0034552603359943035,0.02192303109734306,-0.005838198498749003,0.33476394849785557,0.1576086956521747,12,0,1011
PROFIT_GIVEBACK_FROM_PATH_PEAK,86,2023-04-11 21:00:00+00:00,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,1882.71,27,141,0.00605510142294885,0.028889207578437492,-0.0023370566895593026,0.26875318931791387,0.20959735245449565,12,0,1012
PROFIT_GIVEBACK_FROM_PATH_PEAK,254,2023-04-11 21:00:00+00:00,D2,ROBUSTNESS_2023,DOGE-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,0.08393,27,141,0.0034552603359943035,0.02192303109734306,-0.005838198498749003,0.33476394849785557,0.1576086956521747,12,0,1013
PROFIT_GIVEBACK_FROM_PATH_PEAK,255,2023-04-11 21:00:00+00:00,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,1882.71,27,141,0.00605510142294885,0.028889207578437492,-0.0023370566895593026,0.26875318931791387,0.20959735245449565,12,0,1014
PROFIT_GIVEBACK_FROM_PATH_PEAK,426,2023-04-11 21:00:00+00:00,E2,ROBUSTNESS_2023,DOGE-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,0.08393,27,141,0.0034552603359943035,0.02192303109734306,-0.005838198498749003,0.33476394849785557,0.1576086956521747,12,0,1015
PROFIT_GIVEBACK_FROM_PATH_PEAK,427,2023-04-11 21:00:00+00:00,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-10 18:00:00+00:00,2023-04-17 18:00:00+00:00,1882.71,27,141,0.00605510142294885,0.028889207578437492,-0.0023370566895593026,0.26875318931791387,0.20959735245449565,12,0,1016
