event_id,family_id,control_trade_id,universe_id,period_id,pair,decision_time,horizon_hours,exit_time,entry_open,exit_open,forward_return
903,ADVERSE_PATH_DOMINANCE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,48,2023-04-01 19:00:00+00:00,1770.35,1816.56,0.026102183184116168
904,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,6,2023-03-31 01:00:00+00:00,27841.6,28027.5,0.006677058789724688
904,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,24,2023-03-31 19:00:00+00:00,27841.6,28333.5,0.017667806447905443
905,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,6,2023-03-31 01:00:00+00:00,1770.35,1793.59,0.013127347699607439
905,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,24,2023-03-31 19:00:00+00:00,1770.35,1825.39,0.03108989747789992
905,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,48,2023-04-01 19:00:00+00:00,1770.35,1816.56,0.026102183184116168
906,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,6,2023-03-31 01:00:00+00:00,27841.6,28027.5,0.006677058789724688
906,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,24,2023-03-31 19:00:00+00:00,27841.6,28333.5,0.017667806447905443
907,ADVERSE_PATH_DOMINANCE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,6,2023-03-31 01:00:00+00:00,1770.35,1793.59,0.013127347699607439
907,ADVERSE_PATH_DOMINANCE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,24,2023-03-31 19:00:00+00:00,1770.35,1825.39,0.03108989747789992
907,ADVERSE_PATH_DOMINANCE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 19:00:00+00:00,48,2023-04-01 19:00:00+00:00,1770.35,1816.56,0.026102183184116168
908,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,6,2023-03-31 01:00:00+00:00,27841.6,28027.5,0.006677058789724688
908,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-30 19:00:00+00:00,24,2023-03-31 19:00:00+00:00,27841.6,28333.5,0.017667806447905443
909,UNRECOVERED_ENTRY_FAILURE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,6,2023-03-31 03:00:00+00:00,1781.81,1802.34,0.011521991682614807
909,UNRECOVERED_ENTRY_FAILURE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,24,2023-03-31 21:00:00+00:00,1781.81,1829.15,0.02656848934510414
909,UNRECOVERED_ENTRY_FAILURE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,48,2023-04-01 21:00:00+00:00,1781.81,1814.88,0.018559779101026574
910,UNRECOVERED_ENTRY_FAILURE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,6,2023-03-31 03:00:00+00:00,1781.81,1802.34,0.011521991682614807
910,UNRECOVERED_ENTRY_FAILURE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,24,2023-03-31 21:00:00+00:00,1781.81,1829.15,0.02656848934510414
910,UNRECOVERED_ENTRY_FAILURE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,48,2023-04-01 21:00:00+00:00,1781.81,1814.88,0.018559779101026574
911,UNRECOVERED_ENTRY_FAILURE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,6,2023-03-31 03:00:00+00:00,1781.81,1802.34,0.011521991682614807
911,UNRECOVERED_ENTRY_FAILURE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,24,2023-03-31 21:00:00+00:00,1781.81,1829.15,0.02656848934510414
911,UNRECOVERED_ENTRY_FAILURE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-30 21:00:00+00:00,48,2023-04-01 21:00:00+00:00,1781.81,1814.88,0.018559779101026574
912,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,20.423,20.565,0.006952945208833272
912,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,20.423,21.388,0.0472506487783384
913,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,27896.2,28182.2,0.010252292426925491
913,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,27896.2,28568.9,0.02411439550906569
914,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,20.423,20.565,0.006952945208833272
914,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,20.423,21.388,0.0472506487783384
915,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,27896.2,28182.2,0.010252292426925491
915,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,27896.2,28568.9,0.02411439550906569
916,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,20.423,20.565,0.006952945208833272
916,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,20.423,21.388,0.0472506487783384
917,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,6,2023-03-31 06:00:00+00:00,27896.2,28182.2,0.010252292426925491
917,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 00:00:00+00:00,24,2023-04-01 00:00:00+00:00,27896.2,28568.9,0.02411439550906569
918,UNRECOVERED_ENTRY_FAILURE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,6,2023-03-31 09:00:00+00:00,28154.8,27741.9,-0.014665350135678379
918,UNRECOVERED_ENTRY_FAILURE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,24,2023-04-01 03:00:00+00:00,28154.8,28610.1,0.016171310043047615
919,UNRECOVERED_ENTRY_FAILURE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,6,2023-03-31 09:00:00+00:00,28154.8,27741.9,-0.014665350135678379
919,UNRECOVERED_ENTRY_FAILURE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,24,2023-04-01 03:00:00+00:00,28154.8,28610.1,0.016171310043047615
920,UNRECOVERED_ENTRY_FAILURE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,6,2023-03-31 09:00:00+00:00,28154.8,27741.9,-0.014665350135678379
920,UNRECOVERED_ENTRY_FAILURE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 03:00:00+00:00,24,2023-04-01 03:00:00+00:00,28154.8,28610.1,0.016171310043047615
921,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,6,2023-03-31 10:00:00+00:00,20.522,20.287,-0.011451125621284475
921,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,24,2023-04-01 04:00:00+00:00,20.522,20.999,0.0232433486015009
922,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,6,2023-03-31 10:00:00+00:00,20.522,20.287,-0.011451125621284475
922,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,24,2023-04-01 04:00:00+00:00,20.522,20.999,0.0232433486015009
923,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,6,2023-03-31 10:00:00+00:00,20.522,20.287,-0.011451125621284475
923,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 04:00:00+00:00,24,2023-04-01 04:00:00+00:00,20.522,20.999,0.0232433486015009
924,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,20.438,20.318,-0.00587141598982277
924,ADVERSE_PATH_DOMINANCE,77,C2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,20.438,21.145,0.03459242587337319
925,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,28035.4,27930.5,-0.00374169799610502
925,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,28035.4,28568.5,0.01901524501166385
926,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,20.438,20.318,-0.00587141598982277
926,ADVERSE_PATH_DOMINANCE,246,D2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,20.438,21.145,0.03459242587337319
927,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,28035.4,27930.5,-0.00374169799610502
927,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,28035.4,28568.5,0.01901524501166385
928,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,20.438,20.318,-0.00587141598982277
928,ADVERSE_PATH_DOMINANCE,418,E2,ROBUSTNESS_2023,SOL-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,20.438,21.145,0.03459242587337319
929,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,6,2023-03-31 13:00:00+00:00,28035.4,27930.5,-0.00374169799610502
929,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 07:00:00+00:00,24,2023-04-01 07:00:00+00:00,28035.4,28568.5,0.01901524501166385
930,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,6,2023-03-31 15:00:00+00:00,27741.9,28371.0,0.022676889470439887
930,ADVERSE_PATH_DOMINANCE,78,C2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,24,2023-04-01 09:00:00+00:00,27741.9,28424.7,0.024612589620754077
931,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,6,2023-03-31 15:00:00+00:00,27741.9,28371.0,0.022676889470439887
931,ADVERSE_PATH_DOMINANCE,247,D2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,24,2023-04-01 09:00:00+00:00,27741.9,28424.7,0.024612589620754077
932,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,6,2023-03-31 15:00:00+00:00,27741.9,28371.0,0.022676889470439887
932,ADVERSE_PATH_DOMINANCE,419,E2,ROBUSTNESS_2023,BTC-USDT,2023-03-31 09:00:00+00:00,24,2023-04-01 09:00:00+00:00,27741.9,28424.7,0.024612589620754077
933,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,6,2023-03-31 21:00:00+00:00,1826.0,1829.15,0.0017250821467689192
933,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,24,2023-04-01 15:00:00+00:00,1826.0,1825.47,-0.00029025191675791095
933,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,48,2023-04-02 15:00:00+00:00,1826.0,1814.02,-0.006560788608981349
934,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,6,2023-03-31 21:00:00+00:00,1826.0,1829.15,0.0017250821467689192
934,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,24,2023-04-01 15:00:00+00:00,1826.0,1825.47,-0.00029025191675791095
934,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,48,2023-04-02 15:00:00+00:00,1826.0,1814.02,-0.006560788608981349
935,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,6,2023-03-31 21:00:00+00:00,1826.0,1829.15,0.0017250821467689192
935,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,24,2023-04-01 15:00:00+00:00,1826.0,1825.47,-0.00029025191675791095
935,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 15:00:00+00:00,48,2023-04-02 15:00:00+00:00,1826.0,1814.02,-0.006560788608981349
936,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,6,2023-04-01 03:00:00+00:00,1829.15,1833.63,0.0024492250498866497
936,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,24,2023-04-01 21:00:00+00:00,1829.15,1814.88,-0.007801437826312707
936,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,48,2023-04-02 21:00:00+00:00,1829.15,1781.54,-0.02602848317524542
937,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,6,2023-04-01 03:00:00+00:00,1829.15,1833.63,0.0024492250498866497
937,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,24,2023-04-01 21:00:00+00:00,1829.15,1814.88,-0.007801437826312707
937,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,48,2023-04-02 21:00:00+00:00,1829.15,1781.54,-0.02602848317524542
938,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,6,2023-04-01 03:00:00+00:00,1829.15,1833.63,0.0024492250498866497
938,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,24,2023-04-01 21:00:00+00:00,1829.15,1814.88,-0.007801437826312707
938,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-03-31 21:00:00+00:00,48,2023-04-02 21:00:00+00:00,1829.15,1781.54,-0.02602848317524542
939,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,6,2023-04-01 06:00:00+00:00,1826.42,1826.81,0.00021353248431354999
939,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,24,2023-04-02 00:00:00+00:00,1826.42,1823.15,-0.0017903877530907053
939,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,48,2023-04-03 00:00:00+00:00,1826.42,1793.65,-0.017942203874245832
940,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,6,2023-04-01 06:00:00+00:00,1826.42,1826.81,0.00021353248431354999
940,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,24,2023-04-02 00:00:00+00:00,1826.42,1823.15,-0.0017903877530907053
940,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,48,2023-04-03 00:00:00+00:00,1826.42,1793.65,-0.017942203874245832
941,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,6,2023-04-01 06:00:00+00:00,1826.42,1826.81,0.00021353248431354999
941,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,24,2023-04-02 00:00:00+00:00,1826.42,1823.15,-0.0017903877530907053
941,ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-01 00:00:00+00:00,48,2023-04-03 00:00:00+00:00,1826.42,1793.65,-0.017942203874245832
943,ADVERSE_PATH_DOMINANCE,79,C2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
943,ADVERSE_PATH_DOMINANCE,79,C2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
945,ADVERSE_PATH_DOMINANCE,248,D2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
945,ADVERSE_PATH_DOMINANCE,248,D2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
947,ADVERSE_PATH_DOMINANCE,420,E2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
947,ADVERSE_PATH_DOMINANCE,420,E2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
942,UNRECOVERED_ENTRY_FAILURE,79,C2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
942,UNRECOVERED_ENTRY_FAILURE,79,C2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
944,UNRECOVERED_ENTRY_FAILURE,248,D2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
944,UNRECOVERED_ENTRY_FAILURE,248,D2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
946,UNRECOVERED_ENTRY_FAILURE,420,E2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,6,2023-04-02 00:00:00+00:00,2.241,2.279,0.01695671575189639
946,UNRECOVERED_ENTRY_FAILURE,420,E2,ROBUSTNESS_2023,OP-USDT,2023-04-01 18:00:00+00:00,24,2023-04-02 18:00:00+00:00,2.241,2.208,-0.014725568942436373
948,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,6,2023-04-02 20:00:00+00:00,1.1005e-05,1.0916e-05,-0.008087233075874667
948,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,24,2023-04-03 14:00:00+00:00,1.1005e-05,1.0755e-05,-0.022716946842344488
948,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,48,2023-04-04 14:00:00+00:00,1.1005e-05,1.1437e-05,0.039254884143571145
949,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,6,2023-04-02 20:00:00+00:00,1.1005e-05,1.0916e-05,-0.008087233075874667
949,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,24,2023-04-03 14:00:00+00:00,1.1005e-05,1.0755e-05,-0.022716946842344488
949,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,48,2023-04-04 14:00:00+00:00,1.1005e-05,1.1437e-05,0.039254884143571145
950,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,6,2023-04-02 20:00:00+00:00,1.1005e-05,1.0916e-05,-0.008087233075874667
950,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,24,2023-04-03 14:00:00+00:00,1.1005e-05,1.0755e-05,-0.022716946842344488
950,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 14:00:00+00:00,48,2023-04-04 14:00:00+00:00,1.1005e-05,1.1437e-05,0.039254884143571145
951,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,6,2023-04-03 04:00:00+00:00,1.0878e-05,1.0645e-05,-0.021419378562235636
951,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,24,2023-04-03 22:00:00+00:00,1.0878e-05,1.0933e-05,0.005056076484647898
951,PROFIT_GIVEBACK_FROM_PATH_PEAK,80,C2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,48,2023-04-04 22:00:00+00:00,1.0878e-05,1.134e-05,0.042471042471042386
952,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,6,2023-04-03 04:00:00+00:00,1.0878e-05,1.0645e-05,-0.021419378562235636
952,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,24,2023-04-03 22:00:00+00:00,1.0878e-05,1.0933e-05,0.005056076484647898
952,PROFIT_GIVEBACK_FROM_PATH_PEAK,249,D2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,48,2023-04-04 22:00:00+00:00,1.0878e-05,1.134e-05,0.042471042471042386
953,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,6,2023-04-03 04:00:00+00:00,1.0878e-05,1.0645e-05,-0.021419378562235636
953,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,24,2023-04-03 22:00:00+00:00,1.0878e-05,1.0933e-05,0.005056076484647898
953,PROFIT_GIVEBACK_FROM_PATH_PEAK,421,E2,ROBUSTNESS_2023,SHIB-USDT,2023-04-02 22:00:00+00:00,48,2023-04-04 22:00:00+00:00,1.0878e-05,1.134e-05,0.042471042471042386
954,ADVERSE_PATH_DOMINANCE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,6,2023-04-03 09:00:00+00:00,1771.69,1794.7,0.01298759941073202
954,ADVERSE_PATH_DOMINANCE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,24,2023-04-04 03:00:00+00:00,1771.69,1807.35,0.020127674706071463
954,ADVERSE_PATH_DOMINANCE,76,C2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,48,2023-04-05 03:00:00+00:00,1771.69,1911.15,0.07871580242593224
955,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,6,2023-04-03 09:00:00+00:00,1771.69,1794.7,0.01298759941073202
955,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,24,2023-04-04 03:00:00+00:00,1771.69,1807.35,0.020127674706071463
955,ADVERSE_PATH_DOMINANCE,245,D2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,48,2023-04-05 03:00:00+00:00,1771.69,1911.15,0.07871580242593224
956,ADVERSE_PATH_DOMINANCE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,6,2023-04-03 09:00:00+00:00,1771.69,1794.7,0.01298759941073202
956,ADVERSE_PATH_DOMINANCE,417,E2,ROBUSTNESS_2023,ETH-USDT,2023-04-03 03:00:00+00:00,24,2023-04-04 03:00:00+00:00,1771.69,1807.35,0.020127674706071463
