variant,decision_time,year,scope,boundary,margin,below_1pct,below_2pct,below_5pct,below_10pct,below_20pct
A2,2023-03-27T00:00:00+00:00,2023,POST_WARMUP,4_5,0.3126652670613657,False,False,False,False,False
A2,2023-03-27T00:00:00+00:00,2023,POST_WARMUP,6_7,0.09742728297684557,False,False,False,True,True
A2,2023-03-27T00:00:00+00:00,2023,POST_WARMUP,8_9,0.5334245385399797,False,False,False,False,False
A2,2023-03-27T00:00:00+00:00,2023,POST_WARMUP,10_11,0.24192466808884663,False,False,False,False,False
A2,2023-03-27T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-04-03T00:00:00+00:00,2023,POST_WARMUP,4_5,0.46921423284339936,False,False,False,False,False
A2,2023-04-03T00:00:00+00:00,2023,POST_WARMUP,6_7,0.08491002674189213,False,False,False,True,True
A2,2023-04-03T00:00:00+00:00,2023,POST_WARMUP,8_9,0.543543804820174,False,False,False,False,False
A2,2023-04-03T00:00:00+00:00,2023,POST_WARMUP,10_11,0.20208369239788276,False,False,False,False,False
A2,2023-04-03T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-04-10T00:00:00+00:00,2023,POST_WARMUP,4_5,0.48857769437110116,False,False,False,False,False
A2,2023-04-10T00:00:00+00:00,2023,POST_WARMUP,6_7,0.024942036701100363,False,False,True,True,True
A2,2023-04-10T00:00:00+00:00,2023,POST_WARMUP,8_9,0.5371775501914409,False,False,False,False,False
A2,2023-04-10T00:00:00+00:00,2023,POST_WARMUP,10_11,0.08166479117513309,False,False,False,True,True
A2,2023-04-10T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-04-17T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5013097760437194,False,False,False,False,False
A2,2023-04-17T00:00:00+00:00,2023,POST_WARMUP,6_7,0.0626574492365676,False,False,False,True,True
A2,2023-04-17T00:00:00+00:00,2023,POST_WARMUP,8_9,0.46433283175998535,False,False,False,False,False
A2,2023-04-17T00:00:00+00:00,2023,POST_WARMUP,10_11,0.1695519629608884,False,False,False,False,True
A2,2023-04-17T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-04-24T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5727308823989856,False,False,False,False,False
A2,2023-04-24T00:00:00+00:00,2023,POST_WARMUP,6_7,0.09409908757790633,False,False,False,True,True
A2,2023-04-24T00:00:00+00:00,2023,POST_WARMUP,8_9,0.5016394034017723,False,False,False,False,False
A2,2023-04-24T00:00:00+00:00,2023,POST_WARMUP,10_11,0.20477419566193802,False,False,False,False,False
A2,2023-04-24T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-05-01T00:00:00+00:00,2023,POST_WARMUP,4_5,0.434514917287685,False,False,False,False,False
A2,2023-05-01T00:00:00+00:00,2023,POST_WARMUP,6_7,0.046382802148707054,False,False,True,True,True
A2,2023-05-01T00:00:00+00:00,2023,POST_WARMUP,8_9,0.4129937780106763,False,False,False,False,False
A2,2023-05-01T00:00:00+00:00,2023,POST_WARMUP,10_11,0.02397988267979563,False,False,True,True,True
A2,2023-05-01T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-05-08T00:00:00+00:00,2023,POST_WARMUP,4_5,0.32477406951165266,False,False,False,False,False
A2,2023-05-08T00:00:00+00:00,2023,POST_WARMUP,6_7,0.04958607744220442,False,False,True,True,True
A2,2023-05-08T00:00:00+00:00,2023,POST_WARMUP,8_9,0.2860428287384182,False,False,False,False,False
A2,2023-05-08T00:00:00+00:00,2023,POST_WARMUP,10_11,0.17808976864183082,False,False,False,False,True
A2,2023-05-08T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-05-15T00:00:00+00:00,2023,POST_WARMUP,4_5,0.407321382614035,False,False,False,False,False
A2,2023-05-15T00:00:00+00:00,2023,POST_WARMUP,6_7,0.04237808734173846,False,False,True,True,True
A2,2023-05-15T00:00:00+00:00,2023,POST_WARMUP,8_9,0.32842009407222256,False,False,False,False,False
A2,2023-05-15T00:00:00+00:00,2023,POST_WARMUP,10_11,0.130229239837984,False,False,False,False,True
A2,2023-05-15T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-05-22T00:00:00+00:00,2023,POST_WARMUP,4_5,0.27950588272439214,False,False,False,False,False
A2,2023-05-22T00:00:00+00:00,2023,POST_WARMUP,6_7,0.0957816029832606,False,False,False,True,True
A2,2023-05-22T00:00:00+00:00,2023,POST_WARMUP,8_9,0.32546718076983655,False,False,False,False,False
A2,2023-05-22T00:00:00+00:00,2023,POST_WARMUP,10_11,0.08403896234838076,False,False,False,True,True
A2,2023-05-22T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-05-29T00:00:00+00:00,2023,POST_WARMUP,4_5,0.47912142934276325,False,False,False,False,False
A2,2023-05-29T00:00:00+00:00,2023,POST_WARMUP,6_7,0.031893122722668685,False,False,True,True,True
A2,2023-05-29T00:00:00+00:00,2023,POST_WARMUP,8_9,0.2142659051735736,False,False,False,False,False
A2,2023-05-29T00:00:00+00:00,2023,POST_WARMUP,10_11,0.020181237178346655,False,False,True,True,True
A2,2023-05-29T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-06-05T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5278273659589547,False,False,False,False,False
A2,2023-06-05T00:00:00+00:00,2023,POST_WARMUP,6_7,0.03775228040738198,False,False,True,True,True
A2,2023-06-05T00:00:00+00:00,2023,POST_WARMUP,8_9,0.28380175904376104,False,False,False,False,False
A2,2023-06-05T00:00:00+00:00,2023,POST_WARMUP,10_11,0.03141711392591598,False,False,True,True,True
A2,2023-06-05T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-06-12T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5268800665783009,False,False,False,False,False
A2,2023-06-12T00:00:00+00:00,2023,POST_WARMUP,6_7,0.07525078585807785,False,False,False,True,True
A2,2023-06-12T00:00:00+00:00,2023,POST_WARMUP,8_9,0.14457985835852605,False,False,False,False,True
A2,2023-06-12T00:00:00+00:00,2023,POST_WARMUP,10_11,0.11472555667397567,False,False,False,False,True
A2,2023-06-12T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-06-19T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5193258257240456,False,False,False,False,False
A2,2023-06-19T00:00:00+00:00,2023,POST_WARMUP,6_7,0.07218020408250056,False,False,False,True,True
A2,2023-06-19T00:00:00+00:00,2023,POST_WARMUP,8_9,0.07970618022398808,False,False,False,True,True
A2,2023-06-19T00:00:00+00:00,2023,POST_WARMUP,10_11,0.11674758578025138,False,False,False,False,True
A2,2023-06-19T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5531953935527008,False,False,False,False,False
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,6_7,0.21547203550783794,False,False,False,False,False
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,8_9,0.31394172307626456,False,False,False,False,False
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,10_11,0.10139253841374256,False,False,False,False,True
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,4_5,0.5522142023056379,False,False,False,False,False
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,6_7,0.13511456628771518,False,False,False,False,True
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,8_9,0.40371061110691425,False,False,False,False,False
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,10_11,0.027721195095888704,False,False,True,True,True
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,4_5,0.12066467055618543,False,False,False,False,True
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,6_7,0.1613509172874241,False,False,False,False,True
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,8_9,0.16479888212617652,False,False,False,False,True
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,10_11,0.3550789199482615,False,False,False,False,False
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,4_5,0.38293757825309727,False,False,False,False,False
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,6_7,0.18766541451694937,False,False,False,False,True
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,8_9,0.06946068743899088,False,False,False,True,True
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,10_11,0.4581683935059222,False,False,False,False,False
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,4_5,0.34782699746091866,False,False,False,False,False
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,6_7,0.1870339242912404,False,False,False,False,True
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,8_9,0.021813938708011477,False,False,True,True,True
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,10_11,0.3200302993433302,False,False,False,False,False
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,4_5,0.09559280346609075,False,False,False,True,True
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,6_7,0.11096263942108353,False,False,False,False,True
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,8_9,0.051412297385262526,False,False,False,True,True
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,10_11,0.24871560787728952,False,False,False,False,False
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,4_5,0.1376138513066677,False,False,False,False,True
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,6_7,0.054671969684021264,False,False,False,True,True
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,8_9,0.22567948195016152,False,False,False,False,False
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,10_11,0.250216068603955,False,False,False,False,False
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,4_5,0.06985697785598753,False,False,False,True,True
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,6_7,0.13566809336373958,False,False,False,False,True
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,8_9,0.23274952010347186,False,False,False,False,False
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,10_11,0.12721674334644528,False,False,False,False,True
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,4_5,0.04822988918674198,False,False,True,True,True
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,6_7,0.004064121880139275,True,True,True,True,True
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,8_9,0.19105883556541414,False,False,False,False,True
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,10_11,0.05833015638022603,False,False,False,True,True
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,4_5,0.14161402602849854,False,False,False,False,True
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,6_7,0.015069708753613353,False,True,True,True,True
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,8_9,0.0007899808486252161,True,True,True,True,True
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,10_11,0.15019437824414575,False,False,False,False,True
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,4_5,0.136144093995443,False,False,False,False,True
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,6_7,0.02177492680644185,False,False,True,True,True
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,8_9,0.026905713056537977,False,False,True,True,True
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,10_11,0.01074210860303415,False,True,True,True,True
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,4_5,0.31434965199010106,False,False,False,False,False
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,6_7,0.16226816263874833,False,False,False,False,True
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,8_9,0.18551706232242948,False,False,False,False,True
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,10_11,0.06609363628934245,False,False,False,True,True
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,4_5,0.11454108200790437,False,False,False,False,True
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,6_7,0.151823045349845,False,False,False,False,True
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,8_9,0.10064078208246663,False,False,False,False,True
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,10_11,0.3267161055768281,False,False,False,False,False
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,4_5,0.14627428031355413,False,False,False,False,True
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,6_7,0.024745690838470225,False,False,True,True,True
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,8_9,0.07744919612407991,False,False,False,True,True
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,10_11,0.395481205261877,False,False,False,False,False
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,4_5,0.1299734086160528,False,False,False,False,True
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,6_7,0.015999197839220637,False,True,True,True,True
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,8_9,0.18819238333468583,False,False,False,False,True
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,10_11,0.19124418216886913,False,False,False,False,True
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,4_5,0.14772242747941644,False,False,False,False,True
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,6_7,0.0806485524417608,False,False,False,True,True
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,8_9,0.31162420956797726,False,False,False,False,False
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,10_11,0.22536876071442127,False,False,False,False,False
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,4_5,0.05301538298812601,False,False,False,True,True
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,6_7,0.17261590887330808,False,False,False,False,True
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,8_9,0.3715423516501331,False,False,False,False,False
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,10_11,0.3226378692646427,False,False,False,False,False
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,4_5,0.045319585153497065,False,False,True,True,True
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,6_7,0.36623943756599825,False,False,False,False,False
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,8_9,0.16066982642152824,False,False,False,False,True
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,10_11,0.12693871364880657,False,False,False,False,True
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,4_5,0.12933403182719438,False,False,False,False,True
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,6_7,0.3885860708759899,False,False,False,False,False
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,8_9,0.3669877977673996,False,False,False,False,False
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,10_11,0.2964771597963309,False,False,False,False,False
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,4_5,0.016436589954803446,False,True,True,True,True
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,6_7,0.1486182057867977,False,False,False,False,True
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,8_9,0.376842085607773,False,False,False,False,False
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,10_11,0.45562812060917574,False,False,False,False,False
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,4_5,0.39707761104358175,False,False,False,False,False
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,6_7,0.045787137389401225,False,False,True,True,True
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,8_9,0.3978386803825924,False,False,False,False,False
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,10_11,0.45669053053824926,False,False,False,False,False
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,4_5,0.155997781207767,False,False,False,False,True
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,6_7,0.09164368912433966,False,False,False,True,True
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,8_9,0.17655055562602037,False,False,False,False,True
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,10_11,0.22270990822585388,False,False,False,False,False
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,4_5,0.36516608009654716,False,False,False,False,False
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,6_7,0.016347912438840963,False,True,True,True,True
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,8_9,0.5122097099293075,False,False,False,False,False
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,10_11,0.043067606014399774,False,False,True,True,True
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,4_5,0.32424302039542524,False,False,False,False,False
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,6_7,0.0046518134094424325,True,True,True,True,True
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,8_9,0.09139423886147771,False,False,False,True,True
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,10_11,0.0728173004268905,False,False,False,True,True
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,4_5,0.41696973340536914,False,False,False,False,False
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,6_7,0.002480344273790419,True,True,True,True,True
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,8_9,0.0802182844816438,False,False,False,True,True
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,10_11,0.20168791002975456,False,False,False,False,False
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,4_5,0.3717234039850863,False,False,False,False,False
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,6_7,0.12726221177895167,False,False,False,False,True
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,8_9,0.12104738013472531,False,False,False,False,True
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,10_11,0.05858123176013759,False,False,False,True,True
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,4_5,0.524665081380248,False,False,False,False,False
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,6_7,0.19656185951073984,False,False,False,False,True
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,8_9,0.12551030202365696,False,False,False,False,True
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,10_11,0.18846614068200332,False,False,False,False,True
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,4_5,0.3774866865938261,False,False,False,False,False
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,6_7,0.08695424187611266,False,False,False,True,True
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,8_9,0.10189628403889645,False,False,False,False,True
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,10_11,0.3202198020620443,False,False,False,False,False
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,4_5,0.4348485778867003,False,False,False,False,False
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,6_7,0.04325976815688355,False,False,True,True,True
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,8_9,0.1995526414875698,False,False,False,False,True
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,10_11,0.2673627259790167,False,False,False,False,False
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,4_5,0.29462202607195725,False,False,False,False,False
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,6_7,0.12300550036909087,False,False,False,False,True
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,8_9,0.3248656150844626,False,False,False,False,False
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,10_11,0.4324992197156534,False,False,False,False,False
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,4_5,0.13733152480951977,False,False,False,False,True
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,6_7,0.12082414335230499,False,False,False,False,True
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,8_9,0.0591023890518991,False,False,False,True,True
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,10_11,0.3700342001405676,False,False,False,False,False
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,4_5,0.3834999707014858,False,False,False,False,False
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,6_7,0.28091350011086,False,False,False,False,False
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,8_9,0.1045792029571158,False,False,False,False,True
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,10_11,0.27949926709179007,False,False,False,False,False
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,4_5,0.36106253080821943,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,6_7,0.3225640514960235,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,8_9,0.24541264819537098,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,10_11,0.30780731619286583,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,4_5,0.33918942504063576,False,False,False,False,False
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,6_7,0.3276871758152358,False,False,False,False,False
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,8_9,0.1057406327072804,False,False,False,False,True
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,10_11,0.21907820187349994,False,False,False,False,False
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,4_5,0.26767532541323813,False,False,False,False,False
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,6_7,0.27430137610670835,False,False,False,False,False
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,8_9,0.057171813569502405,False,False,False,True,True
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,10_11,0.2082278538310781,False,False,False,False,False
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,4_5,0.1060207406599607,False,False,False,False,True
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,6_7,0.08515684600523396,False,False,False,True,True
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,8_9,0.04325435945989952,False,False,True,True,True
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,10_11,0.1908387708725181,False,False,False,False,True
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,4_5,0.2583890207076947,False,False,False,False,False
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,6_7,0.18929980837118635,False,False,False,False,True
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,8_9,0.121621853063624,False,False,False,False,True
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,10_11,0.07903770638992981,False,False,False,True,True
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,4_5,0.26875543996759355,False,False,False,False,False
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,6_7,0.2214059595636959,False,False,False,False,False
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,8_9,0.2842638167575525,False,False,False,False,False
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,10_11,0.015091945850718299,False,True,True,True,True
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,4_5,0.218895831829746,False,False,False,False,False
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,6_7,0.3416277458964273,False,False,False,False,False
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,8_9,0.05152672559951093,False,False,False,True,True
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,10_11,0.43789713554944293,False,False,False,False,False
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,30_31,,False,False,False,False,False
A2,2024-03-25T00:00:00+00:00,2024,POST_WARMUP,4_5,0.1930736079199635,False,False,False,False,True
