variant,decision_time,year,scope,post_warmup,eligible_count,top_1_share,top_3_share,top_6_share,top_10_share,hhi,effective_number_assets,rank_1_rank_6_ratio,rank_6_rank_7_ratio,rank_10_rank_11_ratio,rank_30_rank_31_ratio,top_6_median_liquidity,top_6_min_liquidity,top_10_median_liquidity,top_10_min_liquidity,rank_4_5_margin,rank_4_5_below_1pct,rank_4_5_below_2pct,rank_4_5_below_5pct,rank_4_5_below_10pct,rank_4_5_below_20pct,rank_6_7_margin,rank_6_7_below_1pct,rank_6_7_below_2pct,rank_6_7_below_5pct,rank_6_7_below_10pct,rank_6_7_below_20pct,rank_8_9_margin,rank_8_9_below_1pct,rank_8_9_below_2pct,rank_8_9_below_5pct,rank_8_9_below_10pct,rank_8_9_below_20pct,rank_10_11_margin,rank_10_11_below_1pct,rank_10_11_below_2pct,rank_10_11_below_5pct,rank_10_11_below_10pct,rank_10_11_below_20pct,rank_30_31_margin,rank_30_31_below_1pct,rank_30_31_below_2pct,rank_30_31_below_5pct,rank_30_31_below_10pct,rank_30_31_below_20pct
A2,2023-06-26T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5991079912694535,0.9045378623958884,0.9549693329004812,0.9825838377214918,0.4239185253345023,2.3589438541543517,51.88479139818497,1.2746518228286694,1.1128329584919765,,8187989.084119278,2169990.63974604,2213356.150486545,885284.9974909069,0.5531953935527008,False,False,False,False,False,0.21547203550783794,False,False,False,False,False,0.31394172307626456,False,False,False,False,False,0.10139253841374256,False,False,False,False,True,,False,False,False,False,False
A2,2023-07-03T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6245394354083743,0.907659058639093,0.9569185966444985,0.9821043076344935,0.44362398134107534,2.2541612763516525,59.07995119372856,1.1562225018726153,1.0285115698872225,,9920698.585473767,2334089.3416148373,2488081.913297983,946895.3609200568,0.5522142023056379,False,False,False,False,False,0.13511456628771518,False,False,False,False,True,0.40371061110691425,False,False,False,False,False,0.027721195095888704,False,False,True,True,True,,False,False,False,False,False
A2,2023-07-10T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6036388012687739,0.8838559850022194,0.9461022114017035,0.9803054454068917,0.41545967164182557,2.406972489166448,48.19286960410132,1.1923938398233755,1.5505773201269455,,9636068.036622753,2523908.25792405,3605843.425040287,1343588.65187635,0.12066467055618543,False,False,False,False,True,0.1613509172874241,False,False,False,False,True,0.16479888212617652,False,False,False,False,True,0.3550789199482615,False,False,False,False,False,,False,False,False,False,False
A2,2023-07-17T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6015949427127673,0.8751306914165393,0.9486867936276978,0.9827657132580429,0.4083134885853332,2.4490986165180546,45.76479558103316,1.231019850527914,1.8455918555037818,,11850094.836241005,2664421.37440835,3668446.69523047,1434241.9492036449,0.38293757825309727,False,False,False,False,False,0.18766541451694937,False,False,False,False,True,0.06946068743899088,False,False,False,True,True,0.4581683935059222,False,False,False,False,False,,False,False,False,False,False
A2,2023-07-24T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5719838218659224,0.8611443093360601,0.945050190414805,0.9815988934174671,0.37681453619660704,2.6538254338421785,38.439709836733556,1.2300636273514618,1.470653764475485,,11728677.632445917,2534330.69769385,3587489.9490369107,1135444.40624929,0.34782699746091866,False,False,False,False,False,0.1870339242912404,False,False,False,False,True,0.021813938708011477,False,False,True,True,True,0.3200302993433302,False,False,False,False,False,,False,False,False,False,False
A2,2023-07-31T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5830146797649607,0.8748870471660359,0.9458786154550837,0.9803597467585494,0.38645673672430503,2.5876117685933666,38.40085388670482,1.1248121218987104,1.3310538731871668,,9854445.25124989,2057049.9219513,2824029.3397709,880588.5556525618,0.09559280346609075,False,False,False,True,True,0.11096263942108353,False,False,False,False,True,0.051412297385262526,False,False,False,True,True,0.24871560787728952,False,False,False,False,False,,False,False,False,False,False
A2,2023-08-07T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5388586051470349,0.8688686263407609,0.9405479716375614,0.9787248328949885,0.3511878736934403,2.847478728359859,33.028779964157,1.0578338607665605,1.3337175659900715,,8021567.330819707,1749571.43057325,2249406.830273125,729225.8998164593,0.1376138513066677,False,False,False,False,True,0.054671969684021264,False,False,False,True,True,0.22567948195016152,False,False,False,False,False,0.250216068603955,False,False,False,False,False,,False,False,False,False,False
A2,2023-08-14T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5659108708093168,0.8899188901045791,0.9480144912873059,0.979908722859523,0.38018210003998587,2.6303184707928766,40.21668027624003,1.15696295869919,1.1457598348463083,,6383339.130584246,1377910.7399546,1727677.9101658,552125.4254454,0.06985697785598753,False,False,False,True,True,0.13566809336373958,False,False,False,False,True,0.23274952010347186,False,False,False,False,False,0.12721674334644528,False,False,False,False,True,,False,False,False,False,False
A2,2023-08-21T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5852459064644664,0.8886332524708389,0.9464771708694875,0.9803846616255011,0.3950971722921712,2.5310229232936856,40.796474744383836,1.0040807063681767,1.0619433199177382,,5765689.697614894,1335144.9378659264,1654668.7519489632,452145.7284792987,0.04822988918674198,False,False,True,True,True,0.004064121880139275,True,True,True,True,True,0.19105883556541414,False,False,False,False,True,0.05833015638022603,False,False,False,True,True,,False,False,False,False,False
A2,2023-08-28T00:00:00+00:00,2023,POST_WARMUP,True,25,0.5935414344732977,0.8899285745522202,0.9472790445702868,0.982724162963278,0.40329196983576965,2.479593135482525,39.81772833701868,1.015300279509673,1.1767396854045478,,5383673.501397332,1355573.0286012,1569204.6131161,403190.3094366528,0.14161402602849854,False,False,False,False,True,0.015069708753613353,False,True,True,True,True,0.0007899808486252161,True,True,True,True,True,0.15019437824414575,False,False,False,False,True,,False,False,False,False,False
A2,2023-09-04T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6065338112321403,0.8988664185132497,0.9498006109990074,0.984590554832979,0.41973276883040583,2.382468261380976,41.95810116329295,1.0222596285897216,1.0108587545234184,,4586330.577174947,1286422.33793585,1395492.383532425,338964.42474465,0.136144093995443,False,False,False,False,True,0.02177492680644185,False,False,True,True,True,0.026905713056537977,False,False,True,True,True,0.01074210860303415,False,True,True,True,True,,False,False,False,False,False
A2,2023-09-11T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6305378131247711,0.912677317136788,0.9567281085160874,0.9850259637335278,0.44708842826484746,2.23669398888494,52.74374634364979,1.1936994100043665,1.0707711595697185,,4029959.52984168,1026785.72689045,1074048.8555130018,359054.44604655,0.31434965199010106,False,False,False,False,False,0.16226816263874833,False,False,False,False,True,0.18551706232242948,False,False,False,False,True,0.06609363628934245,False,False,False,True,True,,False,False,False,False,False
A2,2023-09-18T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6464511974486168,0.9224438656741438,0.9604269756939463,0.9860765997201684,0.46516981579527883,2.149752554968227,70.40306386784671,1.178999257781611,1.4852575685873761,,3784830.493320119,788727.1824586501,975276.460872415,416366.7414971,0.11454108200790437,False,False,False,False,True,0.151823045349845,False,False,False,False,True,0.10064078208246663,False,False,False,False,True,0.3267161055768281,False,False,False,False,False,,False,False,False,False,False
A2,2023-09-25T00:00:00+00:00,2023,POST_WARMUP,True,25,0.679509737957022,0.9265997098443169,0.9604596473340281,0.9856360048062202,0.4996700317865434,2.001320744461207,84.5391942188613,1.025373577543836,1.6542082871603672,,3273568.089451599,665482.6520092,825046.1837418189,403439.6775223,0.14627428031355413,False,False,False,False,True,0.024745690838470225,False,False,True,True,True,0.07744919612407991,False,False,False,True,True,0.395481205261877,False,False,False,False,False,,False,False,False,False,False
A2,2023-10-02T00:00:00+00:00,2023,POST_WARMUP,True,25,0.693059457294646,0.927345282085973,0.9610134492116031,0.9845637836117639,0.5141916180091907,1.9448002747919668,85.18152849623847,1.016259334142907,1.236467148615679,,3111145.8352952013,659567.3729320499,811256.7827786345,287543.30455307045,0.1299734086160528,False,False,False,False,True,0.015999197839220637,False,True,True,True,True,0.18819238333468583,False,False,False,False,True,0.19124418216886913,False,False,False,False,True,,False,False,False,False,False
A2,2023-10-09T00:00:00+00:00,2023,POST_WARMUP,True,25,0.7045964550341007,0.9266238589195273,0.9617668126848093,0.9859880899633021,0.5264187370010377,1.8996284321050463,85.12738790882022,1.0877233104445097,1.2909368345669519,,3544315.947296749,761581.9817595991,949504.2200912859,408820.3225061901,0.14772242747941644,False,False,False,False,True,0.0806485524417608,False,False,False,True,True,0.31162420956797726,False,False,False,False,False,0.22536876071442127,False,False,False,False,False,,False,False,False,False,False
A2,2023-10-16T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6920943469631003,0.9223813616033285,0.9613866850051138,0.9862232476509382,0.5116163936460378,1.9545894393131014,63.32205027725777,1.2086285084817718,1.476315185961726,,3288766.9289598856,926152.4425532,1041639.8721981207,337204.7540753925,0.05301538298812601,False,False,False,True,True,0.17261590887330808,False,False,False,False,True,0.3715423516501331,False,False,False,False,False,0.3226378692646427,False,False,False,False,False,,False,False,False,False,False
A2,2023-10-23T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6813977892802142,0.9183916798395173,0.9614224360313437,0.986588114378159,0.49613245103536546,2.0155907921627114,53.59304728443754,1.5778829723317431,1.1453949632554716,,4479595.611049709,1189903.76990465,1287819.6223859289,337204.7540753925,0.045319585153497065,False,False,True,True,True,0.36623943756599825,False,False,False,False,False,0.16066982642152824,False,False,False,False,True,0.12693871364880657,False,False,False,False,True,,False,False,False,False,False
A2,2023-10-30T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6634882597004672,0.9111238561086576,0.9603084635841774,0.9869352614927877,0.47340327632584117,2.1123639189005208,43.12992989419377,1.6355531864194328,1.4214179595228225,,6060556.127283166,1628008.3339195,1646455.1962889722,435735.14858047,0.12933403182719438,False,False,False,False,True,0.3885860708759899,False,False,False,False,False,0.3669877977673996,False,False,False,False,False,0.2964771597963309,False,False,False,False,False,,False,False,False,False,False
A2,2023-11-06T00:00:00+00:00,2023,POST_WARMUP,True,25,0.6088963270089981,0.9106466285408815,0.9552791342817862,0.9856847322470661,0.41998059984328484,2.3810623642452735,45.18495186239664,1.1745611743132727,1.836979531564054,,8157807.93503287,1697355.566622,1821656.376185425,602009.660252895,0.016436589954803446,False,True,True,True,True,0.1486182057867977,False,False,False,False,True,0.376842085607773,False,False,False,False,False,0.45562812060917574,False,False,False,False,False,,False,False,False,False,False
A2,2023-11-13T00:00:00+00:00,2023,POST_WARMUP,True,25,0.478944107529945,0.9038687623958512,0.9510906462263683,0.985919807909525,0.33964759923434756,2.9442280830315166,38.08618739509695,1.0479841963816476,1.8405716377273642,,12186271.359622642,2235953.454807,2276554.345686725,843006.7525029478,0.39707761104358175,False,False,False,False,False,0.045787137389401225,False,False,True,True,True,0.3978386803825924,False,False,False,False,False,0.45669053053824926,False,False,False,False,False,,False,False,False,False,False
A2,2023-11-20T00:00:00+00:00,2023,POST_WARMUP,True,25,0.4405158507698744,0.886835057613735,0.9436611482617028,0.980975800474341,0.3061560116582681,3.2663085548560185,26.883487398621412,1.1008895826748808,1.286520966345427,,19030326.582189657,3645972.748031481,3882195.9492971306,1421745.365880409,0.155997781207767,False,False,False,False,True,0.09164368912433966,False,False,False,True,True,0.17655055562602037,False,False,False,False,True,0.22270990822585388,False,False,False,False,False,,False,False,False,False,False
A2,2023-11-27T00:00:00+00:00,2023,POST_WARMUP,True,25,0.39343216807811954,0.8580554613042284,0.9308088246958295,0.9773094508374736,0.2830143503468394,3.533389733681282,19.604311089589142,1.0166196083407637,1.045005902491214,,21240117.96636729,4999740.209155984,5048285.507065199,1645438.2252524288,0.36516608009654716,False,False,False,False,False,0.016347912438840963,False,True,True,True,True,0.5122097099293075,False,False,False,False,False,0.043067606014399774,False,False,True,True,True,,False,False,False,False,False
A2,2023-12-04T00:00:00+00:00,2023,POST_WARMUP,True,25,0.4003346050377344,0.8424413121892571,0.9221700377435306,0.976181316568035,0.27751588076062966,3.6033973884995305,18.956646077058686,1.0046735539101916,1.0785360862108588,,19600155.72488758,4999740.209155984,5297622.178211017,1540479.5220748603,0.32424302039542524,False,False,False,False,False,0.0046518134094424325,True,True,True,True,True,0.09139423886147771,False,False,False,True,True,0.0728173004268905,False,False,False,True,True,,False,False,False,False,False
A2,2023-12-11T00:00:00+00:00,2023,POST_WARMUP,True,25,0.38196676079061,0.8381055743437064,0.9253204850343221,0.9792568850782349,0.2718612914122366,3.6783463905630134,19.934525448969744,1.0024865116787947,1.2526429357186257,,22808412.07303651,4976482.350607304,5743063.973038352,1646308.3377548694,0.41696973340536914,False,False,False,False,False,0.002480344273790419,True,True,True,True,True,0.0802182844816438,False,False,False,True,True,0.20168791002975456,False,False,False,False,False,,False,False,False,False,False
A2,2023-12-18T00:00:00+00:00,2023,POST_WARMUP,True,25,0.3916598044244715,0.8358979743660924,0.9247086392869902,0.9777911378978007,0.27442151389093034,3.6440291645554184,19.651847649509072,1.1458195273500849,1.0622265390668435,,22163215.311365023,5260199.5611359,6137514.584153598,1984335.3672215948,0.3717234039850863,False,False,False,False,False,0.12726221177895167,False,False,False,False,True,0.12104738013472531,False,False,False,False,True,0.05858123176013759,False,False,False,True,True,,False,False,False,False,False
A2,2023-12-25T00:00:00+00:00,2023,POST_WARMUP,True,25,0.38569338536408787,0.7971892407792153,0.9276117214757352,0.9783731894042182,0.2553203149363122,3.9166487799822853,20.238058656671207,1.2446508942070411,1.2322344761318869,,30431715.06243883,5853374.069676662,8436786.246348793,2432220.809137635,0.524665081380248,False,False,False,False,False,0.19656185951073984,False,False,False,False,True,0.12551030202365696,False,False,False,False,True,0.18846614068200332,False,False,False,False,True,,False,False,False,False,False
A2,2024-01-01T00:00:00+00:00,2024,POST_WARMUP,True,25,0.3600040040254081,0.7992576200124213,0.9317365778792509,0.9789584620231705,0.24268727295609757,4.120529221904856,18.74184065748087,1.095235360443254,1.471063739475493,,40173384.47654046,6919187.41843416,11286799.67411998,3026504.6308112866,0.3774866865938261,False,False,False,False,False,0.08695424187611266,False,False,False,True,True,0.10189628403889645,False,False,False,False,True,0.3202198020620443,False,False,False,False,False,,False,False,False,False,False
A2,2024-01-08T00:00:00+00:00,2024,POST_WARMUP,True,25,0.38046330763650177,0.8228349703510202,0.9413107798577015,0.9811949662977788,0.2548345041190727,3.9241153918966365,22.53317908210624,1.0452157928736263,1.3649319185080928,,44856789.77108893,6534283.248318948,10365245.042020299,2527280.084768353,0.4348485778867003,False,False,False,False,False,0.04325976815688355,False,False,True,True,True,0.1995526414875698,False,False,False,False,True,0.2673627259790167,False,False,False,False,False,,False,False,False,False,False
A2,2024-01-15T00:00:00+00:00,2024,POST_WARMUP,True,25,0.3733688708707707,0.852621810422262,0.949453485673265,0.9838021868261494,0.26315786814181336,3.800000384032254,23.590145994216023,1.1402580066589458,1.7621121146281937,,50329981.49482194,6706102.700002742,10451154.767862195,2479578.0355939604,0.29462202607195725,False,False,False,False,False,0.12300550036909087,False,False,False,False,True,0.3248656150844626,False,False,False,False,False,0.4324992197156534,False,False,False,False,False,,False,False,False,False,False
A2,2024-01-22T00:00:00+00:00,2024,POST_WARMUP,True,25,0.34829736397918887,0.8583560695470475,0.9458214151151264,0.9819372335199487,0.26195014354567453,3.8175203359857544,20.7880189468342,1.137428868682778,1.5873877601341775,,40656402.17772003,5863123.543053238,8661567.160138823,2311680.270991849,0.13733152480951977,False,False,False,False,True,0.12082414335230499,False,False,False,False,True,0.0591023890518991,False,False,False,True,True,0.3700342001405676,False,False,False,False,False,,False,False,False,False,False
A2,2024-01-29T00:00:00+00:00,2024,POST_WARMUP,True,25,0.414038618895602,0.8825745718215717,0.9547601703699157,0.9839778118573981,0.2956762824780534,3.3820771541735857,31.334095782356723,1.390653280452585,1.3879236402211927,,32386977.945101455,4444009.73506148,6004026.300380064,2014153.8069980943,0.3834999707014858,False,False,False,False,False,0.28091350011086,False,False,False,False,False,0.1045792029571158,False,False,False,False,True,0.27949926709179007,False,False,False,False,False,,False,False,False,False,False
A2,2024-02-05T00:00:00+00:00,2024,POST_WARMUP,True,25,0.42248456335713447,0.8856816111407495,0.9578117602948882,0.9852184134501633,0.29777174236006243,3.358277021433453,34.450129838473856,1.4761543171843208,1.4446844403207102,,29547970.367636178,3654481.74135734,5304648.524671337,1490140.6203210198,0.36106253080821943,False,False,False,False,False,0.3225640514960235,False,False,False,False,False,0.24541264819537098,False,False,False,False,False,0.30780731619286583,False,False,False,False,False,,False,False,False,False,False
A2,2024-02-12T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4805537554628733,0.887494533790938,0.9611751677664128,0.9849566912392403,0.31790948652964585,3.145549416961949,41.60865144332695,1.4874028339598966,1.2805379519422915,,26429302.912653845,2901070.121774805,4555358.866354428,1021946.4382853076,0.33918942504063576,False,False,False,False,False,0.3276871758152358,False,False,False,False,False,0.1057406327072804,False,False,False,False,True,0.21907820187349994,False,False,False,False,False,,False,False,False,False,False
A2,2024-02-19T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5089756362551725,0.8980318366789843,0.9665589484815803,0.9864677376507558,0.34034414385887723,2.938202457847041,52.11604473773118,1.377982494489396,1.2629896174532178,,26579205.353769094,2791873.120566908,4946547.194893178,1075613.5054853335,0.26767532541323813,False,False,False,False,False,0.27430137610670835,False,False,False,False,False,0.057171813569502405,False,False,False,True,True,0.2082278538310781,False,False,False,False,False,,False,False,False,False,False
A2,2024-02-26T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5175970660522,0.9200131096011408,0.9706769510516021,0.9880807216924993,0.36274697818955415,2.7567424682375936,63.501071098161944,1.0930835473090519,1.2358476456889802,,26640918.16914144,3022568.8925132668,5231840.409618868,1177242.9174057469,0.1060207406599607,False,False,False,False,True,0.08515684600523396,False,False,False,True,True,0.04325435945989952,False,False,True,True,True,0.1908387708725181,False,False,False,False,True,,False,False,False,False,False
A2,2024-03-04T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5234189416849592,0.930007294200529,0.9734602546699112,0.9887534166666261,0.3771665859687243,2.651348335726969,63.83529336643175,1.2335016203596247,1.0858207843451557,,30936984.449438117,4086387.289612072,5783846.642425206,1197166.4851626498,0.2583890207076947,False,False,False,False,False,0.18929980837118635,False,False,False,False,True,0.121621853063624,False,False,False,False,True,0.07903770638992981,False,False,False,True,True,,False,False,False,False,False
A2,2024-03-11T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5398837119608556,0.924834694638188,0.9669248500013619,0.9856856639106092,0.38147892879195683,2.621376764286133,63.51545498988794,1.2843663681777293,1.0153232027975991,,39439985.15766543,5369216.839946358,7165618.264611568,1681098.8107191,0.26875543996759355,False,False,False,False,False,0.2214059595636959,False,False,False,False,False,0.2842638167575525,False,False,False,False,False,0.015091945850718299,False,True,True,True,True,,False,False,False,False,False
A2,2024-03-18T00:00:00+00:00,2024,POST_WARMUP,True,25,0.455374304790374,0.9137493543902925,0.9603778078783743,0.9853460255794438,0.34541513104985117,2.8950671528505727,38.83217897986015,1.5188975443103707,1.7790338090119457,,52620065.24888067,10100269.222261146,11641763.648023436,3886788.30869699,0.218895831829746,False,False,False,False,False,0.3416277458964273,False,False,False,False,False,0.05152672559951093,False,False,False,True,True,0.43789713554944293,False,False,False,False,False,,False,False,False,False,False
A2,2024-03-25T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4999574030396393,0.9201860392689237,0.965435317035691,0.987863591634684,0.35914488048659576,2.7843916322714297,46.88832704104956,1.703095513591221,2.234691049047829,,72823071.40741102,12021403.55974714,14717483.05088306,5797049.208486603,0.1930736079199635,False,False,False,False,True,0.41283387101915575,False,False,False,False,False,0.040181095026772015,False,False,True,True,True,0.5525108491278532,False,False,False,False,False,,False,False,False,False,False
A2,2024-04-01T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5026631744567464,0.9221406941591256,0.9649875555520531,0.988805792535854,0.3611240211179082,2.7691317705877467,49.73011222376899,1.5016848365247546,1.795817639288321,,69260692.78762671,10770763.527149323,12497408.586457957,5207013.280440254,0.3115917460713976,False,False,False,False,False,0.3340813094216022,False,False,False,False,False,0.040287956257812604,False,False,True,True,True,0.4431505860493173,False,False,False,False,False,,False,False,False,False,False
A2,2024-04-08T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5036143852245527,0.9218732731872553,0.9671232127086293,0.9890455841747803,0.3570873535046231,2.8004352161607797,55.11768979835415,1.170531309520008,1.1669712662078455,,58700284.378513396,7308032.3223395,8365193.583476644,3382867.3340012683,0.5158466565550129,False,False,False,False,False,0.14568709792985954,False,False,False,False,True,0.11790945780531072,False,False,False,False,True,0.1430808718627925,False,False,False,False,True,,False,False,False,False,False
A2,2024-04-15T00:00:00+00:00,2024,POST_WARMUP,True,25,0.49588750685683,0.9347884774678834,0.9737847310048543,0.9909376688502447,0.37842107957194304,2.6425589217470806,47.33319496425333,1.754390283076616,1.0784589505313564,,31263007.32077212,6371951.076681598,6772201.91060522,2236075.46947982,0.29499301670921746,False,False,False,False,False,0.4300014029681393,False,False,False,False,False,0.004195480011789692,True,True,True,True,True,0.07275098462737016,False,False,False,True,True,,False,False,False,False,False
A2,2024-04-22T00:00:00+00:00,2024,POST_WARMUP,True,25,0.5123539067999553,0.9350528112040963,0.9773057003090382,0.9929344576991067,0.37841622244140294,2.6425928400964582,47.64176503567177,2.0905294141887443,1.3152208710676478,,29519131.16389813,5492707.865234662,6195061.826300428,1571604.9223848549,0.2494925788767363,False,False,False,False,False,0.5216522698925705,False,False,False,False,False,0.0032164440226212098,True,True,True,True,True,0.23967143314245248,False,False,False,False,False,,False,False,False,False,False
A2,2024-04-29T00:00:00+00:00,2024,POST_WARMUP,True,25,0.48791992301369913,0.9355896686885713,0.9783571888766813,0.9942403141261693,0.3645472283215108,2.7431287973421496,44.669099638890145,2.1099874653709283,1.6985653352476666,,28549751.72331512,4822680.530398713,5345666.069120264,1341206.4178958838,0.28354561442396764,False,False,False,False,False,0.5260635352522326,False,False,False,False,False,0.16655863574595495,False,False,False,False,True,0.4112678627965814,False,False,False,False,False,,False,False,False,False,False
A2,2024-05-06T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4809488534802367,0.9407886940450542,0.9782513935148015,0.9948688016640379,0.36256620369129683,2.7581169723459373,51.210026507599515,1.555265800515664,2.3059185381048604,,26989759.94888978,3762095.977075679,4191399.745030498,1142492.0226110753,0.3024189856206468,False,False,False,False,False,0.3570230891282764,False,False,False,False,False,0.2353056318161086,False,False,False,False,False,0.5663333359460916,False,False,False,False,False,,False,False,False,False,False
A2,2024-05-13T00:00:00+00:00,2024,POST_WARMUP,True,25,0.46246473721886655,0.9417355791664132,0.9775785407672846,0.9949071966212498,0.3525108106839845,2.8367924321517344,60.69205395505243,1.183707784326365,2.70449640757852,,26837969.42166923,2736057.9005552987,3274899.772496801,1118538.852315531,0.396589857132021,False,False,False,False,False,0.15519690480950177,False,False,False,False,True,0.16542300937037946,False,False,False,False,True,0.6302453953357795,False,False,False,False,False,,False,False,False,False,False
A2,2024-05-20T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4702738561423534,0.9417064220041697,0.9764625255857795,0.994783498438148,0.3573126398420806,2.79866953612938,61.452807093152394,1.0386087258910408,2.5302219171403713,,22719604.24606193,2450742.376620494,2872750.835351747,996259.6115799296,0.3881740849184274,False,False,False,False,False,0.03717350425485573,False,False,True,True,True,0.14889789851781365,False,False,False,False,True,0.6047777496409529,False,False,False,False,False,,False,False,False,False,False
A2,2024-05-27T00:00:00+00:00,2024,POST_WARMUP,True,25,0.47088546388631486,0.9460234219199578,0.9767648076022994,0.9943349214691503,0.3610399296368581,2.7697767418850927,62.772341141321014,1.0161862328860987,2.1215929201583177,,22531009.94054162,2450742.376620494,2675393.9414983857,977602.1621985184,0.3819774545804907,False,False,False,False,False,0.015928411901554383,False,True,True,True,True,0.2226675743349733,False,False,False,False,False,0.5286560440042485,False,False,False,False,False,,False,False,False,False,False
A2,2024-06-03T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4317000928604881,0.947585082202652,0.9769711176896881,0.9939121058459836,0.34764438322553337,2.876502679898765,56.537782307573636,1.0413142305529748,1.8013736327923495,,22886509.08839804,2297700.351582417,2598872.9289793475,826590.4845553767,0.20439430366934602,False,False,False,False,False,0.039675084946294806,False,False,True,True,True,0.19068420705304912,False,False,False,False,True,0.4448680818926623,False,False,False,False,False,,False,False,False,False,False
A2,2024-06-10T00:00:00+00:00,2024,POST_WARMUP,True,25,0.45182059921292195,0.9470853319625574,0.9773601628332997,0.9936531016376129,0.34737148246469485,2.8787625078049843,48.20773136473819,1.3133142040279826,1.5742523675046647,,22159719.20291801,2629724.3634780003,2731340.7684266,628213.6060066796,0.06562037040593974,False,False,False,True,True,0.23856758958902338,False,False,False,False,False,0.22300272989240316,False,False,False,False,False,0.36477783318497253,False,False,False,False,False,,False,False,False,False,False
A2,2024-06-17T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4245895201144866,0.9472292152580636,0.9780709810892726,0.9935347685980211,0.3472593756031866,2.879691867967592,47.11462472754385,1.3171729707068323,1.0909251733101057,,21534114.16442703,2583687.98295075,2788197.8704968747,581033.6232543696,0.08365408115605263,False,False,False,True,True,0.24079826853463918,False,False,False,False,False,0.18237528015746413,False,False,False,False,True,0.0833468468183009,False,False,False,True,True,,False,False,False,False,False
A2,2024-06-24T00:00:00+00:00,2024,POST_WARMUP,True,25,0.42007818245744455,0.9493616799222888,0.9776719775568112,0.9933254941398724,0.35198630666304603,2.841019610905753,52.04488982717272,1.1402327221874589,1.3841480280124603,,19946513.828122612,2236612.538824,2289454.145470636,674013.4979995601,0.2828056306501089,False,False,False,False,False,0.12298605316152642,False,False,False,False,True,0.3357743109579694,False,False,False,False,False,0.2775339199551293,False,False,False,False,False,,False,False,False,False,False
A2,2024-07-01T00:00:00+00:00,2024,POST_WARMUP,True,25,0.4429286015555085,0.9446224069612078,0.9765996314548091,0.9927600633020017,0.3502253067229829,2.8553048018056795,51.55204337959387,1.1371524585120567,1.314016980407215,,18932637.900785282,2236612.538824,2546951.929171684,625230.87939192,0.11547694364929288,False,False,False,False,True,0.12061044012648767,False,False,False,False,True,0.3191481467472428,False,False,False,False,False,0.23897482687773253,False,False,False,False,False,,False,False,False,False,False
A2,2024-07-08T00:00:00+00:00,2024,POST_WARMUP,True,25,0.41505983839821875,0.9481875104507159,0.9808691792822518,0.9935310376119943,0.3542905380487741,2.8225422149499604,49.57692793757246,1.5379854297363054,1.4032513770057875,,19700795.082330305,2371377.75253325,2780928.199740125,598906.5246530201,0.13659313176684837,False,False,False,False,True,0.3497987817924552,False,False,False,False,False,0.23731649031271204,False,False,False,False,False,0.28736930788996073,False,False,False,False,False,,False,False,False,False,False
A2,2024-07-15T00:00:00+00:00,2024,POST_WARMUP,True,25,0.417409858875073,0.9510845916674976,0.9822989355354891,0.9931440816212875,0.3617096028478962,2.764648746194647,50.418366205989884,1.9040622274197343,1.2054622476657673,,17913444.530468646,2292780.569489236,2656289.614914137,446058.712982375,0.09369197824267861,False,False,False,True,True,0.47480708056735244,False,False,False,False,False,0.18455383627947847,False,False,False,False,True,0.1704427061599152,False,False,False,False,True,,False,False,False,False,False
A2,2024-07-22T00:00:00+00:00,2024,POST_WARMUP,True,25,0.443938615631472,0.9524795643680514,0.981616724217454,0.9927879323845562,0.36862180469804945,2.7128075096347968,54.23465387582706,2.12166810265734,1.5380073453934693,,17484553.178279344,2371377.75253325,2600106.6926924535,686041.57704365,0.12715641786281906,False,False,False,False,True,0.528672746341653,False,False,False,False,False,0.07394439236983635,False,False,False,True,True,0.34980804675925037,False,False,False,False,False,,False,False,False,False,False
