decision_time,classification,legacy_assets,legacy_asset_count,historical_eligible_count,eligible_legacy_count,top_6_overlap,top_6_jaccard,top_10_overlap,top_10_jaccard,historical_top6_omitted_by_legacy,legacy_assets_not_historically_eligible
2020-05-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,33,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;LTC-USDT;XTZ-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-05-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,34,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-05-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,34,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-06-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,34,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-06-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,34,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-06-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,34,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-06-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,35,2,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;SENSO-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-06-29T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,35,2,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;SENSO-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-07-06T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,35,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;SENSO-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-07-13T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,37,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;SENSO-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-07-20T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,37,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-07-27T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,37,2,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;XRP-USDT;XTZ-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-08-03T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,37,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-08-10T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,37,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-08-17T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,38,2,2,0.2,2,0.14285714285714285,ADA-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-08-24T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,38,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;XRP-USDT;XTZ-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-08-31T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,39,2,2,0.2,2,0.14285714285714285,BCHSV-USDT;KCS-USDT;XRP-USDT;XTZ-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-09-07T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,39,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;XRP-USDT;XTZ-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-09-14T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,39,2,2,0.2,2,0.14285714285714285,KCS-USDT;LTC-USDT;TRX-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-09-21T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,39,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;TRX-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-09-28T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,40,2,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;TRX-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-10-05T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,41,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;TRX-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-10-12T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,41,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;TRX-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-10-19T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,41,2,2,0.2,2,0.14285714285714285,ADA-USDT;ATOM-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-10-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,42,2,2,0.2,2,0.14285714285714285,ATOM-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-11-02T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,42,2,2,0.2,2,0.14285714285714285,ATOM-USDT;BCHSV-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-11-09T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,44,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-11-16T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,45,2,2,0.2,2,0.14285714285714285,ATOM-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;LINK-USDT;NEAR-USDT;SOL-USDT
2020-11-23T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,48,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2020-11-30T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,49,3,2,0.2,3,0.23076923076923078,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2020-12-07T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,51,3,2,0.2,3,0.23076923076923078,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2020-12-14T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,53,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2020-12-21T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,55,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2020-12-28T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,57,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-01-04T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,57,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-01-11T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,57,3,2,0.2,3,0.23076923076923078,BCHSV-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-01-18T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,58,3,2,0.2,3,0.23076923076923078,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-01-25T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,59,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-02-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,59,3,2,0.2,3,0.23076923076923078,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-02-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,59,3,2,0.2,3,0.23076923076923078,ADA-USDT;BCHSV-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-02-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,61,3,2,0.2,2,0.14285714285714285,ADA-USDT;DOT-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-02-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,62,3,2,0.2,2,0.14285714285714285,ADA-USDT;LTC-USDT;XLM-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-03-01T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,62,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-03-08T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,62,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-03-15T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,62,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;LTC-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-03-22T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,63,3,2,0.2,2,0.14285714285714285,ADA-USDT;DOT-USDT;KCS-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-03-29T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,64,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-04-05T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,66,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-04-12T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,66,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-04-19T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,67,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-04-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,69,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-05-03T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,70,3,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-05-10T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,75,3,2,0.2,3,0.23076923076923078,ADA-USDT;KCS-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-05-17T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,77,3,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-05-24T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,78,3,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-05-31T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,81,3,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,AVAX-USDT;NEAR-USDT;SOL-USDT
2021-06-07T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,83,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-06-14T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,83,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-06-21T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,88,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-06-28T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,92,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-07-05T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,95,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-07-12T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,101,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-07-19T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,102,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;KCS-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-07-26T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,104,4,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-08-02T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,106,4,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-08-09T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,108,4,2,0.2,2,0.14285714285714285,ADA-USDT;KCS-USDT;TEL-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-08-16T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,112,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;DOT-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-08-23T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,113,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-08-30T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,116,4,2,0.2,2,0.14285714285714285,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-09-06T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,117,4,2,0.2,3,0.23076923076923078,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-09-13T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,121,4,2,0.2,3,0.23076923076923078,ADA-USDT;DOGE-USDT;VET-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
2021-09-20T00:00:00+00:00,CURRENT_OR_LEGACY_NON_CAUSAL_DIAGNOSTIC_ONLY,AVAX-USDT;BTC-USDT;ETH-USDT;LINK-USDT;NEAR-USDT;SOL-USDT,6,122,4,2,0.2,3,0.23076923076923078,ADA-USDT;BNB-USDT;DOT-USDT;XRP-USDT,NEAR-USDT;SOL-USDT
