record_type,decision_time,year,scope,post_warmup,eligible_count,current_seed_eligible_count,current_seed_eligible_share,current_seed_top_4_slots,current_seed_top_6_slots,current_seed_top_8_slots,current_seed_top_10_slots,current_seed_top_30_slots,current_seed_top_4_slot_share,current_seed_top_6_slot_share,current_seed_top_8_slot_share,current_seed_top_10_slot_share,current_seed_top_30_slot_share,current_seed_hysteresis_slots,current_seed_hysteresis_slot_share,current_seed_liquidity_share,new_current_seed_entries,evidence_strong_displaced_top6,evidence_strong_displaced_top6_count,evidence_strong_displaced_top10_count,mean_displacement_liquidity_difference,hysteresis_displaced_current_seed_count,asset,first_eligible_week,last_eligible_week,eligible_weeks,top_30_weeks,top_10_weeks,top_6_weeks,hysteresis_weeks,best_rank,median_rank,consecutive_top6_max_weeks,top6_slot_contribution,c2_top6_substitutions_caused,displaced_assets
WEEK,2019-01-07T00:00:00+00:00,2019,FULL_ONLY,False,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-01-14T00:00:00+00:00,2019,FULL_ONLY,False,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-01-21T00:00:00+00:00,2019,FULL_ONLY,False,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-01-28T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-02-04T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-02-11T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-02-18T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-02-25T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-03-04T00:00:00+00:00,2019,FULL_ONLY,False,2,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,False,3,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,0,0,0.0,0,,,,,,,,,,,,,,
WEEK,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,False,13,7,0.5384615384615384,1,1,2,4,7,0.25,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.022433480475854826,7,TRX-USDT,1,0,431066.1263413018,1,,,,,,,,,,,,,,
WEEK,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,False,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.02127024705601388,7,TRX-USDT,1,0,492146.72665339505,1,,,,,,,,,,,,,,
WEEK,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.01705776033816897,7,TRX-USDT,1,0,591074.7355032655,1,,,,,,,,,,,,,,
WEEK,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.01052804562809247,7,TRX-USDT,1,0,1502734.417479166,1,,,,,,,,,,,,,,
WEEK,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.012284840721801964,7,TRX-USDT,1,0,1694785.0020018176,1,,,,,,,,,,,,,,
WEEK,2019-04-22T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.013249326162464386,7,TRX-USDT,1,0,1591201.1398543878,1,,,,,,,,,,,,,,
WEEK,2019-04-29T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.02075135823196565,7,TRX-USDT,1,0,1512298.6506796128,1,,,,,,,,,,,,,,
WEEK,2019-05-06T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.0334135727624556,7,TRX-USDT,1,0,1283409.090974822,1,,,,,,,,,,,,,,
WEEK,2019-05-13T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,3,4,7,0.0,0.16666666666666666,0.375,0.4,0.5384615384615384,1,0.16666666666666666,0.08755575646515369,7,TRX-USDT,1,0,1273444.2688744995,1,,,,,,,,,,,,,,
WEEK,2019-05-20T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,3,4,7,0.0,0.16666666666666666,0.375,0.4,0.5384615384615384,1,0.16666666666666666,0.08454181816196955,7,TRX-USDT,1,0,1814053.0904856517,1,,,,,,,,,,,,,,
WEEK,2019-05-27T00:00:00+00:00,2019,POST_WARMUP,True,13,7,0.5384615384615384,0,1,2,4,7,0.0,0.16666666666666666,0.25,0.4,0.5384615384615384,1,0.16666666666666666,0.05892583501319115,7,TRX-USDT,1,0,2849653.196205827,1,,,,,,,,,,,,,,
WEEK,2019-06-03T00:00:00+00:00,2019,POST_WARMUP,True,14,8,0.5714285714285714,0,1,2,4,8,0.0,0.16666666666666666,0.25,0.4,0.5714285714285714,1,0.16666666666666666,0.05603600901662757,8,TRX-USDT,1,0,3571273.1949827536,1,,,,,,,,,,,,,,
WEEK,2019-06-10T00:00:00+00:00,2019,POST_WARMUP,True,15,9,0.6,0,1,2,4,9,0.0,0.16666666666666666,0.25,0.4,0.6,1,0.16666666666666666,0.05537301885282513,9,TRX-USDT,1,0,4143175.394786277,1,,,,,,,,,,,,,,
WEEK,2019-06-17T00:00:00+00:00,2019,POST_WARMUP,True,15,9,0.6,0,1,2,4,9,0.0,0.16666666666666666,0.25,0.4,0.6,1,0.16666666666666666,0.05148483637970836,9,TRX-USDT,1,0,4586934.768356171,1,,,,,,,,,,,,,,
WEEK,2019-06-24T00:00:00+00:00,2019,POST_WARMUP,True,15,9,0.6,0,1,2,4,9,0.0,0.16666666666666666,0.25,0.4,0.6,1,0.16666666666666666,0.03916685981502774,9,TRX-USDT,1,0,7121190.814929381,1,,,,,,,,,,,,,,
WEEK,2019-07-01T00:00:00+00:00,2019,POST_WARMUP,True,15,9,0.6,0,1,2,4,9,0.0,0.16666666666666666,0.25,0.4,0.6,1,0.16666666666666666,0.033461835809321515,9,TRX-USDT,1,0,9591368.591763921,1,,,,,,,,,,,,,,
WEEK,2019-07-08T00:00:00+00:00,2019,POST_WARMUP,True,15,9,0.6,0,1,2,4,9,0.0,0.16666666666666666,0.25,0.4,0.6,1,0.16666666666666666,0.03533390769618504,9,TRX-USDT,1,0,9514394.964198554,1,,,,,,,,,,,,,,
WEEK,2019-07-15T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.14502753794719742,10,TRX-USDT,1,0,17268419.27253939,1,,,,,,,,,,,,,,
WEEK,2019-07-22T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.14199831289414871,10,TRX-USDT,1,0,40583142.93525909,1,,,,,,,,,,,,,,
WEEK,2019-07-29T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.12991368982889723,10,TRX-USDT,1,0,51470620.83270562,1,,,,,,,,,,,,,,
WEEK,2019-08-05T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.10030951465999735,10,KCS-USDT,1,0,99849457.69445905,1,,,,,,,,,,,,,,
WEEK,2019-08-12T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.106296344008188,10,KCS-USDT,1,0,113346245.78217183,1,,,,,,,,,,,,,,
WEEK,2019-08-19T00:00:00+00:00,2019,POST_WARMUP,True,16,10,0.625,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.625,1,0.16666666666666666,0.10617153882587554,10,KCS-USDT,1,0,115653968.87891091,1,,,,,,,,,,,,,,
WEEK,2019-08-26T00:00:00+00:00,2019,POST_WARMUP,True,17,10,0.5882352941176471,1,1,2,4,10,0.25,0.16666666666666666,0.25,0.4,0.5882352941176471,1,0.16666666666666666,0.10676669259774763,10,TRX-USDT,1,1,111576778.34466478,1,,,,,,,,,,,,,,
WEEK,2019-09-02T00:00:00+00:00,2019,POST_WARMUP,True,18,11,0.6111111111111112,1,1,2,4,11,0.25,0.16666666666666666,0.25,0.4,0.6111111111111112,1,0.16666666666666666,0.11836200027235698,11,TRX-USDT,1,1,100534556.41346408,1,,,,,,,,,,,,,,
WEEK,2019-09-09T00:00:00+00:00,2019,POST_WARMUP,True,19,12,0.631578947368421,1,1,2,4,12,0.25,0.16666666666666666,0.25,0.4,0.631578947368421,1,0.16666666666666666,0.12510202553930985,12,KCS-USDT,1,1,84686483.92760651,1,,,,,,,,,,,,,,
WEEK,2019-09-16T00:00:00+00:00,2019,POST_WARMUP,True,19,12,0.631578947368421,1,1,2,4,12,0.25,0.16666666666666666,0.25,0.4,0.631578947368421,1,0.16666666666666666,0.15050643089897967,12,KCS-USDT,1,1,56120449.60073745,1,,,,,,,,,,,,,,
WEEK,2019-09-23T00:00:00+00:00,2019,POST_WARMUP,True,21,12,0.5714285714285714,1,1,2,4,12,0.25,0.16666666666666666,0.25,0.4,0.5714285714285714,1,0.16666666666666666,0.19337722286610234,12,TRX-USDT,1,3,29133508.25571187,1,,,,,,,,,,,,,,
WEEK,2019-09-30T00:00:00+00:00,2019,POST_WARMUP,True,23,12,0.5217391304347826,0,0,2,4,12,0.0,0.0,0.25,0.4,0.5217391304347826,1,0.16666666666666666,0.02777188325012939,12,,0,4,0.0,1,,,,,,,,,,,,,,
WEEK,2019-10-07T00:00:00+00:00,2019,POST_WARMUP,True,25,12,0.48,0,1,2,4,12,0.0,0.16666666666666666,0.25,0.4,0.48,1,0.16666666666666666,0.04472026101816671,12,TRX-USDT,1,4,7203662.761672572,1,,,,,,,,,,,,,,
WEEK,2019-10-14T00:00:00+00:00,2019,POST_WARMUP,True,27,13,0.48148148148148145,0,1,2,4,13,0.0,0.16666666666666666,0.25,0.4,0.48148148148148145,1,0.16666666666666666,0.04634011145703418,13,TRX-USDT,1,4,5408161.040436261,1,,,,,,,,,,,,,,
WEEK,2019-10-21T00:00:00+00:00,2019,POST_WARMUP,True,27,13,0.48148148148148145,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.48148148148148145,1,0.16666666666666666,0.0435398968436194,13,TRX-USDT,1,3,4938786.365317952,1,,,,,,,,,,,,,,
WEEK,2019-10-28T00:00:00+00:00,2019,POST_WARMUP,True,27,13,0.48148148148148145,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.48148148148148145,1,0.16666666666666666,0.04323291761899384,13,TRX-USDT,1,3,4786681.000600768,1,,,,,,,,,,,,,,
WEEK,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,True,28,13,0.4642857142857143,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.4642857142857143,1,0.16666666666666666,0.041217170498127655,13,LTC-USDT,1,3,5035766.441479403,1,,,,,,,,,,,,,,
WEEK,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,True,29,13,0.4482758620689655,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.4482758620689655,1,0.16666666666666666,0.0495994103502972,13,LTC-USDT,1,3,4942520.57919028,1,,,,,,,,,,,,,,
WEEK,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,True,29,13,0.4482758620689655,0,1,2,4,13,0.0,0.16666666666666666,0.25,0.4,0.4482758620689655,1,0.16666666666666666,0.05470435668849654,13,LTC-USDT,1,4,5453148.0868701385,1,,,,,,,,,,,,,,
WEEK,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,True,30,13,0.43333333333333335,0,1,2,4,13,0.0,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.056054076940945566,13,LTC-USDT,1,4,5464450.951693241,1,,,,,,,,,,,,,,
WEEK,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,True,30,13,0.43333333333333335,0,1,2,4,13,0.0,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.055755148545098616,13,LTC-USDT,1,4,5461127.10746001,1,,,,,,,,,,,,,,
WEEK,2019-12-09T00:00:00+00:00,2019,POST_WARMUP,True,31,13,0.41935483870967744,0,1,2,4,13,0.0,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.05489907373298607,13,LTC-USDT,1,4,5468672.475360912,1,,,,,,,,,,,,,,
WEEK,2019-12-16T00:00:00+00:00,2019,POST_WARMUP,True,31,13,0.41935483870967744,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.05369356382068094,13,LTC-USDT,1,3,5321562.697012363,1,,,,,,,,,,,,,,
WEEK,2019-12-23T00:00:00+00:00,2019,POST_WARMUP,True,31,13,0.41935483870967744,0,1,2,3,13,0.0,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.05238950975136162,13,LTC-USDT,1,3,5121134.849592711,1,,,,,,,,,,,,,,
WEEK,2019-12-30T00:00:00+00:00,2019,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,3,13,0.25,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.05375733207882664,13,LTC-USDT,1,3,4539588.056604852,1,,,,,,,,,,,,,,
WEEK,2020-01-06T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,4,13,0.25,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.04968602714655916,13,LTC-USDT,1,4,6575854.119010284,1,,,,,,,,,,,,,,
WEEK,2020-01-13T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,3,13,0.25,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.05274453628687641,13,LTC-USDT,1,3,7128941.0242124945,1,,,,,,,,,,,,,,
WEEK,2020-01-20T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,4,13,0.25,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.059146054817519646,13,TRX-USDT,1,4,7159810.1465649605,1,,,,,,,,,,,,,,
WEEK,2020-01-27T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,4,13,0.25,0.16666666666666666,0.25,0.4,0.43333333333333335,1,0.16666666666666666,0.10080585012539205,13,TRX-USDT,1,4,9092440.025273763,1,,,,,,,,,,,,,,
WEEK,2020-02-03T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,3,13,0.25,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.1352192598060143,13,TRX-USDT,1,3,10851409.749064898,1,,,,,,,,,,,,,,
WEEK,2020-02-10T00:00:00+00:00,2020,POST_WARMUP,True,31,13,0.41935483870967744,1,1,2,3,13,0.25,0.16666666666666666,0.25,0.3,0.43333333333333335,1,0.16666666666666666,0.14379659696064723,13,TRX-USDT,1,3,10713418.92607919,1,,,,,,,,,,,,,,
WEEK,2020-02-17T00:00:00+00:00,2020,POST_WARMUP,True,32,14,0.4375,1,1,2,3,14,0.25,0.16666666666666666,0.25,0.3,0.4666666666666667,1,0.16666666666666666,0.1464906607898034,14,TRX-USDT,1,3,11117660.756804405,1,,,,,,,,,,,,,,
WEEK,2020-02-24T00:00:00+00:00,2020,POST_WARMUP,True,32,14,0.4375,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.1353476591892793,14,TRX-USDT,1,2,12223468.065933533,1,,,,,,,,,,,,,,
WEEK,2020-03-02T00:00:00+00:00,2020,POST_WARMUP,True,32,14,0.4375,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.14186529704693596,14,TRX-USDT,1,2,12673823.870060649,1,,,,,,,,,,,,,,
WEEK,2020-03-09T00:00:00+00:00,2020,POST_WARMUP,True,32,14,0.4375,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.14419435307118794,14,TRX-USDT,1,2,12317822.205174169,1,,,,,,,,,,,,,,
WEEK,2020-03-16T00:00:00+00:00,2020,POST_WARMUP,True,32,14,0.4375,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.13435215249329704,14,TRX-USDT,1,2,12865612.246867254,1,,,,,,,,,,,,,,
WEEK,2020-03-23T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,15,0.25,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.12687034716772566,15,XTZ-USDT,1,2,14423990.242114587,1,,,,,,,,,,,,,,
WEEK,2020-03-30T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,15,0.25,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.1135709886517157,15,XTZ-USDT,1,2,17453335.443204865,1,,,,,,,,,,,,,,
WEEK,2020-04-06T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.08500858889749963,15,XTZ-USDT,1,2,19395338.658327654,1,,,,,,,,,,,,,,
WEEK,2020-04-13T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.06654117059338167,15,XTZ-USDT,1,2,18933080.983138222,1,,,,,,,,,,,,,,
WEEK,2020-04-20T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,15,0.25,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.0624971124782279,15,XTZ-USDT,1,2,17006064.581894565,1,,,,,,,,,,,,,,
WEEK,2020-04-27T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.062404639066655374,15,XTZ-USDT,1,2,14071557.769605987,1,,,,,,,,,,,,,,
WEEK,2020-05-04T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.060842368834192716,15,XRP-USDT,1,2,13660364.479859928,1,,,,,,,,,,,,,,
WEEK,2020-05-11T00:00:00+00:00,2020,POST_WARMUP,True,33,15,0.45454545454545453,1,1,1,1,15,0.25,0.16666666666666666,0.125,0.1,0.5,1,0.16666666666666666,0.055531053799551124,15,XRP-USDT,1,1,16221589.52363021,1,,,,,,,,,,,,,,
WEEK,2020-05-18T00:00:00+00:00,2020,POST_WARMUP,True,34,15,0.4411764705882353,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.04157507163902228,15,XTZ-USDT,1,2,30034848.375550967,1,,,,,,,,,,,,,,
WEEK,2020-05-25T00:00:00+00:00,2020,POST_WARMUP,True,34,15,0.4411764705882353,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.035602587198171214,15,XTZ-USDT,1,2,31957569.31823719,1,,,,,,,,,,,,,,
WEEK,2020-06-01T00:00:00+00:00,2020,POST_WARMUP,True,34,15,0.4411764705882353,1,1,1,2,14,0.25,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.036270670428769344,15,TRX-USDT,1,2,30035421.51067034,1,,,,,,,,,,,,,,
WEEK,2020-06-08T00:00:00+00:00,2020,POST_WARMUP,True,34,15,0.4411764705882353,0,1,1,2,14,0.0,0.16666666666666666,0.125,0.2,0.4666666666666667,1,0.16666666666666666,0.03920726245877127,15,TRX-USDT,1,2,26496079.478160493,1,,,,,,,,,,,,,,
WEEK,2020-06-15T00:00:00+00:00,2020,POST_WARMUP,True,34,15,0.4411764705882353,0,1,1,2,15,0.0,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.03809320730315697,15,LTC-USDT,1,2,22316925.448327225,1,,,,,,,,,,,,,,
WEEK,2020-06-22T00:00:00+00:00,2020,POST_WARMUP,True,35,15,0.42857142857142855,0,0,1,1,14,0.0,0.0,0.125,0.1,0.4666666666666667,1,0.16666666666666666,0.032838451200145766,15,,0,1,0.0,1,,,,,,,,,,,,,,
WEEK,2020-06-29T00:00:00+00:00,2020,POST_WARMUP,True,35,15,0.42857142857142855,0,0,1,1,14,0.0,0.0,0.125,0.1,0.4666666666666667,1,0.16666666666666666,0.03087011706538176,15,,0,1,0.0,1,,,,,,,,,,,,,,
WEEK,2020-07-06T00:00:00+00:00,2020,POST_WARMUP,True,35,15,0.42857142857142855,0,1,1,1,14,0.0,0.16666666666666666,0.125,0.1,0.4666666666666667,1,0.16666666666666666,0.03623160717749179,15,XRP-USDT,1,1,18204610.38071671,1,,,,,,,,,,,,,,
WEEK,2020-07-13T00:00:00+00:00,2020,POST_WARMUP,True,37,17,0.4594594594594595,0,1,1,2,15,0.0,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.053586083899582894,17,XRP-USDT,1,2,18718201.6476275,1,,,,,,,,,,,,,,
WEEK,2020-07-20T00:00:00+00:00,2020,POST_WARMUP,True,37,17,0.4594594594594595,0,1,1,2,15,0.0,0.16666666666666666,0.125,0.2,0.5,1,0.16666666666666666,0.06591989037058082,17,ATOM-USDT,1,2,17514763.136752367,1,,,,,,,,,,,,,,
WEEK,2020-07-27T00:00:00+00:00,2020,POST_WARMUP,True,37,17,0.4594594594594595,0,0,1,2,15,0.0,0.0,0.125,0.2,0.5,1,0.16666666666666666,0.07927185004185253,17,,0,2,0.0,1,,,,,,,,,,,,,,
WEEK,2020-08-03T00:00:00+00:00,2020,POST_WARMUP,True,37,17,0.4594594594594595,0,1,1,2,16,0.0,0.16666666666666666,0.125,0.2,0.5333333333333333,1,0.16666666666666666,0.07656712180333111,17,XTZ-USDT,1,2,23051432.006485436,1,,,,,,,,,,,,,,
WEEK,2020-08-10T00:00:00+00:00,2020,POST_WARMUP,True,37,17,0.4594594594594595,0,1,1,1,16,0.0,0.16666666666666666,0.125,0.1,0.5333333333333333,1,0.16666666666666666,0.06402301159346689,17,XTZ-USDT,1,1,34251793.22114812,1,,,,,,,,,,,,,,
WEEK,2020-08-17T00:00:00+00:00,2020,POST_WARMUP,True,38,18,0.47368421052631576,0,1,1,1,16,0.0,0.16666666666666666,0.125,0.1,0.5333333333333333,1,0.16666666666666666,0.06586849733502709,18,XTZ-USDT,1,1,43895246.01186968,1,,,,,,,,,,,,,,
WEEK,2020-08-24T00:00:00+00:00,2020,POST_WARMUP,True,38,18,0.47368421052631576,0,1,1,1,15,0.0,0.16666666666666666,0.125,0.1,0.5,1,0.16666666666666666,0.06640882351869234,18,LTC-USDT,1,1,47388328.586691335,1,,,,,,,,,,,,,,
WEEK,2020-08-31T00:00:00+00:00,2020,POST_WARMUP,True,39,18,0.46153846153846156,0,1,1,1,15,0.0,0.16666666666666666,0.125,0.1,0.5,1,0.16666666666666666,0.0620773067106031,18,ATOM-USDT,1,1,43289160.918274604,1,,,,,,,,,,,,,,
WEEK,2020-09-07T00:00:00+00:00,2020,POST_WARMUP,True,39,18,0.46153846153846156,0,0,0,1,15,0.0,0.0,0.0,0.1,0.5,0,0.0,0.059180903899369225,18,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-09-14T00:00:00+00:00,2020,POST_WARMUP,True,39,18,0.46153846153846156,0,0,0,1,15,0.0,0.0,0.0,0.1,0.5,0,0.0,0.05315469941641417,18,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-09-21T00:00:00+00:00,2020,POST_WARMUP,True,39,18,0.46153846153846156,0,0,0,1,15,0.0,0.0,0.0,0.1,0.5,0,0.0,0.046155653672753184,18,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-09-28T00:00:00+00:00,2020,POST_WARMUP,True,40,19,0.475,0,0,0,1,16,0.0,0.0,0.0,0.1,0.5333333333333333,0,0.0,0.05686670063485143,19,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-10-05T00:00:00+00:00,2020,POST_WARMUP,True,41,19,0.4634146341463415,0,0,0,2,15,0.0,0.0,0.0,0.2,0.5,0,0.0,0.055952089284664046,19,,0,2,0.0,0,,,,,,,,,,,,,,
WEEK,2020-10-12T00:00:00+00:00,2020,POST_WARMUP,True,41,19,0.4634146341463415,0,0,1,1,15,0.0,0.0,0.125,0.1,0.5,0,0.0,0.05816264488066534,19,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-10-19T00:00:00+00:00,2020,POST_WARMUP,True,41,19,0.4634146341463415,0,0,1,1,15,0.0,0.0,0.125,0.1,0.5,0,0.0,0.05420662234417572,19,,0,1,0.0,0,,,,,,,,,,,,,,
WEEK,2020-10-26T00:00:00+00:00,2020,POST_WARMUP,True,42,19,0.4523809523809524,0,1,1,1,14,0.0,0.16666666666666666,0.125,0.1,0.4666666666666667,0,0.0,0.055023990657933446,19,ADA-USDT,1,1,15704905.10946789,0,,,,,,,,,,,,,,
WEEK,2020-11-02T00:00:00+00:00,2020,POST_WARMUP,True,42,19,0.4523809523809524,0,1,1,1,14,0.0,0.16666666666666666,0.125,0.1,0.4666666666666667,1,0.16666666666666666,0.05414257194113684,19,LTC-USDT,1,1,17521029.355292335,1,,,,,,,,,,,,,,
WEEK,2020-11-09T00:00:00+00:00,2020,POST_WARMUP,True,44,19,0.4318181818181818,0,0,1,1,14,0.0,0.0,0.125,0.1,0.4666666666666667,1,0.16666666666666666,0.04647336942849129,19,,0,1,0.0,1,,,,,,,,,,,,,,
