comparison,variant,baseline,decision_time,year,scope,top_n,left_eligible_count,right_eligible_count,eligible_count_difference,exact_match,jaccard,overlap_count,symmetric_difference_size,substitution_count,added_assets,removed_assets,rank_displacement_common,spearman_common,turnover_difference,concentration_hhi_difference,top_10_share_difference
A2_vs_C2,A2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,20,157,-137,False,0.2,2,8,4.0,ADA;AVAX;DOT;SOL,MANA;SAND;SHIB;XRP,32.25,0.9363454427983301,0,0.0,0.0
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,4,127,157,-30,True,1.0,4,0,0.0,,,14.244094488188976,0.9994918072832495,-30,0.01543950399902956,0.046405945400424864
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,6,127,157,-30,True,1.0,6,0,0.0,,,14.244094488188976,0.9994918072832495,-30,0.01543950399902956,0.046405945400424864
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,8,127,157,-30,False,0.7777777777777778,7,2,1.0,BNB-USDT,MANA-USDT,14.244094488188976,0.9994918072832495,-30,0.01543950399902956,0.046405945400424864
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,10,127,157,-30,False,0.8181818181818182,9,2,1.0,CRO-USDT,MANA-USDT,14.244094488188976,0.9994918072832495,-30,0.01543950399902956,0.046405945400424864
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,30,127,157,-30,False,0.8181818181818182,27,6,3.0,MOVR-USDT;NEAR-USDT;UOS-USDT,MANA-USDT;VET-USDT;XLM-USDT,14.244094488188976,0.9994918072832495,-30,0.01543950399902956,0.046405945400424864
B2_vs_C2,B2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,127,157,-30,False,0.7142857142857143,5,2,1.0,AVAX,MANA,14.244094488188976,0.9994918072832495,0,0.0,0.0
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,4,126,157,-31,True,1.0,4,0,0.0,,,14.912698412698413,0.9994687479931516,-31,0.015915315756455287,0.04784919517571529
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,6,126,157,-31,True,1.0,6,0,0.0,,,14.912698412698413,0.9994687479931516,-31,0.015915315756455287,0.04784919517571529
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,8,126,157,-31,False,0.7777777777777778,7,2,1.0,BNB-USDT,MANA-USDT,14.912698412698413,0.9994687479931516,-31,0.015915315756455287,0.04784919517571529
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,10,126,157,-31,False,0.8181818181818182,9,2,1.0,CRO-USDT,MANA-USDT,14.912698412698413,0.9994687479931516,-31,0.015915315756455287,0.04784919517571529
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,30,126,157,-31,False,0.8181818181818182,27,6,3.0,MOVR-USDT;NEAR-USDT;UOS-USDT,MANA-USDT;VET-USDT;XLM-USDT,14.912698412698413,0.9994687479931516,-31,0.015915315756455287,0.04784919517571529
D2_vs_C2,D2,C2,2021-12-20T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,126,157,-31,False,0.7142857142857143,5,2,1.0,AVAX,MANA,14.912698412698413,0.9994687479931516,0,0.0,0.0
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,4,21,166,-145,False,0.6,3,2,1.0,SOL-USDT,XRP-USDT,37.476190476190474,0.9600957659399343,-137,0.1680890459368877,0.29389521110333616
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,6,21,166,-145,False,0.3333333333333333,3,6,3.0,ADA-USDT;DOT-USDT;SOL-USDT,SAND-USDT;SHIB-USDT;XRP-USDT,37.476190476190474,0.9600957659399343,-137,0.1680890459368877,0.29389521110333616
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,8,21,166,-145,False,0.45454545454545453,5,6,3.0,ADA-USDT;CRO-USDT;KCS-USDT,SAND-USDT;SHIB-USDT;XRP-USDT,37.476190476190474,0.9600957659399343,-137,0.1680890459368877,0.29389521110333616
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,10,21,166,-145,False,0.42857142857142855,6,8,4.0,ATOM-USDT;CRO-USDT;KCS-USDT;ONE-USDT,MANA-USDT;SAND-USDT;SHIB-USDT;XRP-USDT,37.476190476190474,0.9600957659399343,-137,0.1680890459368877,0.29389521110333616
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,30,21,166,-145,False,0.24390243902439024,10,31,31.0,ALGO-USDT;ARPA-USDT;BCH-USDT;FTT-USDT;POLS-USDT;QI-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,BNB-USDT;CRV-USDT;DOGE-USDT;EGLD-USDT;FLUX-USDT;GALAX-USDT;HTR-USDT;LINK-USDT;LRC-USDT;LTC-USDT;MANA-USDT;NEAR-USDT;PYR-USDT;ROSE-USDT;SAND-USDT;SHIB-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,37.476190476190474,0.9600957659399343,-126,0.1680890459368877,0.29389521110333616
A2_vs_C2,A2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,21,166,-145,False,0.3333333333333333,3,6,3.0,ADA;DOT;SOL,SAND;SHIB;XRP,37.476190476190474,0.9600957659399343,-2,0.0,0.0
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,4,135,166,-31,True,1.0,4,0,0.0,,,14.911111111111111,0.999481960833421,-30,0.015216379315717149,0.0443673263517933
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,6,135,166,-31,True,1.0,6,0,0.0,,,14.911111111111111,0.999481960833421,-30,0.015216379315717149,0.0443673263517933
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,8,135,166,-31,True,1.0,8,0,0.0,,,14.911111111111111,0.999481960833421,-30,0.015216379315717149,0.0443673263517933
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,10,135,166,-31,False,0.8181818181818182,9,2,1.0,BNB-USDT,MANA-USDT,14.911111111111111,0.999481960833421,-30,0.015216379315717149,0.0443673263517933
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,30,135,166,-31,False,0.8181818181818182,27,6,3.0,ALGO-USDT;MOVR-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,14.911111111111111,0.999481960833421,-30,0.015216379315717149,0.0443673263517933
B2_vs_C2,B2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,135,166,-31,True,1.0,6,0,0.0,,,14.911111111111111,0.999481960833421,-2,0.0,0.0
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,4,134,166,-32,True,1.0,4,0,0.0,,,15.611940298507463,0.9994158714362547,-31,0.01571312115894427,0.04576331875266382
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,6,134,166,-32,True,1.0,6,0,0.0,,,15.611940298507463,0.9994158714362547,-31,0.01571312115894427,0.04576331875266382
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,8,134,166,-32,True,1.0,8,0,0.0,,,15.611940298507463,0.9994158714362547,-31,0.01571312115894427,0.04576331875266382
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,10,134,166,-32,False,0.8181818181818182,9,2,1.0,BNB-USDT,MANA-USDT,15.611940298507463,0.9994158714362547,-31,0.01571312115894427,0.04576331875266382
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,30,134,166,-32,False,0.8181818181818182,27,6,3.0,ALGO-USDT;MOVR-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.611940298507463,0.9994158714362547,-31,0.01571312115894427,0.04576331875266382
D2_vs_C2,D2,C2,2021-12-27T00:00:00+00:00,2021,POST_WARMUP,HYSTERESIS,134,166,-32,True,1.0,6,0,0.0,,,15.611940298507463,0.9994158714362547,-2,0.0,0.0
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,4,21,168,-147,False,0.6,3,2,1.0,DOT-USDT,XRP-USDT,38.523809523809526,0.9592708839954827,-145,0.16851198116346688,0.2968565848402821
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,6,21,168,-147,False,0.5,4,4,2.0,ADA-USDT;SOL-USDT,SHIB-USDT;XRP-USDT,38.523809523809526,0.9592708839954827,-145,0.16851198116346688,0.2968565848402821
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,8,21,168,-147,False,0.45454545454545453,5,6,3.0,ADA-USDT;ATOM-USDT;CRO-USDT,SAND-USDT;SHIB-USDT;XRP-USDT,38.523809523809526,0.9592708839954827,-145,0.16851198116346688,0.2968565848402821
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,10,21,168,-147,False,0.42857142857142855,6,8,4.0,ATOM-USDT;CRO-USDT;KCS-USDT;ONE-USDT,MANA-USDT;SAND-USDT;SHIB-USDT;XRP-USDT,38.523809523809526,0.9592708839954827,-145,0.16851198116346688,0.2968565848402821
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,30,21,168,-147,False,0.24390243902439024,10,31,31.0,ALGO-USDT;ARPA-USDT;BCH-USDT;FTT-USDT;POLS-USDT;QI-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,BNB-USDT;CRV-USDT;DOGE-USDT;EGLD-USDT;FLUX-USDT;GALAX-USDT;HTR-USDT;LINK-USDT;LRC-USDT;LTC-USDT;MANA-USDT;NEAR-USDT;PYR-USDT;ROSE-USDT;SAND-USDT;SHIB-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,38.523809523809526,0.9592708839954827,-136,0.16851198116346688,0.2968565848402821
A2_vs_C2,A2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,21,168,-147,False,0.3333333333333333,3,6,3.0,ADA;DOT;SOL,SAND;SHIB;XRP,38.523809523809526,0.9592708839954827,0,0.0,0.0
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,4,137,168,-31,True,1.0,4,0,0.0,,,15.043795620437956,0.9994343628317172,-31,0.01475203780837335,0.04179168214683204
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,6,137,168,-31,True,1.0,6,0,0.0,,,15.043795620437956,0.9994343628317172,-31,0.01475203780837335,0.04179168214683204
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,8,137,168,-31,True,1.0,8,0,0.0,,,15.043795620437956,0.9994343628317172,-31,0.01475203780837335,0.04179168214683204
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,10,137,168,-31,False,0.8181818181818182,9,2,1.0,BNB-USDT,MANA-USDT,15.043795620437956,0.9994343628317172,-31,0.01475203780837335,0.04179168214683204
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,30,137,168,-31,False,0.8181818181818182,27,6,3.0,ALGO-USDT;MOVR-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.043795620437956,0.9994343628317172,-31,0.01475203780837335,0.04179168214683204
B2_vs_C2,B2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,137,168,-31,True,1.0,6,0,0.0,,,15.043795620437956,0.9994343628317172,0,0.0,0.0
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,4,136,168,-32,True,1.0,4,0,0.0,,,15.698529411764707,0.9993289238020856,-32,0.015162963346141409,0.042926693792606385
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,6,136,168,-32,True,1.0,6,0,0.0,,,15.698529411764707,0.9993289238020856,-32,0.015162963346141409,0.042926693792606385
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,8,136,168,-32,True,1.0,8,0,0.0,,,15.698529411764707,0.9993289238020856,-32,0.015162963346141409,0.042926693792606385
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,10,136,168,-32,False,0.8181818181818182,9,2,1.0,BNB-USDT,MANA-USDT,15.698529411764707,0.9993289238020856,-32,0.015162963346141409,0.042926693792606385
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,30,136,168,-32,False,0.8181818181818182,27,6,3.0,ALGO-USDT;MOVR-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.698529411764707,0.9993289238020856,-32,0.015162963346141409,0.042926693792606385
D2_vs_C2,D2,C2,2022-01-03T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,136,168,-32,True,1.0,6,0,0.0,,,15.698529411764707,0.9993289238020856,0,0.0,0.0
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,4,21,168,-147,False,0.6,3,2,1.0,DOT-USDT,XRP-USDT,39.857142857142854,0.9620908569969422,-147,0.16624133940938146,0.30445086664763443
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,6,21,168,-147,False,0.7142857142857143,5,2,1.0,ADA-USDT,XRP-USDT,39.857142857142854,0.9620908569969422,-147,0.16624133940938146,0.30445086664763443
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,8,21,168,-147,False,0.45454545454545453,5,6,3.0,ADA-USDT;ATOM-USDT;ONE-USDT,SAND-USDT;SHIB-USDT;XRP-USDT,39.857142857142854,0.9620908569969422,-147,0.16624133940938146,0.30445086664763443
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,10,21,168,-147,False,0.42857142857142855,6,8,4.0,ATOM-USDT;CRO-USDT;KCS-USDT;ONE-USDT,NEAR-USDT;SAND-USDT;SHIB-USDT;XRP-USDT,39.857142857142854,0.9620908569969422,-147,0.16624133940938146,0.30445086664763443
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,30,21,168,-147,False,0.275,11,29,29.0,ARPA-USDT;BCH-USDT;FTT-USDT;POLS-USDT;QI-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,BNB-USDT;CRV-USDT;DOGE-USDT;FLUX-USDT;HTR-USDT;LINK-USDT;LRC-USDT;LTC-USDT;MANA-USDT;NEAR-USDT;PYR-USDT;ROSE-USDT;SAND-USDT;SHIB-USDT;SUSHI-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,39.857142857142854,0.9620908569969422,-138,0.16624133940938146,0.30445086664763443
A2_vs_C2,A2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,21,168,-147,False,0.3333333333333333,3,6,3.0,ADA;DOT;SOL,SAND;SHIB;XRP,39.857142857142854,0.9620908569969422,0,0.0,0.0
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,4,137,168,-31,True,1.0,4,0,0.0,,,15.175182481751825,0.9994786943936408,-31,0.014172578753323506,0.040510905040151646
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,6,137,168,-31,True,1.0,6,0,0.0,,,15.175182481751825,0.9994786943936408,-31,0.014172578753323506,0.040510905040151646
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,8,137,168,-31,True,1.0,8,0,0.0,,,15.175182481751825,0.9994786943936408,-31,0.014172578753323506,0.040510905040151646
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,10,137,168,-31,True,1.0,10,0,0.0,,,15.175182481751825,0.9994786943936408,-31,0.014172578753323506,0.040510905040151646
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,30,137,168,-31,False,0.8181818181818182,27,6,3.0,EGLD-USDT;GALAX-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.175182481751825,0.9994786943936408,-31,0.014172578753323506,0.040510905040151646
B2_vs_C2,B2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,137,168,-31,True,1.0,6,0,0.0,,,15.175182481751825,0.9994786943936408,0,0.0,0.0
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,4,136,168,-32,True,1.0,4,0,0.0,,,15.845588235294118,0.999384213186206,-32,0.01454693961443046,0.041525321420835204
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,6,136,168,-32,True,1.0,6,0,0.0,,,15.845588235294118,0.999384213186206,-32,0.01454693961443046,0.041525321420835204
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,8,136,168,-32,True,1.0,8,0,0.0,,,15.845588235294118,0.999384213186206,-32,0.01454693961443046,0.041525321420835204
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,10,136,168,-32,True,1.0,10,0,0.0,,,15.845588235294118,0.999384213186206,-32,0.01454693961443046,0.041525321420835204
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,30,136,168,-32,False,0.8181818181818182,27,6,3.0,EGLD-USDT;GALAX-USDT;QNT-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.845588235294118,0.999384213186206,-32,0.01454693961443046,0.041525321420835204
D2_vs_C2,D2,C2,2022-01-10T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,136,168,-32,True,1.0,6,0,0.0,,,15.845588235294118,0.999384213186206,0,0.0,0.0
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,4,21,171,-150,False,0.6,3,2,1.0,AVAX-USDT,XRP-USDT,39.904761904761905,0.9588479563984561,-147,0.16097154048087953,0.3144684678828227
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,6,21,171,-150,False,0.5,4,4,2.0,ATOM-USDT;SOL-USDT,NEAR-USDT;XRP-USDT,39.904761904761905,0.9588479563984561,-147,0.16097154048087953,0.3144684678828227
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,8,21,171,-150,False,0.45454545454545453,5,6,3.0,ADA-USDT;ATOM-USDT;ONE-USDT,NEAR-USDT;SHIB-USDT;XRP-USDT,39.904761904761905,0.9588479563984561,-147,0.16097154048087953,0.3144684678828227
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,10,21,171,-150,False,0.5384615384615384,7,6,3.0,ADA-USDT;CRO-USDT;KCS-USDT,NEAR-USDT;SHIB-USDT;XRP-USDT,39.904761904761905,0.9588479563984561,-147,0.16097154048087953,0.3144684678828227
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,30,21,171,-150,False,0.275,11,29,29.0,ARPA-USDT;BCH-USDT;FTT-USDT;POLS-USDT;QI-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,BNB-USDT;CRV-USDT;DOGE-USDT;FLUX-USDT;HTR-USDT;ICP-USDT;LINK-USDT;LTC-USDT;MANA-USDT;NEAR-USDT;PYR-USDT;ROSE-USDT;SAND-USDT;SHIB-USDT;SUSHI-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,39.904761904761905,0.9588479563984561,-138,0.16097154048087953,0.3144684678828227
A2_vs_C2,A2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,21,171,-150,False,0.5,4,4,2.0,ADA;SOL,SHIB;XRP,39.904761904761905,0.9588479563984561,-2,0.0,0.0
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,4,140,171,-31,True,1.0,4,0,0.0,,,15.364285714285714,0.9995784702825263,-31,0.012628570483025542,0.03693401261103069
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,6,140,171,-31,True,1.0,6,0,0.0,,,15.364285714285714,0.9995784702825263,-31,0.012628570483025542,0.03693401261103069
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,8,140,171,-31,True,1.0,8,0,0.0,,,15.364285714285714,0.9995784702825263,-31,0.012628570483025542,0.03693401261103069
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,10,140,171,-31,True,1.0,10,0,0.0,,,15.364285714285714,0.9995784702825263,-31,0.012628570483025542,0.03693401261103069
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,30,140,171,-31,False,0.8181818181818182,27,6,3.0,LRC-USDT;MOVR-USDT;WOO-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.364285714285714,0.9995784702825263,-31,0.012628570483025542,0.03693401261103069
B2_vs_C2,B2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,140,171,-31,True,1.0,6,0,0.0,,,15.364285714285714,0.9995784702825263,0,0.0,0.0
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,4,139,171,-32,True,1.0,4,0,0.0,,,16.014388489208635,0.9994459246808209,-32,0.01296927880091106,0.037884265694508534
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,6,139,171,-32,True,1.0,6,0,0.0,,,16.014388489208635,0.9994459246808209,-32,0.01296927880091106,0.037884265694508534
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,8,139,171,-32,True,1.0,8,0,0.0,,,16.014388489208635,0.9994459246808209,-32,0.01296927880091106,0.037884265694508534
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,10,139,171,-32,True,1.0,10,0,0.0,,,16.014388489208635,0.9994459246808209,-32,0.01296927880091106,0.037884265694508534
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,30,139,171,-32,False,0.8181818181818182,27,6,3.0,LRC-USDT;MOVR-USDT;WOO-USDT,MANA-USDT;VET-USDT;XLM-USDT,16.014388489208635,0.9994459246808209,-32,0.01296927880091106,0.037884265694508534
D2_vs_C2,D2,C2,2022-01-17T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,139,171,-32,True,1.0,6,0,0.0,,,16.014388489208635,0.9994459246808209,0,0.0,0.0
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,4,21,173,-152,True,1.0,4,0,0.0,,,40.80952380952381,0.9577274007954593,-150,0.1469155958081893,0.309371540426984
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,6,21,173,-152,False,0.5,4,4,2.0,AVAX-USDT;ONE-USDT,NEAR-USDT;XRP-USDT,40.80952380952381,0.9577274007954593,-150,0.1469155958081893,0.309371540426984
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,8,21,173,-152,False,0.6,6,4,2.0,ADA-USDT;SOL-USDT,NEAR-USDT;XRP-USDT,40.80952380952381,0.9577274007954593,-150,0.1469155958081893,0.309371540426984
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,10,21,173,-152,False,0.6666666666666666,8,4,2.0,CRO-USDT;KCS-USDT,NEAR-USDT;XRP-USDT,40.80952380952381,0.9577274007954593,-150,0.1469155958081893,0.309371540426984
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,30,21,173,-152,False,0.275,11,29,29.0,ARPA-USDT;BCH-USDT;FTT-USDT;POLS-USDT;QI-USDT;SUKU-USDT;WIN-USDT;XEM-USDT;XTZ-USDT;ZEC-USDT,BNB-USDT;CRV-USDT;DOGE-USDT;FLUX-USDT;HTR-USDT;ICP-USDT;LINK-USDT;LTC-USDT;MANA-USDT;NEAR-USDT;PYR-USDT;ROSE-USDT;SAND-USDT;SHIB-USDT;SUSHI-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,40.80952380952381,0.9577274007954593,-141,0.1469155958081893,0.309371540426984
A2_vs_C2,A2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,21,173,-152,False,0.5,4,4,2.0,ADA;SOL,ATOM;XRP,40.80952380952381,0.9577274007954593,-2,0.0,0.0
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,4,142,173,-31,True,1.0,4,0,0.0,,,15.359154929577464,0.9996147607899546,-31,0.0112749707892566,0.03399744545329675
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,6,142,173,-31,True,1.0,6,0,0.0,,,15.359154929577464,0.9996147607899546,-31,0.0112749707892566,0.03399744545329675
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,8,142,173,-31,True,1.0,8,0,0.0,,,15.359154929577464,0.9996147607899546,-31,0.0112749707892566,0.03399744545329675
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,10,142,173,-31,True,1.0,10,0,0.0,,,15.359154929577464,0.9996147607899546,-31,0.0112749707892566,0.03399744545329675
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,30,142,173,-31,False,0.8181818181818182,27,6,3.0,LRC-USDT;MOVR-USDT;WOO-USDT,MANA-USDT;VET-USDT;XLM-USDT,15.359154929577464,0.9996147607899546,-31,0.0112749707892566,0.03399744545329675
B2_vs_C2,B2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,HYSTERESIS,142,173,-31,True,1.0,6,0,0.0,,,15.359154929577464,0.9996147607899546,0,0.0,0.0
D2_vs_C2,D2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,4,141,173,-32,True,1.0,4,0,0.0,,,16.01418439716312,0.999493429743222,-32,0.011601911931251915,0.03494390520329549
D2_vs_C2,D2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,6,141,173,-32,True,1.0,6,0,0.0,,,16.01418439716312,0.999493429743222,-32,0.011601911931251915,0.03494390520329549
D2_vs_C2,D2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,8,141,173,-32,True,1.0,8,0,0.0,,,16.01418439716312,0.999493429743222,-32,0.011601911931251915,0.03494390520329549
D2_vs_C2,D2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,10,141,173,-32,True,1.0,10,0,0.0,,,16.01418439716312,0.999493429743222,-32,0.011601911931251915,0.03494390520329549
D2_vs_C2,D2,C2,2022-01-24T00:00:00+00:00,2022,POST_WARMUP,30,141,173,-32,False,0.8181818181818182,27,6,3.0,LRC-USDT;MOVR-USDT;WOO-USDT,MANA-USDT;VET-USDT;XLM-USDT,16.01418439716312,0.999493429743222,-32,0.011601911931251915,0.03494390520329549
