hour,btc_hour_return,btc_realized_volatility,btc_downside_share,btc_max_drawdown,btc_recovery_fraction,btc_imbalance_60,btc_imbalance_15,btc_flow_accel,btc_hour_quote_volume,btc_hour_trade_count,eth_hour_return,eth_realized_volatility,eth_downside_share,eth_max_drawdown,eth_recovery_fraction,eth_imbalance_60,eth_imbalance_15,eth_flow_accel,eth_hour_quote_volume,eth_hour_trade_count,segment_id,btc_realized_volatility_z,btc_quote_volume_z,btc_trade_count_z,btc_participation_z,eth_realized_volatility_z,eth_quote_volume_z,eth_trade_count_z,eth_participation_z,market_hour_return,market_realized_volatility_z,market_downside_share,market_max_drawdown,market_recovery_fraction,market_imbalance_60,market_imbalance_15,market_flow_acceleration,market_participation_z,INTRAHOUR_DOWNSIDE_STRESS_evaluable,INTRAHOUR_DOWNSIDE_STRESS,SELL_FLOW_IMPULSE_evaluable,SELL_FLOW_IMPULSE,PARTICIPATION_BURST_evaluable,PARTICIPATION_BURST,FAILED_INTRAHOUR_RECOVERY_evaluable,FAILED_INTRAHOUR_RECOVERY
2022-01-02 03:00:00+00:00,-0.0008659399554448166,0.0032257334827937344,0.5528192521264712,-0.0021325512993426443,0.5939417937042358,-0.05146383575153479,-0.22577694542925442,-0.17431310967771962,18338323.3243754,18986.0,0.0032163352462297734,0.003446125650837918,0.4452620820398829,-0.0009342052582410609,1.0,-0.03202147895680074,-0.20535707135154668,-0.17333559239474594,14950465.829603001,11970.0,1,,,,,,,,,0.0011751976453924784,,0.49904066708317707,-0.0015333782787918526,0.7969708968521179,-0.04174265735416777,-0.21556700839040055,-0.17382435103623278,,False,False,True,True,False,False,True,False
2022-01-02 04:00:00+00:00,-0.008856427084435903,0.006688938967438525,0.8186438451899082,-0.01181589398740357,0.25046491667262755,-0.06967994775927877,-0.08424823960110761,-0.01456829184182884,59314365.8658618,36223.0,-0.008991173801864205,0.0060288751060868315,0.8012759017234741,-0.010864445881329288,0.17242223855008515,-0.011962168822799768,0.03986819176027878,0.05183036058307855,27673042.183376003,21164.0,1,,,,,,,,,-0.008923800443150054,,0.8099598734566911,-0.011340169934366429,0.21144357761135635,-0.04082105829103927,-0.022190023920414415,0.018631034370624855,,False,False,True,False,False,False,True,False
2022-01-02 05:00:00+00:00,0.0036448285344581333,0.004531492273042277,0.3479216786854626,-0.00166743764162669,1.0,0.040140202723082385,0.21595520296641202,0.17581500024332963,32222910.711241,24054.0,0.005464055376254606,0.004818843496810917,0.3249841762240794,-0.0011196614702202456,1.0,0.03007733838475235,0.20643242975503662,0.17635509137028427,17268066.372964,14872.0,1,,,,,,,,,0.00455444195535637,,0.33645292745477096,-0.0013935495559234679,1.0,0.03510877055391737,0.21119381636072432,0.17608504580680695,,False,False,True,False,False,False,True,False
2022-01-02 06:00:00+00:00,0.0008778435930374417,0.0035759339882451176,0.3938895330461824,-0.001487640098145171,1.0,0.13223509400772415,-0.07598499021679417,-0.20822008422451832,24892334.120441,19779.0,-0.0016476664289968301,0.0026732890202169524,0.518109322456287,-0.0019066998870400642,0.13585434173666908,-0.08370483161798958,-0.29442891698150764,-0.21072408536351805,14133582.267487003,12364.0,1,,,,,,,,,-0.0003849114179796942,,0.4559994277512347,-0.0016971699925926176,0.5679271708683346,0.024265131194867284,-0.1852069535991509,-0.2094720847940182,,False,False,True,True,False,False,True,False
2022-01-02 07:00:00+00:00,0.0010791000496577219,0.003021896479258422,0.41425007911950074,-0.0007423189722127743,1.0,-0.03599535950096178,-0.17936566444478808,-0.1433703049438263,25684083.145284303,20702.0,0.0023271241025859535,0.0030287796029185255,0.3766207460153892,-0.0011555374854220757,1.0,-0.06226522933277001,-0.14098496643341196,-0.07871973710064195,12961569.627565,12030.0,1,,,,,,,,,0.0017031120761218377,,0.39543541256744497,-0.000948928228817425,1.0,-0.049130294416865894,-0.16017531543910002,-0.11104502102223412,,False,False,True,True,False,False,True,False
2022-01-02 08:00:00+00:00,0.0010378721585706518,0.003128548914278011,0.4734485531454247,-0.004311536322133769,1.0,-0.09987365758801658,-0.00839250848180495,0.09148114910621163,27254939.7970782,28390.0,-0.000859303697140712,0.0025931305537390957,0.5544190486854805,-0.003957600567887631,0.7828725556304912,0.11218071767810756,-0.004662146443335291,-0.11684286412144285,15755082.75657,13919.0,1,,,,,,,,,8.928423071496994e-05,,0.5139338009154526,-0.0041345684450107,0.8914362778152456,0.0061535300450454855,-0.0065273274625701205,-0.012680857507615606,,False,False,True,False,False,False,True,False
2022-01-02 09:00:00+00:00,0.0010766077115944572,0.005324614830124145,0.2712286787671616,-0.0016576878769397618,1.0,0.021639024643732352,-0.17980754190389958,-0.20144656654763193,37508111.2813318,30399.0,0.002532051282051251,0.006590033543061225,0.21860005087972162,-0.0015571581196580642,1.0,0.11140542362401984,-0.08000796412967848,-0.19141338775369832,21353763.167138,17094.0,1,,,,,,,,,0.001804329496822854,,0.24491436482344162,-0.001607422998298913,1.0,0.0665222241338761,-0.12990775301678903,-0.19642997715066512,,False,False,True,True,False,False,True,False
2022-01-02 10:00:00+00:00,-0.0017840964114362867,0.0024719075970061864,0.681836858263953,-0.002811950865214796,0.3655307304596133,0.006742231510408647,-0.06927182122314868,-0.07601405273355732,18437661.809178498,21618.0,-0.002752105373932001,0.002589756711808853,0.6438124140244984,-0.0035939885280098505,0.23424759080799892,0.04985443253238153,0.08144714499536154,0.03159271246298001,12885525.545872997,12638.0,1,,,,,,,,,-0.002268100892684144,,0.6628246361442257,-0.0032029696966123233,0.2998891606338061,0.02829833202139509,0.0060876618861064324,-0.022210670135288657,,False,False,True,False,False,False,True,False
2022-01-02 11:00:00+00:00,0.0009879446174607676,0.0028773090829719793,0.4151742406201926,-0.0006211209081461444,1.0,0.05221328733543951,-0.1277110349603563,-0.1799243222957958,16973153.6537593,21474.0,0.00022440872308759907,0.002783449025444858,0.441578457396223,-0.000574379469807651,1.0,0.07779051710111928,-0.19562983756651864,-0.2734203546676379,13280507.914146997,13000.0,1,,,,,,,,,0.0006061766702741833,,0.42837634900820776,-0.0005977501889768977,1.0,0.0650019022182794,-0.16167043626343747,-0.22667233848171686,,False,False,True,True,False,False,True,False
2022-01-02 12:00:00+00:00,0.0011443960685781907,0.005436352306491857,0.5159943135131329,-0.004771280612224316,1.0,-0.09339712622006269,-0.04930110854646197,0.04409601767360072,37687789.8911528,32247.0,0.002641517497048662,0.004145471083247085,0.4985979398126628,-0.0036671420863981785,1.0,0.08208470760387376,0.40311241701781175,0.321027709413938,20270662.553575,16318.0,1,,,,,,,,,0.0018929567828134264,,0.5072961266628978,-0.004219211349311247,1.0,-0.005656209308094462,0.1769056542356749,0.18256186354376935,,False,False,True,False,False,False,True,False
2022-01-02 13:00:00+00:00,-0.003220999427570592,0.0035865985749783526,0.5949417767128764,-0.00422227518187368,0.23714128311713809,0.07801766849976532,-0.038247030115992176,-0.1162646986157575,27379356.5890747,25806.0,-0.0023095672558237634,0.003745494409754211,0.580456127678904,-0.0037533797733053653,0.3846699787083174,0.03699456908045606,-0.036830540644242515,-0.07382510972469858,17199743.869435996,15157.0,1,,,,,,,,,-0.002765283341697178,,0.5876989521958902,-0.003987827477589523,0.3109056309127277,0.057506118790110694,-0.037538785380117345,-0.09504490417022804,,False,False,True,False,False,False,True,False
2022-01-02 14:00:00+00:00,-0.0005261220666837874,0.0036847314498090968,0.4937751225493185,-0.0024895332469898612,0.7886663826161402,0.06545725759832166,0.054256551814896525,-0.011200705783425136,29105931.9414711,31910.0,0.001949114754798753,0.003629925651516236,0.41127312890343865,-0.0006114346285601702,1.0,0.15855821419681249,0.21271762806695116,0.05415941387013867,18754053.814443003,16713.0,1,,,,,,,,,0.0007114963440574829,,0.45252412572637857,-0.0015504839377750157,0.8943331913080701,0.11200773589756707,0.13348708994092384,0.02147935404335677,,False,False,True,False,False,False,True,False
2022-01-02 15:00:00+00:00,0.004837990055301722,0.005078662039814291,0.2573777619268639,-0.0008759875820748553,1.0,0.013560360362625312,0.18217059077675346,0.16861023041412815,37034369.0457993,35285.0,0.006813942333315559,0.005404638205912128,0.170191300806658,-0.00021585034376159218,1.0,0.09190564589020656,0.054445614803161124,-0.03746003108704543,37070074.906095006,26734.0,1,,,,,,,,,0.0058259661943086405,,0.21378453136676095,-0.0005459189629182237,1.0,0.052733003126415934,0.11830810278995729,0.06557509966354136,,False,False,True,False,False,False,True,False
2022-01-02 16:00:00+00:00,0.009544265192128476,0.006550921849608202,0.21698290455428043,-0.0014116885616048958,1.0,0.15503200642543336,0.22471750487953135,0.069685498454098,65059041.57030511,46452.0,0.015999809431550105,0.010879295221895827,0.10611130737362173,-2.3821056225670212e-05,1.0,0.14676641637381826,0.20044111599799708,0.05367469962417881,74306854.784522,49033.0,1,,,,,,,,,0.01277203731183929,,0.16154710596395108,-0.000717754808915283,1.0,0.1508992113996258,0.2125793104387642,0.0616800990391384,,False,False,True,False,False,False,True,False
2022-01-02 17:00:00+00:00,-0.008184374508942827,0.008066402066308551,0.6333329165437642,-0.009935284540665501,0.17623149337657684,-0.08270930991300751,-0.10190511286442916,-0.019195802951421648,68642927.2657506,49654.0,-0.00385814730776346,0.007267255452088343,0.5768081216418551,-0.007171829532932383,0.46204140937160054,0.1386905840723316,-0.10237087849829773,-0.24106146257062933,61885663.450337,42073.0,1,,,,,,,,,-0.006021260908353143,,0.6050705190928096,-0.008553557036798942,0.3191364513740887,0.02799063707966204,-0.10213799568136345,-0.1301286327610255,,False,False,True,True,False,False,True,True
2022-01-02 18:00:00+00:00,-0.00723653481751696,0.0075523273203363245,0.5681744179717098,-0.01576206816966852,0.5408892577027102,-0.027131621856416377,0.10243117262460055,0.12956279448101693,87074188.16296399,54581.0,-0.0075212745369813705,0.006660747124331123,0.5843336858949193,-0.013575429805796402,0.4459641687536111,-0.1578908922668123,-0.0568413000426764,0.1010495922241359,46282097.32918199,30777.0,1,,,,,,,,,-0.007378904677249165,,0.5762540519333146,-0.01466874898773246,0.4934267132281607,-0.09251125706161434,0.022794936290962076,0.11530619335257641,,False,False,True,False,False,False,True,False
2022-01-02 19:00:00+00:00,-0.003161098281361352,0.005142529568920996,0.5068921457128003,-0.004354771494565091,0.2741069685730955,-0.06817887723770955,0.009693491708694157,0.0778723689464037,44050432.7009168,31283.0,0.0009644116298557215,0.004793606145609118,0.5052370992386024,-0.0028616148361291227,1.0,0.11203244875889151,0.08911040460444908,-0.022922044154442434,25235645.277526002,18029.0,1,,,,,,,,,-0.0010983433257528152,,0.5060646224757013,-0.0036081931653471067,0.6370534842865477,0.021926785760590983,0.04940194815657162,0.027475162395980635,,False,False,True,False,False,False,True,False
2022-01-02 20:00:00+00:00,0.002120548729024563,0.003675090265937785,0.46088392127501954,-0.0019719589568187867,1.0,-0.12646715067543635,-0.022626384779006248,0.1038407658964301,26773711.713136304,25337.0,0.0029639378783890002,0.003673809394392367,0.42492487750932517,-0.0012529613056068145,1.0,0.19114717381760915,0.3125560448372271,0.12140887101961795,23457590.705471,17508.0,1,,,,,,,,,0.0025422433037067815,,0.44290439939217235,-0.0016124601312128006,1.0,0.0323400115710864,0.14496483002911043,0.11262481845802402,,False,False,True,False,False,False,True,False
