slice_type,slice_value,variant_id,universe_id,cost_multiplier,period_id,trade_count,triggered_trade_count,total_control_net_pnl,total_shadow_net_pnl,total_delta_net_pnl
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,2,2,2070.232385389807,170.1811952603822,-1900.0511901294249
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2022,2,2,-771.9148513439287,-127.06219588995762,644.852655453971
TRIGGER_FAMILY,,CONTROL_NO_RD37_EXIT,E2,2.0,ROBUSTNESS_2023,126,0,36402.82707774959,36402.82707774959,0.0
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,121,121,35097.54925077292,3327.924103078146,-31769.625147694776
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_SELL_FLOW_IMPULSE_SHADOW,E2,2.0,ROBUSTNESS_2023,126,126,36402.82707774959,-10195.265406368173,-46598.092484117784
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_FAILED_RECOVERY_SHADOW,E2,2.0,ROBUSTNESS_2023,126,126,36402.82707774959,6866.962756429971,-29535.86432131963
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,7,7,3807.4164678119405,-1252.352242197077,-5059.768710009017
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,18,18,-1054.006336789078,1360.5222493594936,2414.528586148571
TRIGGER_FAMILY,SELL_FLOW_IMPULSE,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,75,75,24811.850115830155,-5984.31067310806,-30796.160788938214
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,11,11,5862.048852179671,224.44711320050163,-5637.601738979168
TRIGGER_FAMILY,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,3,3,-2466.193381322615,-396.2317620059253,2069.96161931669
TRIGGER_FAMILY,,RD37_DOWNSIDE_STRESS_SHADOW,E2,2.0,ROBUSTNESS_2023,5,0,1305.2778269766845,1305.2778269766845,0.0
TRIGGER_FAMILY,FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,4,4,246.22239902010764,79.7197171585002,-166.5026818616074
TRIGGER_FAMILY,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,RD37_QUALIFIED_STRESS_UNION_SHADOW,E2,2.0,ROBUSTNESS_2023,8,8,5195.488961019428,-1476.9077751700975,-6672.396736189527
