variant_id,control_trade_id,universe_id,cost_multiplier,period_id,pair,signal_time,entry_time,control_exit_time,control_exit_reason,control_exit_price,quantity,entry_notional,entry_cost,control_net_pnl,support_families,support_family_bucket,triggered,evaluable,trigger_time,trigger_family_set,participation_burst_at_trigger,shadow_exit_time,shadow_exit_price,exit_advance_hours,shadow_net_pnl,delta_net_pnl,slot_escrow_release_time,capital_reuse_allowed
CONTROL_NO_RD37_EXIT,471,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-10-26 21:00:00+00:00,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,MAX_HOLD_168H,40.794,593.9876851062503,19240.44909596166,24.050561369952074,4936.345051859978,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-11-02 22:00:00+00:00,40.794,0,4936.345051859978,0.0,2023-11-02 22:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,471,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-10-26 21:00:00+00:00,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,MAX_HOLD_168H,40.794,593.9876851062503,19240.44909596166,24.050561369952074,4936.345051859978,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-27 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-10-27 18:00:00+00:00,31.896,148,-342.35074218783893,-5278.695794047817,2023-11-02 22:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,471,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-10-26 21:00:00+00:00,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,MAX_HOLD_168H,40.794,593.9876851062503,19240.44909596166,24.050561369952074,4936.345051859978,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-27 00:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-27 00:00:00+00:00,32.85,166,223.60517908903452,-4712.739872770944,2023-11-02 22:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,471,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-10-26 21:00:00+00:00,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,MAX_HOLD_168H,40.794,593.9876851062503,19240.44909596166,24.050561369952074,4936.345051859978,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-27 01:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-10-27 01:00:00+00:00,32.78,165,182.0780150540447,-4754.2670368059335,2023-11-02 22:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,471,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-10-26 21:00:00+00:00,2023-10-26 22:00:00+00:00,2023-11-02 22:00:00+00:00,MAX_HOLD_168H,40.794,593.9876851062503,19240.44909596166,24.050561369952074,4936.345051859978,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-27 00:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-27 00:00:00+00:00,32.85,166,223.60517908903452,-4712.739872770944,2023-11-02 22:00:00+00:00,False
CONTROL_NO_RD37_EXIT,472,D2,1.0,ROBUSTNESS_2023,XMR-USDT,2023-10-28 09:00:00+00:00,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,MAX_HOLD_168H,170.71,118.25292999508444,19184.172833102548,23.980216041378185,953.5709332176136,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-11-04 10:00:00+00:00,170.71,0,953.5709332176136,0.0,2023-11-04 10:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,472,D2,1.0,ROBUSTNESS_2023,XMR-USDT,2023-10-28 09:00:00+00:00,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,MAX_HOLD_168H,170.71,118.25292999508444,19184.172833102548,23.980216041378185,953.5709332176136,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-30 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-10-30 18:00:00+00:00,171.42,112,1037.4255640387514,83.85463082113779,2023-11-04 10:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,472,D2,1.0,ROBUSTNESS_2023,XMR-USDT,2023-10-28 09:00:00+00:00,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,MAX_HOLD_168H,170.71,118.25292999508444,19184.172833102548,23.980216041378185,953.5709332176136,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-28 12:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-28 12:00:00+00:00,161.83,166,-95.20247761579017,-1048.773410833404,2023-11-04 10:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,472,D2,1.0,ROBUSTNESS_2023,XMR-USDT,2023-10-28 09:00:00+00:00,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,MAX_HOLD_168H,170.71,118.25292999508444,19184.172833102548,23.980216041378185,953.5709332176136,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-29 22:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-10-29 22:00:00+00:00,167.67,132,594.5313871665354,-359.0395460510782,2023-11-04 10:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,472,D2,1.0,ROBUSTNESS_2023,XMR-USDT,2023-10-28 09:00:00+00:00,2023-10-28 10:00:00+00:00,2023-11-04 10:00:00+00:00,MAX_HOLD_168H,170.71,118.25292999508444,19184.172833102548,23.980216041378185,953.5709332176136,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-10-28 12:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-28 12:00:00+00:00,161.83,166,-95.20247761579017,-1048.773410833404,2023-11-04 10:00:00+00:00,False
CONTROL_NO_RD37_EXIT,473,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,MAX_HOLD_168H,1885.16,10.720421074174222,19501.08915918736,24.3763614489842,658.9813353136963,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-11-06 10:00:00+00:00,1885.16,0,658.9813353136963,0.0,2023-11-06 10:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,473,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,MAX_HOLD_168H,1885.16,10.720421074174222,19501.08915918736,24.3763614489842,658.9813353136963,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-10-30 18:00:00+00:00,1812.91,160,-114.6008992671276,-773.5822345808239,2023-11-06 10:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,473,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,MAX_HOLD_168H,1885.16,10.720421074174222,19501.08915918736,24.3763614489842,658.9813353136963,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 11:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-30 11:00:00+00:00,1816.86,167,-72.30816810319702,-731.2895034168932,2023-11-06 10:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,473,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,MAX_HOLD_168H,1885.16,10.720421074174222,19501.08915918736,24.3763614489842,658.9813353136963,MOMENTUM_BREAKOUT,MB,True,True,2023-10-31 04:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-10-31 04:00:00+00:00,1803.65,150,-213.74790954004973,-872.729244853746,2023-11-06 10:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,473,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-10-30 09:00:00+00:00,2023-10-30 10:00:00+00:00,2023-11-06 10:00:00+00:00,MAX_HOLD_168H,1885.16,10.720421074174222,19501.08915918736,24.3763614489842,658.9813353136963,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 11:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-30 11:00:00+00:00,1816.86,167,-72.30816810319702,-731.2895034168932,2023-11-06 10:00:00+00:00,False
CONTROL_NO_RD37_EXIT,474,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,2023-11-06 13:00:00+00:00,MAX_HOLD_168H,0.70238,35023.514697478575,19704.579603948423,24.63072450493553,4839.856154445124,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-11-06 13:00:00+00:00,0.70238,0,4839.856154445124,0.0,2023-11-06 13:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,474,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,2023-11-06 13:00:00+00:00,MAX_HOLD_168H,0.70238,35023.514697478575,19704.579603948423,24.63072450493553,4839.856154445124,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-10-30 18:00:00+00:00,0.5797,163,548.542227337311,-4291.313927107813,2023-11-06 13:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,474,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,2023-11-06 13:00:00+00:00,MAX_HOLD_168H,0.70238,35023.514697478575,19704.579603948423,24.63072450493553,4839.856154445124,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 20:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-10-30 20:00:00+00:00,0.57838,161,502.368976735891,-4337.487177709233,2023-11-06 13:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,474,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,2023-11-06 13:00:00+00:00,MAX_HOLD_168H,0.70238,35023.514697478575,19704.579603948423,24.63072450493553,4839.856154445124,MOMENTUM_BREAKOUT,MB,True,True,2023-10-31 04:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-10-31 04:00:00+00:00,0.57718,153,460.3932943709644,-4379.46286007416,2023-11-06 13:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,474,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-10-30 12:00:00+00:00,2023-10-30 13:00:00+00:00,2023-11-06 13:00:00+00:00,MAX_HOLD_168H,0.70238,35023.514697478575,19704.579603948423,24.63072450493553,4839.856154445124,MOMENTUM_BREAKOUT,MB,True,True,2023-10-30 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-10-30 18:00:00+00:00,0.5797,163,548.542227337311,-4291.313927107813,2023-11-06 13:00:00+00:00,False
CONTROL_NO_RD37_EXIT,475,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-01 21:00:00+00:00,2023-11-01 22:00:00+00:00,2023-11-04 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,34755.1,0.4966746459761417,17575.08068518876,21.96885085648595,-356.6500189153029,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-11-04 22:00:00+00:00,34755.1,0,-356.6500189153029,0.0,2023-11-04 22:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,475,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-01 21:00:00+00:00,2023-11-01 22:00:00+00:00,2023-11-04 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,34755.1,0.4966746459761417,17575.08068518876,21.96885085648595,-356.6500189153029,MOMENTUM_BREAKOUT,MB,True,True,2023-11-02 14:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-11-02 14:00:00+00:00,35349.9,56,-61.597217087975025,295.05280182732787,2023-11-04 22:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,475,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-01 21:00:00+00:00,2023-11-01 22:00:00+00:00,2023-11-04 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,34755.1,0.4966746459761417,17575.08068518876,21.96885085648595,-356.6500189153029,MOMENTUM_BREAKOUT,MB,True,True,2023-11-01 23:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-01 23:00:00+00:00,35381.4,71,-45.971522303913076,310.67849661138985,2023-11-04 22:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,475,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-01 21:00:00+00:00,2023-11-01 22:00:00+00:00,2023-11-04 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,34755.1,0.4966746459761417,17575.08068518876,21.96885085648595,-356.6500189153029,MOMENTUM_BREAKOUT,MB,True,True,2023-11-02 06:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-11-02 06:00:00+00:00,35463.3,64,-5.344715865346203,351.3053030499567,2023-11-04 22:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,475,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-01 21:00:00+00:00,2023-11-01 22:00:00+00:00,2023-11-04 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,34755.1,0.4966746459761417,17575.08068518876,21.96885085648595,-356.6500189153029,MOMENTUM_BREAKOUT,MB,True,True,2023-11-01 23:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-01 23:00:00+00:00,35381.4,71,-45.971522303913076,310.67849661138985,2023-11-04 22:00:00+00:00,False
CONTROL_NO_RD37_EXIT,476,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-11-04 02:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-11 03:00:00+00:00,MAX_HOLD_168H,55.043,511.0814682286457,20584.828295845164,25.731035369806456,7485.733602924738,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-11-11 03:00:00+00:00,55.043,0,7485.733602924738,0.0,2023-11-11 03:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,476,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-11-04 02:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-11 03:00:00+00:00,MAX_HOLD_168H,55.043,511.0814682286457,20584.828295845164,25.731035369806456,7485.733602924738,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-05 14:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-11-05 14:00:00+00:00,41.678,133,663.6680348274815,-6822.065568097257,2023-11-11 03:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,476,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-11-04 02:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-11 03:00:00+00:00,MAX_HOLD_168H,55.043,511.0814682286457,20584.828295845164,25.731035369806456,7485.733602924738,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-04 08:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-04 08:00:00+00:00,41.141,163,389.5603498242468,-7096.173253100491,2023-11-11 03:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,476,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-11-04 02:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-11 03:00:00+00:00,MAX_HOLD_168H,55.043,511.0814682286457,20584.828295845164,25.731035369806456,7485.733602924738,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-05 05:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-11-05 05:00:00+00:00,42.525,142,1096.0129309126596,-6389.7206720120785,2023-11-11 03:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,476,D2,1.0,ROBUSTNESS_2023,SOL-USDT,2023-11-04 02:00:00+00:00,2023-11-04 03:00:00+00:00,2023-11-11 03:00:00+00:00,MAX_HOLD_168H,55.043,511.0814682286457,20584.828295845164,25.731035369806456,7485.733602924738,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-04 08:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-04 08:00:00+00:00,41.141,163,389.5603498242468,-7096.173253100491,2023-11-11 03:00:00+00:00,False
CONTROL_NO_RD37_EXIT,477,D2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-11-04 15:00:00+00:00,2023-11-04 16:00:00+00:00,2023-11-11 16:00:00+00:00,MAX_HOLD_168H,9.28e-06,2638874647.1741176,20667.66623666769,25.834582795834613,3764.644960405065,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-11-11 16:00:00+00:00,9.28e-06,0,3764.644960405065,0.0,2023-11-11 16:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,477,D2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-11-04 15:00:00+00:00,2023-11-04 16:00:00+00:00,2023-11-11 16:00:00+00:00,MAX_HOLD_168H,9.28e-06,2638874647.1741176,20667.66623666769,25.834582795834613,3764.644960405065,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-05 14:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-11-05 14:00:00+00:00,8.174e-06,146,849.6978448302109,-2914.9471155748543,2023-11-11 16:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,477,D2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-11-04 15:00:00+00:00,2023-11-04 16:00:00+00:00,2023-11-11 16:00:00+00:00,MAX_HOLD_168H,9.28e-06,2638874647.1741176,20667.66623666769,25.834582795834613,3764.644960405065,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-04 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-04 17:00:00+00:00,7.833e-06,167,-49.03358953780701,-3813.678549942872,2023-11-11 16:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,477,D2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-11-04 15:00:00+00:00,2023-11-04 16:00:00+00:00,2023-11-11 16:00:00+00:00,MAX_HOLD_168H,9.28e-06,2638874647.1741176,20667.66623666769,25.834582795834613,3764.644960405065,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-05 05:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2023-11-05 05:00:00+00:00,8.025e-06,155,456.997012804305,-3307.64794760076,2023-11-11 16:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,477,D2,1.0,ROBUSTNESS_2023,SHIB-USDT,2023-11-04 15:00:00+00:00,2023-11-04 16:00:00+00:00,2023-11-11 16:00:00+00:00,MAX_HOLD_168H,9.28e-06,2638874647.1741176,20667.66623666769,25.834582795834613,3764.644960405065,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-04 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-04 17:00:00+00:00,7.833e-06,167,-49.03358953780701,-3813.678549942872,2023-11-11 16:00:00+00:00,False
CONTROL_NO_RD37_EXIT,478,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-07 21:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-14 22:00:00+00:00,MAX_HOLD_168H,35288.7,0.6121678679448614,21805.174589048787,27.256468236310983,-256.8260760412011,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-11-14 22:00:00+00:00,35288.7,0,-256.8260760412011,0.0,2023-11-14 22:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,478,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-07 21:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-14 22:00:00+00:00,MAX_HOLD_168H,35288.7,0.6121678679448614,21805.174589048787,27.256468236310983,-256.8260760412011,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 00:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-11-09 00:00:00+00:00,35787.7,142,48.263850355653474,305.08992639685454,2023-11-14 22:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,478,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-07 21:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-14 22:00:00+00:00,MAX_HOLD_168H,35288.7,0.6121678679448614,21805.174589048787,27.256468236310983,-256.8260760412011,MOMENTUM_BREAKOUT,MB,True,True,2023-11-08 00:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-08 00:00:00+00:00,35282.8,166,-260.4333517240445,-3.607275682843408,2023-11-14 22:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,478,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-07 21:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-14 22:00:00+00:00,MAX_HOLD_168H,35288.7,0.6121678679448614,21805.174589048787,27.256468236310983,-256.8260760412011,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 08:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2023-11-09 08:00:00+00:00,36767.9,134,647.5607358350101,904.3868118762111,2023-11-14 22:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,478,D2,1.0,ROBUSTNESS_2023,BTC-USDT,2023-11-07 21:00:00+00:00,2023-11-07 22:00:00+00:00,2023-11-14 22:00:00+00:00,MAX_HOLD_168H,35288.7,0.6121678679448614,21805.174589048787,27.256468236310983,-256.8260760412011,MOMENTUM_BREAKOUT,MB,True,True,2023-11-08 00:00:00+00:00,SELL_FLOW_IMPULSE,False,2023-11-08 00:00:00+00:00,35282.8,166,-260.4333517240445,-3.607275682843408,2023-11-14 22:00:00+00:00,False
CONTROL_NO_RD37_EXIT,479,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-11-08 21:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-11 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66754,31373.90478902581,21709.17341876641,27.13646677345801,-819.1526531771578,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2023-11-11 22:00:00+00:00,0.66754,0,-819.1526531771578,0.0,2023-11-11 22:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,479,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-11-08 21:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-11 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66754,31373.90478902581,21709.17341876641,27.13646677345801,-819.1526531771578,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-09 00:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-11-09 00:00:00+00:00,0.68764,70,-189.32543627556635,629.8272169015916,2023-11-11 22:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,479,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-11-08 21:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-11 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66754,31373.90478902581,21709.17341876641,27.13646677345801,-819.1526531771578,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-09 03:00:00+00:00,SELL_FLOW_IMPULSE,True,2023-11-09 03:00:00+00:00,0.68496,67,-273.3023985291138,545.850254648044,2023-11-11 22:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,479,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-11-08 21:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-11 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66754,31373.90478902581,21709.17341876641,27.13646677345801,-819.1526531771578,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-09 08:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2023-11-09 08:00:00+00:00,0.70008,62,200.47807508044596,1019.6307282576038,2023-11-11 22:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,479,D2,1.0,ROBUSTNESS_2023,XRP-USDT,2023-11-08 21:00:00+00:00,2023-11-08 22:00:00+00:00,2023-11-11 22:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.66754,31373.90478902581,21709.17341876641,27.13646677345801,-819.1526531771578,RELATIVE_STRENGTH_ROTATION,RS,True,True,2023-11-09 00:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2023-11-09 00:00:00+00:00,0.68764,70,-189.32543627556635,629.8272169015916,2023-11-11 22:00:00+00:00,False
CONTROL_NO_RD37_EXIT,480,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-11-09 03:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-16 04:00:00+00:00,MAX_HOLD_168H,2055.66,10.890582931949334,20885.851041063117,26.107313801328893,1447.3931853891595,MOMENTUM_BREAKOUT,MB,False,True,,,False,2023-11-16 04:00:00+00:00,2055.66,0,1447.3931853891595,0.0,2023-11-16 04:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,480,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-11-09 03:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-16 04:00:00+00:00,MAX_HOLD_168H,2055.66,10.890582931949334,20885.851041063117,26.107313801328893,1447.3931853891595,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 17:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2023-11-09 17:00:00+00:00,2035.05,155,1223.2188398044666,-224.1743455846929,2023-11-16 04:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,480,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-11-09 03:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-16 04:00:00+00:00,MAX_HOLD_168H,2055.66,10.890582931949334,20885.851041063117,26.107313801328893,1447.3931853891595,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 08:00:00+00:00,SELL_FLOW_IMPULSE,True,2023-11-09 08:00:00+00:00,1926.74,164,45.13425124173451,-1402.258934147425,2023-11-16 04:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,480,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-11-09 03:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-16 04:00:00+00:00,MAX_HOLD_168H,2055.66,10.890582931949334,20885.851041063117,26.107313801328893,1447.3931853891595,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 08:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2023-11-09 08:00:00+00:00,1926.74,164,45.13425124173451,-1402.258934147425,2023-11-16 04:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,480,D2,1.0,ROBUSTNESS_2023,ETH-USDT,2023-11-09 03:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-16 04:00:00+00:00,MAX_HOLD_168H,2055.66,10.890582931949334,20885.851041063117,26.107313801328893,1447.3931853891595,MOMENTUM_BREAKOUT,MB,True,True,2023-11-09 08:00:00+00:00,SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,True,2023-11-09 08:00:00+00:00,1926.74,164,45.13425124173451,-1402.258934147425,2023-11-16 04:00:00+00:00,False
